Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Central African Republic,1989,1A4A,Oil,,,,,
Central African Republic,1989,1A4B,Coal/peat,,,,,
Central African Republic,1989,1A4B,Natural gas,,,,,
Central African Republic,1989,1A4B,Oil,,,,,
Central African Republic,1989,1A4C,Coal/peat,,,,,
Central African Republic,1989,1A4C,Natural gas,,,,,
Central African Republic,1989,1A4C,Oil,,,,,
Central African Republic,1989,1A4C1,Coal/peat,,,,,
Central African Republic,1989,1A4C1,Natural gas,,,,,
Central African Republic,1989,1A4C1,Oil,,,,,
Central African Republic,1989,1A4C2,Coal/peat,,,,,
Central African Republic,1989,1A4C2,Natural gas,,,,,
Central African Republic,1989,1A4C2,Oil,,,,,
Central African Republic,1989,1A4C3,Coal/peat,,,,,
Central African Republic,1989,1A4C3,Natural gas,,,,,
Central African Republic,1989,1A4C3,Oil,,,,,
Central African Republic,1989,1A5,Coal/peat,,,,,
Central African Republic,1989,1A5,Natural gas,,,,,
Central African Republic,1989,1A5,Oil,,,,,
Central African Republic,1989,1A5A,Coal/peat,,,,,
Central African Republic,1989,1A5A,Natural gas,,,,,
Central African Republic,1989,1A5A,Oil,,,,,
Central African Republic,1989,1A5B,Coal/peat,,,,,
Central African Republic,1989,1A5B,Natural gas,,,,,
Central African Republic,1989,1A5B,Oil,,,,,
Central African Republic,1989,1A5C,Coal/peat,,,,,
Central African Republic,1989,1A5C,Natural gas,,,,,
Central African Republic,1989,1A5C,Oil,,,,,
Central African Republic,1989,1B,,,,,,
Central African Republic,1989,1B1,,,,,,
Central African Republic,1989,1B1A,,,,,,
Central African Republic,1989,1B1A1,,,,,,
Central African Republic,1989,1B1A11,,,,,,
Central African Republic,1989,1B1A12,,,,,,
Central African Republic,1989,1B1A13,,,,,,
Central African Republic,1989,1B1A14,,,,,,
Central African Republic,1989,1B1A2,,,,,,
Central African Republic,1989,1B1A21,,,,,,
Central African Republic,1989,1B1A22,,,,,,
Central African Republic,1989,1B1B,,,,,,
Central African Republic,1989,1B2,,,,,,
Central African Republic,1989,1B2A,,,,,,
Central African Republic,1989,1B2A1,,,,,,
Central African Republic,1989,1B2A2,,,,,,
Central African Republic,1989,1B2A3,,,,,,
Central African Republic,1989,1B2A31,,,,,,
Central African Republic,1989,1B2A32,,,,,,
Central African Republic,1989,1B2A33,,,,,,
Central African Republic,1989,1B2A34,,,,,,
Central African Republic,1989,1B2A35,,,,,,
Central African Republic,1989,1B2A36,,,,,,
Central African Republic,1989,1B2B,,,,,,
Central African Republic,1989,1B2B1,,,,,,
Central African Republic,1989,1B2B2,,,,,,
Central African Republic,1989,1B2B3,,,,,,
Central African Republic,1989,1B2B31,,,,,,
Central African Republic,1989,1B2B32,,,,,,
Central African Republic,1989,1B2B33,,,,,,
Central African Republic,1989,1B2B34,,,,,,
Central African Republic,1989,1B2B35,,,,,,
Central African Republic,1989,1B2B36,,,,,,
Central African Republic,1989,1B3,,,,,,
Central African Republic,1989,1C,,,,,,
Central African Republic,1989,1C1,,,,,,
Central African Republic,1989,1C1A,,,,,,
Central African Republic,1989,1C1B,,,,,,
Central African Republic,1989,1C1C,,,,,,
Central African Republic,1989,1C2,,,,,,
Central African Republic,1989,1C2A,,,,,,
Central African Republic,1989,1C2B,,,,,,
Central African Republic,1989,1C3,,,,,,
Central African Republic,1989,2,,,,,,
Central African Republic,1989,20,,,,,,
Central African Republic,1989,200,,,,,,
Central African Republic,1989,2000,,,,,,
Central African Republic,1989,20000,,,,,,
Central African Republic,1989,200000,,,,,,
Central African Republic,1989,2A,,,,,,
Central African Republic,1989,2A1,,,,,,
Central African Republic,1989,2A2,,,,,,
Central African Republic,1989,2A3,,,,,,
Central African Republic,1989,2A4,,,,,,
Central African Republic,1989,2A4A,,,,,,
Central African Republic,1989,2A4B,,,,,,
Central African Republic,1989,2A4C,,,,,,
Central African Republic,1989,2A4D,,,,,,
Central African Republic,1989,2B,,,,,,
Central African Republic,1989,2B1,,,,,,
Central African Republic,1989,2B10,,,,,,
Central African Republic,1989,2B2,,,,,,
Central African Republic,1989,2B3,,,,,,
Central African Republic,1989,2B4,,,,,,
Central African Republic,1989,2B5,,,,,,
Central African Republic,1989,2B6,,,,,,
Central African Republic,1989,2B7,,,,,,
Central African Republic,1989,2B8,,,,,,
Central African Republic,1989,2B8A,,,,,,
Central African Republic,1989,2B8B,,,,,,
Central African Republic,1989,2B8C,,,,,,
Central African Republic,1989,2B8D,,,,,,
Central African Republic,1989,2B8E,,,,,,
Central African Republic,1989,2B8F,,,,,,
Central African Republic,1989,2B9,,,,,,
Central African Republic,1989,2B9A,,,,,,
Central African Republic,1989,2B9B,,,,,,
Central African Republic,1989,2C,,,,,,
