jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Haiti,1989,0,,,,,,,,
Haiti,1989,1,,,,,,,,
Haiti,1989,2,,,,,,,,
Haiti,1989,3,,,,,,,,
Haiti,1989,4,,,,,,,,
Haiti,1989,5,,,,,,,,
Haiti,1989,1A,Coal,,,,,,,
Haiti,1989,1A,Natural gas,,,,,,,
Haiti,1989,1A,Oil,,,,,,,
Haiti,1989,1A1,Coal,,,,,,,
Haiti,1989,1A1,Natural gas,,,,,,,
Haiti,1989,1A1,Oil,,,,,,,
Haiti,1989,1A1A,Coal,,,,,,,
Haiti,1989,1A1A,Natural gas,,,,,,,
Haiti,1989,1A1A,Oil,,,,,,,
Haiti,1989,1A1A1,Coal,,,,,,,
Haiti,1989,1A1A1,Natural gas,,,,,,,
Haiti,1989,1A1A1,Oil,,,,,,,
Haiti,1989,1A1A2,Coal,,,,,,,
Haiti,1989,1A1A2,Natural gas,,,,,,,
Haiti,1989,1A1A2,Oil,,,,,,,
Haiti,1989,1A1A3,Coal,,,,,,,
Haiti,1989,1A1A3,Natural gas,,,,,,,
Haiti,1989,1A1A3,Oil,,,,,,,
Haiti,1989,1A1B,Coal,,,,,,,
Haiti,1989,1A1B,Natural gas,,,,,,,
Haiti,1989,1A1B,Oil,,,,,,,
Haiti,1989,1A1C,Coal,,,,,,,
Haiti,1989,1A1C,Natural gas,,,,,,,
Haiti,1989,1A1C,Oil,,,,,,,
Haiti,1989,1A2,Coal,,,,,,,
Haiti,1989,1A2,Natural gas,,,,,,,
Haiti,1989,1A2,Oil,,,,,,,
Haiti,1989,1A2A,Coal,,,,,,,
Haiti,1989,1A2A,Natural gas,,,,,,,
Haiti,1989,1A2A,Oil,,,,,,,
Haiti,1989,1A2B,Coal,,,,,,,
Haiti,1989,1A2B,Natural gas,,,,,,,
Haiti,1989,1A2B,Oil,,,,,,,
Haiti,1989,1A2C,Coal,,,,,,,
Haiti,1989,1A2C,Natural gas,,,,,,,
Haiti,1989,1A2C,Oil,,,,,,,
Haiti,1989,1A2D,Coal,,,,,,,
Haiti,1989,1A2D,Natural gas,,,,,,,
Haiti,1989,1A2D,Oil,,,,,,,
Haiti,1989,1A2E,Coal,,,,,,,
Haiti,1989,1A2E,Natural gas,,,,,,,
Haiti,1989,1A2E,Oil,,,,,,,
Haiti,1989,1A2F,Coal,,,,,,,
Haiti,1989,1A2F,Natural gas,,,,,,,
Haiti,1989,1A2F,Oil,,,,,,,
Haiti,1989,1A2G,Coal,,,,,,,
Haiti,1989,1A2G,Natural gas,,,,,,,
Haiti,1989,1A2G,Oil,,,,,,,
Haiti,1989,1A2H,Coal,,,,,,,
Haiti,1989,1A2H,Natural gas,,,,,,,
Haiti,1989,1A2H,Oil,,,,,,,
Haiti,1989,1A2I,Coal,,,,,,,
Haiti,1989,1A2I,Natural gas,,,,,,,
Haiti,1989,1A2I,Oil,,,,,,,
Haiti,1989,1A2J,Coal,,,,,,,
Haiti,1989,1A2J,Natural gas,,,,,,,
Haiti,1989,1A2J,Oil,,,,,,,
Haiti,1989,1A2K,Coal,,,,,,,
Haiti,1989,1A2K,Natural gas,,,,,,,
Haiti,1989,1A2K,Oil,,,,,,,
Haiti,1989,1A2L,Coal,,,,,,,
Haiti,1989,1A2L,Natural gas,,,,,,,
Haiti,1989,1A2L,Oil,,,,,,,
Haiti,1989,1A2M,Coal,,,,,,,
Haiti,1989,1A2M,Natural gas,,,,,,,
Haiti,1989,1A2M,Oil,,,,,,,
Haiti,1989,1A3,Coal,,,,,,,
Haiti,1989,1A3,Natural gas,,,,,,,
Haiti,1989,1A3,Oil,,,,,,,
Haiti,1989,1A3A,Coal,,,,,,,
Haiti,1989,1A3A,Natural gas,,,,,,,
Haiti,1989,1A3A,Oil,,,,,,,
Haiti,1989,1A3A1,Coal,,,,,,,
Haiti,1989,1A3A1,Natural gas,,,,,,,
Haiti,1989,1A3A1,Oil,,,,,,,
Haiti,1989,1A3A2,Coal,,,,,,,
Haiti,1989,1A3A2,Natural gas,,,,,,,
Haiti,1989,1A3A2,Oil,,,,,,,
Haiti,1989,1A3B,Coal,,,,,,,
Haiti,1989,1A3B,Natural gas,,,,,,,
Haiti,1989,1A3B,Oil,,,,,,,
Haiti,1989,1A3C,Coal,,,,,,,
Haiti,1989,1A3C,Natural gas,,,,,,,
Haiti,1989,1A3C,Oil,,,,,,,
Haiti,1989,1A3D,Coal,,,,,,,
Haiti,1989,1A3D,Natural gas,,,,,,,
Haiti,1989,1A3D,Oil,,,,,,,
Haiti,1989,1A3D1,Coal,,,,,,,
Haiti,1989,1A3D1,Natural gas,,,,,,,
Haiti,1989,1A3D1,Oil,,,,,,,
Haiti,1989,1A3D2,Coal,,,,,,,
Haiti,1989,1A3D2,Natural gas,,,,,,,
Haiti,1989,1A3D2,Oil,,,,,,,
Haiti,1989,1A3E,Coal,,,,,,,
Haiti,1989,1A3E,Natural gas,,,,,,,
Haiti,1989,1A3E,Oil,,,,,,,
Haiti,1989,1A3E1,Coal,,,,,,,
Haiti,1989,1A3E1,Natural gas,,,,,,,
Haiti,1989,1A3E1,Oil,,,,,,,
Haiti,1989,1A4,Coal,,,,,,,
Haiti,1989,1A4,Natural gas,,,,,,,
Haiti,1989,1A4,Oil,,,,,,,
Haiti,1989,1A4A,Coal,,,,,,,
Haiti,1989,1A4A,Natural gas,,,,,,,
Haiti,1989,1A4A,Oil,,,,,,,
Haiti,1989,1A4B,Coal,,,,,,,
Haiti,1989,1A4B,Natural gas,,,,,,,
Haiti,1989,1A4B,Oil,,,,,,,
Haiti,1989,1A4C,Coal,,,,,,,
Haiti,1989,1A4C,Natural gas,,,,,,,
Haiti,1989,1A4C,Oil,,,,,,,
Haiti,1989,1A4C1,Coal,,,,,,,
Haiti,1989,1A4C1,Natural gas,,,,,,,
Haiti,1989,1A4C1,Oil,,,,,,,
Haiti,1989,1A4C2,Coal,,,,,,,
Haiti,1989,1A4C2,Natural gas,,,,,,,
Haiti,1989,1A4C2,Oil,,,,,,,
Haiti,1989,1A4C3,Coal,,,,,,,
Haiti,1989,1A4C3,Natural gas,,,,,,,
Haiti,1989,1A4C3,Oil,,,,,,,
Haiti,1989,1A5,Coal,,,,,,,
Haiti,1989,1A5,Natural gas,,,,,,,
Haiti,1989,1A5,Oil,,,,,,,
Haiti,1989,1A5A,Coal,,,,,,,
Haiti,1989,1A5A,Natural gas,,,,,,,
Haiti,1989,1A5A,Oil,,,,,,,
Haiti,1989,1A5B,Coal,,,,,,,
Haiti,1989,1A5B,Natural gas,,,,,,,
