jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
China,1989,0,,,,,,,,
China,1989,1,,,,,,,,
China,1989,2,,,,,,,,
China,1989,3,,,,,,,,
China,1989,4,,,,,,,,
China,1989,5,,,,,,,,
China,1989,1A,Coal,,,,,,,
China,1989,1A,Natural gas,,,,,,,
China,1989,1A,Oil,,,,,,,
China,1989,1A1,Coal,,,,,,,
China,1989,1A1,Natural gas,,,,,,,
China,1989,1A1,Oil,,,,,,,
China,1989,1A1A,Coal,,,,,,,
China,1989,1A1A,Natural gas,,,,,,,
China,1989,1A1A,Oil,,,,,,,
China,1989,1A1A1,Coal,,,,,,,
China,1989,1A1A1,Natural gas,,,,,,,
China,1989,1A1A1,Oil,,,,,,,
China,1989,1A1A2,Coal,,,,,,,
China,1989,1A1A2,Natural gas,,,,,,,
China,1989,1A1A2,Oil,,,,,,,
China,1989,1A1A3,Coal,,,,,,,
China,1989,1A1A3,Natural gas,,,,,,,
China,1989,1A1A3,Oil,,,,,,,
China,1989,1A1B,Coal,,,,,,,
China,1989,1A1B,Natural gas,,,,,,,
China,1989,1A1B,Oil,,,,,,,
China,1989,1A1C,Coal,,,,,,,
China,1989,1A1C,Natural gas,,,,,,,
China,1989,1A1C,Oil,,,,,,,
China,1989,1A2,Coal,,,,,,,
China,1989,1A2,Natural gas,,,,,,,
China,1989,1A2,Oil,,,,,,,
China,1989,1A2A,Coal,,,,,,,
China,1989,1A2A,Natural gas,,,,,,,
China,1989,1A2A,Oil,,,,,,,
China,1989,1A2B,Coal,,,,,,,
China,1989,1A2B,Natural gas,,,,,,,
China,1989,1A2B,Oil,,,,,,,
China,1989,1A2C,Coal,,,,,,,
China,1989,1A2C,Natural gas,,,,,,,
China,1989,1A2C,Oil,,,,,,,
China,1989,1A2D,Coal,,,,,,,
China,1989,1A2D,Natural gas,,,,,,,
China,1989,1A2D,Oil,,,,,,,
China,1989,1A2E,Coal,,,,,,,
China,1989,1A2E,Natural gas,,,,,,,
China,1989,1A2E,Oil,,,,,,,
China,1989,1A2F,Coal,,,,,,,
China,1989,1A2F,Natural gas,,,,,,,
China,1989,1A2F,Oil,,,,,,,
China,1989,1A2G,Coal,,,,,,,
China,1989,1A2G,Natural gas,,,,,,,
China,1989,1A2G,Oil,,,,,,,
China,1989,1A2H,Coal,,,,,,,
China,1989,1A2H,Natural gas,,,,,,,
China,1989,1A2H,Oil,,,,,,,
China,1989,1A2I,Coal,,,,,,,
China,1989,1A2I,Natural gas,,,,,,,
China,1989,1A2I,Oil,,,,,,,
China,1989,1A2J,Coal,,,,,,,
