scheme_id,year,ghg,product,rate,currency_code,source,comment
mex_mor_tax,2025,CH4,Coal,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,CH4,Natural gas,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,CH4,Oil,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,CO2,Coal,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,CO2,Natural gas,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,CO2,Oil,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,F-GASES,Coal,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,F-GASES,Natural gas,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,F-GASES,Oil,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,N2O,Coal,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,N2O,Natural gas,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2025,N2O,Oil,250,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CH4,Coal,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CH4,Natural gas,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CH4,Oil,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CO2,Coal,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CO2,Natural gas,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,CO2,Oil,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,F-GASES,Coal,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,F-GASES,Natural gas,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,F-GASES,Oil,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,N2O,Coal,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,N2O,Natural gas,103.23,MXN,MEX-MOR-leg-004,
mex_mor_tax,2026,N2O,Oil,103.23,MXN,MEX-MOR-leg-004,
