scheme_id,year,allowance_weighted_price,currency_code,source,comment
che_ets,2014,30.18499129,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2015,11.72327969,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2016,7.639631665,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2017,7.089608756,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2018,6.57195497,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2019,12.67844211,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2020,25.49790576,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
che_ets,2021,48.2539601,CHF,web(SW-ER[2021]),calculated based on auction clearing price and allowances sold from Swiss Emissions Trading Registry
