scheme_id,year,ghg,product,rate,currency_code,source,comment
che_tax,2008,CO2,Coal,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2009,CO2,Coal,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2010,CO2,Coal,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2011,CO2,Coal,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2012,CO2,Coal,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2013,CO2,Coal,36,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2014,CO2,Coal,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2015,CO2,Coal,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2016,CO2,Coal,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2017,CO2,Coal,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2018,CO2,Coal,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2019,CO2,Coal,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2020,CO2,Coal,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2021,CO2,Coal,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2022,CO2,Coal,120,CHF,gvt(CH-OFEV[2021]),
che_tax,2008,CO2,Oil,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2009,CO2,Oil,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2010,CO2,Oil,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2011,CO2,Oil,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2012,CO2,Oil,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2013,CO2,Oil,36,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2014,CO2,Oil,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2015,CO2,Oil,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2016,CO2,Oil,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2017,CO2,Oil,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2018,CO2,Oil,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2019,CO2,Oil,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2020,CO2,Oil,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2021,CO2,Oil,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2022,CO2,Oil,120,CHF,gvt(CH-OFEV[2021]),
che_tax,2008,CO2,Natural gas,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2009,CO2,Natural gas,12,CHF,report(GLOBE-SWI[2015]),
che_tax,2010,CO2,Natural gas,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2011,CO2,Natural gas,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2012,CO2,Natural gas,36,CHF,report(GLOBE-SWI[2015]),
che_tax,2013,CO2,Natural gas,36,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2014,CO2,Natural gas,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2015,CO2,Natural gas,60,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2016,CO2,Natural gas,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2017,CO2,Natural gas,84,CHF,"report(WB[2014],IEA-EPT[2018])",
che_tax,2018,CO2,Natural gas,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2019,CO2,Natural gas,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2020,CO2,Natural gas,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2021,CO2,Natural gas,96,CHF,gvt(CH-OFEV[2018]),
che_tax,2022,CO2,Natural gas,120,CHF,gvt(CH-OFEV[2021]),
