scheme_id,year,ghg,product,rate,currency_code,source,comment
mex_tax,2014,CO2,Coal/peat,10.86363636,MXN,leg(LIEP[2020]),
mex_tax,2015,CO2,Coal/peat,10.86363636,MXN,leg(LIEP[2020]),
mex_tax,2016,CO2,Coal/peat,11.46969697,MXN,leg(LIEP[2020]),
mex_tax,2017,CO2,Coal/peat,12.23106061,MXN,leg(LIEP[2020]),
mex_tax,2018,CO2,Coal/peat,12.80681818,MXN,leg(LIEP[2020]),
mex_tax,2019,CO2,Coal/peat,13.18560606,MXN,leg(LIEP[2020]),
mex_tax,2020,CO2,Coal/peat,13.62469697,MXN,leg(LIEP[2020]),
mex_tax,2021,CO2,Coal/peat,,MXN,,
mex_tax,2014,CO2,Oil,48.98202573,MXN,leg(LIEP[2020]),
mex_tax,2015,CO2,Oil,48.98202573,MXN,leg(LIEP[2020]),
mex_tax,2016,CO2,Oil,51.70947643,MXN,leg(LIEP[2020]),
mex_tax,2017,CO2,Oil,55.14681157,MXN,leg(LIEP[2020]),
mex_tax,2018,CO2,Oil,57.76217527,MXN,leg(LIEP[2020]),
mex_tax,2019,CO2,Oil,59.48084283,MXN,leg(LIEP[2020]),
mex_tax,2020,CO2,Oil,61.4614204,MXN,leg(LIEP[2020]),
mex_tax,2021,CO2,Oil,,MXN,,
mex_tax,2014,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2015,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2016,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2017,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2018,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2019,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2020,CO2,Natural gas,0,MXN,leg(LIEP[2020]),
mex_tax,2021,CO2,Natural gas,,MXN,,
