scheme_id,year,ghg,product,rate,currency_code,source,comment
hun_tax,2023,CO2,Coal,,HUF,,
hun_tax,2024,CO2,Coal,,HUF,,
hun_tax,2023,CO2,Natural gas,,HUF,,
hun_tax,2024,CO2,Natural gas,,HUF,,
hun_tax,2023,CO2,Oil,,HUF,,
hun_tax,2024,CO2,Oil,,HUF,,
