jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate
Switzerland,1989,0,,,,,,
Switzerland,1989,1,,,,,,
Switzerland,1989,2,,,,,,
Switzerland,1989,3,,,,,,
Switzerland,1989,4,,,,,,
Switzerland,1989,5,,,,,,
Switzerland,1989,1A,Coal,,,,,
Switzerland,1989,1A,Natural gas,,,,,
Switzerland,1989,1A,Oil,,,,,
Switzerland,1989,1A1,Coal,,,,,
Switzerland,1989,1A1,Natural gas,,,,,
Switzerland,1989,1A1,Oil,,,,,
Switzerland,1989,1A1A,Coal,,,,,
Switzerland,1989,1A1A,Natural gas,,,,,
Switzerland,1989,1A1A,Oil,,,,,
Switzerland,1989,1A1A1,Coal,,,,,
Switzerland,1989,1A1A1,Natural gas,,,,,
Switzerland,1989,1A1A1,Oil,,,,,
Switzerland,1989,1A1A2,Coal,,,,,
Switzerland,1989,1A1A2,Natural gas,,,,,
Switzerland,1989,1A1A2,Oil,,,,,
Switzerland,1989,1A1A3,Coal,,,,,
Switzerland,1989,1A1A3,Natural gas,,,,,
Switzerland,1989,1A1A3,Oil,,,,,
Switzerland,1989,1A1B,Coal,,,,,
Switzerland,1989,1A1B,Natural gas,,,,,
Switzerland,1989,1A1B,Oil,,,,,
Switzerland,1989,1A1C,Coal,,,,,
Switzerland,1989,1A1C,Natural gas,,,,,
Switzerland,1989,1A1C,Oil,,,,,
Switzerland,1989,1A2,Coal,,,,,
Switzerland,1989,1A2,Natural gas,,,,,
Switzerland,1989,1A2,Oil,,,,,
Switzerland,1989,1A2A,Coal,,,,,
Switzerland,1989,1A2A,Natural gas,,,,,
Switzerland,1989,1A2A,Oil,,,,,
Switzerland,1989,1A2B,Coal,,,,,
Switzerland,1989,1A2B,Natural gas,,,,,
Switzerland,1989,1A2B,Oil,,,,,
Switzerland,1989,1A2C,Coal,,,,,
Switzerland,1989,1A2C,Natural gas,,,,,
Switzerland,1989,1A2C,Oil,,,,,
Switzerland,1989,1A2D,Coal,,,,,
Switzerland,1989,1A2D,Natural gas,,,,,
Switzerland,1989,1A2D,Oil,,,,,
Switzerland,1989,1A2E,Coal,,,,,
Switzerland,1989,1A2E,Natural gas,,,,,
Switzerland,1989,1A2E,Oil,,,,,
Switzerland,1989,1A2F,Coal,,,,,
Switzerland,1989,1A2F,Natural gas,,,,,
Switzerland,1989,1A2F,Oil,,,,,
Switzerland,1989,1A2G,Coal,,,,,
