jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Inner Mongolia Autonomous Region,1989,0,,,,,,,,
Inner Mongolia Autonomous Region,1989,1,,,,,,,,
Inner Mongolia Autonomous Region,1989,2,,,,,,,,
Inner Mongolia Autonomous Region,1989,3,,,,,,,,
Inner Mongolia Autonomous Region,1989,4,,,,,,,,
Inner Mongolia Autonomous Region,1989,5,,,,,,,,
Inner Mongolia Autonomous Region,1989,1A,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A1,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A1,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A1,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A2,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A2,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A2,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A3,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A3,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1A3,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1B,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1B,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1B,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1C,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1C,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A1C,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2A,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2A,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2A,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2B,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2B,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2B,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2C,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2C,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2C,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2D,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2D,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2D,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2E,Coal,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2E,Natural gas,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2E,Oil,,,,,,,
Inner Mongolia Autonomous Region,1989,1A2F,Coal,,,,,,,
