jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Chiapas,1989,1A4C2,Oil,,,,,,,
Chiapas,1989,1A4C3,Coal,,,,,,,
Chiapas,1989,1A4C3,Natural gas,,,,,,,
Chiapas,1989,1A4C3,Oil,,,,,,,
Chiapas,1989,1A5,Coal,,,,,,,
Chiapas,1989,1A5,Natural gas,,,,,,,
Chiapas,1989,1A5,Oil,,,,,,,
Chiapas,1989,1A5A,Coal,,,,,,,
Chiapas,1989,1A5A,Natural gas,,,,,,,
Chiapas,1989,1A5A,Oil,,,,,,,
Chiapas,1989,1A5B,Coal,,,,,,,
Chiapas,1989,1A5B,Natural gas,,,,,,,
Chiapas,1989,1A5B,Oil,,,,,,,
Chiapas,1989,1A5C,Coal,,,,,,,
Chiapas,1989,1A5C,Natural gas,,,,,,,
Chiapas,1989,1A5C,Oil,,,,,,,
Chiapas,1989,1B,,,,,,,,
Chiapas,1989,1B1,,,,,,,,
Chiapas,1989,1B1A,,,,,,,,
Chiapas,1989,1B1A1,,,,,,,,
Chiapas,1989,1B1A11,,,,,,,,
Chiapas,1989,1B1A12,,,,,,,,
Chiapas,1989,1B1A13,,,,,,,,
Chiapas,1989,1B1A14,,,,,,,,
Chiapas,1989,1B1A2,,,,,,,,
Chiapas,1989,1B1A21,,,,,,,,
Chiapas,1989,1B1A22,,,,,,,,
Chiapas,1989,1B1B,,,,,,,,
Chiapas,1989,1B2,,,,,,,,
Chiapas,1989,1B2A,,,,,,,,
Chiapas,1989,1B2A1,,,,,,,,
Chiapas,1989,1B2A2,,,,,,,,
Chiapas,1989,1B2A3,,,,,,,,
Chiapas,1989,1B2A31,,,,,,,,
Chiapas,1989,1B2A32,,,,,,,,
Chiapas,1989,1B2A33,,,,,,,,
Chiapas,1989,1B2A34,,,,,,,,
Chiapas,1989,1B2A35,,,,,,,,
Chiapas,1989,1B2A36,,,,,,,,
Chiapas,1989,1B2B,,,,,,,,
Chiapas,1989,1B2B1,,,,,,,,
Chiapas,1989,1B2B2,,,,,,,,
Chiapas,1989,1B2B3,,,,,,,,
Chiapas,1989,1B2B31,,,,,,,,
Chiapas,1989,1B2B32,,,,,,,,
Chiapas,1989,1B2B33,,,,,,,,
Chiapas,1989,1B2B34,,,,,,,,
Chiapas,1989,1B2B35,,,,,,,,
Chiapas,1989,1B2B36,,,,,,,,
Chiapas,1989,1B3,,,,,,,,
Chiapas,1989,1C,,,,,,,,
Chiapas,1989,1C1,,,,,,,,
Chiapas,1989,1C1A,,,,,,,,
Chiapas,1989,1C1B,,,,,,,,
Chiapas,1989,1C1C,,,,,,,,
Chiapas,1989,1C2,,,,,,,,
Chiapas,1989,1C2A,,,,,,,,
Chiapas,1989,1C2B,,,,,,,,
Chiapas,1989,1C3,,,,,,,,
Chiapas,1989,2A,,,,,,,,
Chiapas,1989,2A1,,,,,,,,
Chiapas,1989,2A2,,,,,,,,
Chiapas,1989,2A3,,,,,,,,
Chiapas,1989,2A4,,,,,,,,
Chiapas,1989,2A4A,,,,,,,,
Chiapas,1989,2A4B,,,,,,,,
Chiapas,1989,2A4C,,,,,,,,
Chiapas,1989,2A4D,,,,,,,,
Chiapas,1989,2B,,,,,,,,
Chiapas,1989,2B1,,,,,,,,
Chiapas,1989,2B10,,,,,,,,
Chiapas,1989,2B2,,,,,,,,
Chiapas,1989,2B3,,,,,,,,
Chiapas,1989,2B4,,,,,,,,
Chiapas,1989,2B5,,,,,,,,
Chiapas,1989,2B6,,,,,,,,
Chiapas,1989,2B7,,,,,,,,
Chiapas,1989,2B8,,,,,,,,
Chiapas,1989,2B8A,,,,,,,,
Chiapas,1989,2B8B,,,,,,,,
Chiapas,1989,2B8C,,,,,,,,
Chiapas,1989,2B8D,,,,,,,,
Chiapas,1989,2B8E,,,,,,,,
Chiapas,1989,2B8F,,,,,,,,
Chiapas,1989,2B9,,,,,,,,
Chiapas,1989,2B9A,,,,,,,,
Chiapas,1989,2B9B,,,,,,,,
Chiapas,1989,2C,,,,,,,,
Chiapas,1989,2C1,,,,,,,,
Chiapas,1989,2C2,,,,,,,,
Chiapas,1989,2C3,,,,,,,,
Chiapas,1989,2C4,,,,,,,,
Chiapas,1989,2C5,,,,,,,,
Chiapas,1989,2C6,,,,,,,,
Chiapas,1989,2C7,,,,,,,,
Chiapas,1989,2D,,,,,,,,
Chiapas,1989,2D1,,,,,,,,
Chiapas,1989,2D2,,,,,,,,
Chiapas,1989,2D3,,,,,,,,
Chiapas,1989,2D4,,,,,,,,
Chiapas,1989,2E,,,,,,,,
Chiapas,1989,2E1,,,,,,,,
Chiapas,1989,2E2,,,,,,,,
Chiapas,1989,2E3,,,,,,,,
Chiapas,1989,2E4,,,,,,,,
Chiapas,1989,2E5,,,,,,,,
Chiapas,1989,2F,,,,,,,,
Chiapas,1989,2F1,,,,,,,,
Chiapas,1989,2F2,,,,,,,,
Chiapas,1989,2F3,,,,,,,,
Chiapas,1989,2F4,,,,,,,,
Chiapas,1989,2F5,,,,,,,,
Chiapas,1989,2F6,,,,,,,,
Chiapas,1989,2G,,,,,,,,
Chiapas,1989,2G1,,,,,,,,
Chiapas,1989,2G2,,,,,,,,
Chiapas,1989,2G3,,,,,,,,
Chiapas,1989,2G4,,,,,,,,
Chiapas,1989,2H,,,,,,,,
Chiapas,1989,2H1,,,,,,,,
Chiapas,1989,2H2,,,,,,,,
Chiapas,1989,2H3,,,,,,,,
Chiapas,1989,3A,,,,,,,,
Chiapas,1989,3A1,,,,,,,,
Chiapas,1989,3A2,,,,,,,,
Chiapas,1989,3B,,,,,,,,
Chiapas,1989,3B1,,,,,,,,
Chiapas,1989,3B1A,,,,,,,,
Chiapas,1989,3B1B,,,,,,,,
Chiapas,1989,3B2,,,,,,,,
Chiapas,1989,3B2A,,,,,,,,
Chiapas,1989,3B2B,,,,,,,,
Chiapas,1989,3B3,,,,,,,,
Chiapas,1989,3B3A,,,,,,,,
Chiapas,1989,3B3B,,,,,,,,
Chiapas,1989,3B4,,,,,,,,
Chiapas,1989,3B4A,,,,,,,,
Chiapas,1989,3B4B,,,,,,,,
Chiapas,1989,3B5,,,,,,,,
Chiapas,1989,3B5A,,,,,,,,
Chiapas,1989,3B5B,,,,,,,,
Chiapas,1989,3B6,,,,,,,,
Chiapas,1989,3B6A,,,,,,,,
Chiapas,1989,3B6B,,,,,,,,
Chiapas,1989,3B6B1,,,,,,,,
