jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Qinghai Province,1989,0,,,,,,,,
Qinghai Province,1989,1,,,,,,,,
Qinghai Province,1989,2,,,,,,,,
Qinghai Province,1989,3,,,,,,,,
Qinghai Province,1989,4,,,,,,,,
Qinghai Province,1989,5,,,,,,,,
Qinghai Province,1989,1A,Coal,,,,,,,
Qinghai Province,1989,1A,Natural gas,,,,,,,
Qinghai Province,1989,1A,Oil,,,,,,,
Qinghai Province,1989,1A1,Coal,,,,,,,
Qinghai Province,1989,1A1,Natural gas,,,,,,,
Qinghai Province,1989,1A1,Oil,,,,,,,
Qinghai Province,1989,1A1A,Coal,,,,,,,
Qinghai Province,1989,1A1A,Natural gas,,,,,,,
Qinghai Province,1989,1A1A,Oil,,,,,,,
Qinghai Province,1989,1A1A1,Coal,,,,,,,
Qinghai Province,1989,1A1A1,Natural gas,,,,,,,
Qinghai Province,1989,1A1A1,Oil,,,,,,,
Qinghai Province,1989,1A1A2,Coal,,,,,,,
Qinghai Province,1989,1A1A2,Natural gas,,,,,,,
Qinghai Province,1989,1A1A2,Oil,,,,,,,
Qinghai Province,1989,1A1A3,Coal,,,,,,,
Qinghai Province,1989,1A1A3,Natural gas,,,,,,,
Qinghai Province,1989,1A1A3,Oil,,,,,,,
Qinghai Province,1989,1A1B,Coal,,,,,,,
Qinghai Province,1989,1A1B,Natural gas,,,,,,,
Qinghai Province,1989,1A1B,Oil,,,,,,,
Qinghai Province,1989,1A1C,Coal,,,,,,,
Qinghai Province,1989,1A1C,Natural gas,,,,,,,
Qinghai Province,1989,1A1C,Oil,,,,,,,
Qinghai Province,1989,1A2,Coal,,,,,,,
Qinghai Province,1989,1A2,Natural gas,,,,,,,
Qinghai Province,1989,1A2,Oil,,,,,,,
Qinghai Province,1989,1A2A,Coal,,,,,,,
Qinghai Province,1989,1A2A,Natural gas,,,,,,,
Qinghai Province,1989,1A2A,Oil,,,,,,,
Qinghai Province,1989,1A2B,Coal,,,,,,,
Qinghai Province,1989,1A2B,Natural gas,,,,,,,
Qinghai Province,1989,1A2B,Oil,,,,,,,
Qinghai Province,1989,1A2C,Coal,,,,,,,
Qinghai Province,1989,1A2C,Natural gas,,,,,,,
Qinghai Province,1989,1A2C,Oil,,,,,,,
Qinghai Province,1989,1A2D,Coal,,,,,,,
Qinghai Province,1989,1A2D,Natural gas,,,,,,,
Qinghai Province,1989,1A2D,Oil,,,,,,,
Qinghai Province,1989,1A2E,Coal,,,,,,,
Qinghai Province,1989,1A2E,Natural gas,,,,,,,
Qinghai Province,1989,1A2E,Oil,,,,,,,
Qinghai Province,1989,1A2F,Coal,,,,,,,
Qinghai Province,1989,1A2F,Natural gas,,,,,,,
Qinghai Province,1989,1A2F,Oil,,,,,,,
Qinghai Province,1989,1A2G,Coal,,,,,,,
Qinghai Province,1989,1A2G,Natural gas,,,,,,,
Qinghai Province,1989,1A2G,Oil,,,,,,,
Qinghai Province,1989,1A2H,Coal,,,,,,,
Qinghai Province,1989,1A2H,Natural gas,,,,,,,
Qinghai Province,1989,1A2H,Oil,,,,,,,
Qinghai Province,1989,1A2I,Coal,,,,,,,
Qinghai Province,1989,1A2I,Natural gas,,,,,,,
Qinghai Province,1989,1A2I,Oil,,,,,,,
Qinghai Province,1989,1A2J,Coal,,,,,,,
Qinghai Province,1989,1A2J,Natural gas,,,,,,,
Qinghai Province,1989,1A2J,Oil,,,,,,,
Qinghai Province,1989,1A2K,Coal,,,,,,,
Qinghai Province,1989,1A2K,Natural gas,,,,,,,
Qinghai Province,1989,1A2K,Oil,,,,,,,
Qinghai Province,1989,1A2L,Coal,,,,,,,
Qinghai Province,1989,1A2L,Natural gas,,,,,,,
Qinghai Province,1989,1A2L,Oil,,,,,,,
Qinghai Province,1989,1A2M,Coal,,,,,,,
Qinghai Province,1989,1A2M,Natural gas,,,,,,,
Qinghai Province,1989,1A2M,Oil,,,,,,,
Qinghai Province,1989,1A3,Coal,,,,,,,
Qinghai Province,1989,1A3,Natural gas,,,,,,,
Qinghai Province,1989,1A3,Oil,,,,,,,
Qinghai Province,1989,1A3A,Coal,,,,,,,
Qinghai Province,1989,1A3A,Natural gas,,,,,,,
Qinghai Province,1989,1A3A,Oil,,,,,,,
