jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Colima,1989,0,,,,,,,,
Colima,1989,1,,,,,,,,
Colima,1989,2,,,,,,,,
Colima,1989,3,,,,,,,,
Colima,1989,4,,,,,,,,
Colima,1989,5,,,,,,,,
Colima,1989,1A,Coal,,,,,,,
Colima,1989,1A,Natural gas,,,,,,,
Colima,1989,1A,Oil,,,,,,,
Colima,1989,1A1,Coal,,,,,,,
Colima,1989,1A1,Natural gas,,,,,,,
Colima,1989,1A1,Oil,,,,,,,
Colima,1989,1A1A,Coal,,,,,,,
Colima,1989,1A1A,Natural gas,,,,,,,
Colima,1989,1A1A,Oil,,,,,,,
Colima,1989,1A1A1,Coal,,,,,,,
Colima,1989,1A1A1,Natural gas,,,,,,,
Colima,1989,1A1A1,Oil,,,,,,,
Colima,1989,1A1A2,Coal,,,,,,,
Colima,1989,1A1A2,Natural gas,,,,,,,
Colima,1989,1A1A2,Oil,,,,,,,
Colima,1989,1A1A3,Coal,,,,,,,
Colima,1989,1A1A3,Natural gas,,,,,,,
Colima,1989,1A1A3,Oil,,,,,,,
Colima,1989,1A1B,Coal,,,,,,,
Colima,1989,1A1B,Natural gas,,,,,,,
Colima,1989,1A1B,Oil,,,,,,,
Colima,1989,1A1C,Coal,,,,,,,
Colima,1989,1A1C,Natural gas,,,,,,,
Colima,1989,1A1C,Oil,,,,,,,
Colima,1989,1A2,Coal,,,,,,,
Colima,1989,1A2,Natural gas,,,,,,,
Colima,1989,1A2,Oil,,,,,,,
Colima,1989,1A2A,Coal,,,,,,,
Colima,1989,1A2A,Natural gas,,,,,,,
Colima,1989,1A2A,Oil,,,,,,,
Colima,1989,1A2B,Coal,,,,,,,
Colima,1989,1A2B,Natural gas,,,,,,,
Colima,1989,1A2B,Oil,,,,,,,
Colima,1989,1A2C,Coal,,,,,,,
Colima,1989,1A2C,Natural gas,,,,,,,
Colima,1989,1A2C,Oil,,,,,,,
Colima,1989,1A2D,Coal,,,,,,,
Colima,1989,1A2D,Natural gas,,,,,,,
Colima,1989,1A2D,Oil,,,,,,,
Colima,1989,1A2E,Coal,,,,,,,
Colima,1989,1A2E,Natural gas,,,,,,,
Colima,1989,1A2E,Oil,,,,,,,
Colima,1989,1A2F,Coal,,,,,,,
Colima,1989,1A2F,Natural gas,,,,,,,
Colima,1989,1A2F,Oil,,,,,,,
Colima,1989,1A2G,Coal,,,,,,,
Colima,1989,1A2G,Natural gas,,,,,,,
Colima,1989,1A2G,Oil,,,,,,,
Colima,1989,1A2H,Coal,,,,,,,
Colima,1989,1A2H,Natural gas,,,,,,,
Colima,1989,1A2H,Oil,,,,,,,
Colima,1989,1A2I,Coal,,,,,,,
Colima,1989,1A2I,Natural gas,,,,,,,
Colima,1989,1A2I,Oil,,,,,,,
Colima,1989,1A2J,Coal,,,,,,,
Colima,1989,1A2J,Natural gas,,,,,,,
Colima,1989,1A2J,Oil,,,,,,,
Colima,1989,1A2K,Coal,,,,,,,
Colima,1989,1A2K,Natural gas,,,,,,,
Colima,1989,1A2K,Oil,,,,,,,
Colima,1989,1A2L,Coal,,,,,,,
Colima,1989,1A2L,Natural gas,,,,,,,
Colima,1989,1A2L,Oil,,,,,,,
Colima,1989,1A2M,Coal,,,,,,,
Colima,1989,1A2M,Natural gas,,,,,,,
Colima,1989,1A2M,Oil,,,,,,,
Colima,1989,1A3,Coal,,,,,,,
Colima,1989,1A3,Natural gas,,,,,,,
Colima,1989,1A3,Oil,,,,,,,
Colima,1989,1A3A,Coal,,,,,,,
Colima,1989,1A3A,Natural gas,,,,,,,
Colima,1989,1A3A,Oil,,,,,,,
Colima,1989,1A3A1,Coal,,,,,,,
Colima,1989,1A3A1,Natural gas,,,,,,,
Colima,1989,1A3A1,Oil,,,,,,,
Colima,1989,1A3A2,Coal,,,,,,,
Colima,1989,1A3A2,Natural gas,,,,,,,
Colima,1989,1A3A2,Oil,,,,,,,
Colima,1989,1A3B,Coal,,,,,,,
Colima,1989,1A3B,Natural gas,,,,,,,
Colima,1989,1A3B,Oil,,,,,,,
Colima,1989,1A3C,Coal,,,,,,,
Colima,1989,1A3C,Natural gas,,,,,,,
Colima,1989,1A3C,Oil,,,,,,,
Colima,1989,1A3D,Coal,,,,,,,
Colima,1989,1A3D,Natural gas,,,,,,,
Colima,1989,1A3D,Oil,,,,,,,
Colima,1989,1A3D1,Coal,,,,,,,
Colima,1989,1A3D1,Natural gas,,,,,,,
Colima,1989,1A3D1,Oil,,,,,,,
Colima,1989,1A3D2,Coal,,,,,,,
Colima,1989,1A3D2,Natural gas,,,,,,,
Colima,1989,1A3D2,Oil,,,,,,,
Colima,1989,1A3E,Coal,,,,,,,
Colima,1989,1A3E,Natural gas,,,,,,,
Colima,1989,1A3E,Oil,,,,,,,
Colima,1989,1A3E1,Coal,,,,,,,
Colima,1989,1A3E1,Natural gas,,,,,,,
Colima,1989,1A3E1,Oil,,,,,,,
Colima,1989,1A4,Coal,,,,,,,
Colima,1989,1A4,Natural gas,,,,,,,
Colima,1989,1A4,Oil,,,,,,,
Colima,1989,1A4A,Coal,,,,,,,
Colima,1989,1A4A,Natural gas,,,,,,,
Colima,1989,1A4A,Oil,,,,,,,
Colima,1989,1A4B,Coal,,,,,,,
Colima,1989,1A4B,Natural gas,,,,,,,
Colima,1989,1A4B,Oil,,,,,,,
Colima,1989,1A4C,Coal,,,,,,,
Colima,1989,1A4C,Natural gas,,,,,,,
Colima,1989,1A4C,Oil,,,,,,,
Colima,1989,1A4C1,Coal,,,,,,,
Colima,1989,1A4C1,Natural gas,,,,,,,
Colima,1989,1A4C1,Oil,,,,,,,
Colima,1989,1A4C2,Coal,,,,,,,
Colima,1989,1A4C2,Natural gas,,,,,,,
Colima,1989,1A4C2,Oil,,,,,,,
Colima,1989,1A4C3,Coal,,,,,,,
Colima,1989,1A4C3,Natural gas,,,,,,,
Colima,1989,1A4C3,Oil,,,,,,,
Colima,1989,1A5,Coal,,,,,,,
Colima,1989,1A5,Natural gas,,,,,,,
Colima,1989,1A5,Oil,,,,,,,
Colima,1989,1A5A,Coal,,,,,,,
Colima,1989,1A5A,Natural gas,,,,,,,
Colima,1989,1A5A,Oil,,,,,,,
Colima,1989,1A5B,Coal,,,,,,,
Colima,1989,1A5B,Natural gas,,,,,,,
Colima,1989,1A5B,Oil,,,,,,,
Colima,1989,1A5C,Coal,,,,,,,
Colima,1989,1A5C,Natural gas,,,,,,,
Colima,1989,1A5C,Oil,,,,,,,
Colima,1989,1B,,,,,,,,
Colima,1989,1B1,,,,,,,,
Colima,1989,1B1A,,,,,,,,
Colima,1989,1B1A1,,,,,,,,
Colima,1989,1B1A11,,,,,,,,
Colima,1989,1B1A12,,,,,,,,
Colima,1989,1B1A13,,,,,,,,
Colima,1989,1B1A14,,,,,,,,
Colima,1989,1B1A2,,,,,,,,
Colima,1989,1B1A21,,,,,,,,
Colima,1989,1B1A22,,,,,,,,
Colima,1989,1B1B,,,,,,,,
Colima,1989,1B2,,,,,,,,
