jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Queretaro de Arteaga,1989,0,,,,,,,,
Queretaro de Arteaga,1989,1,,,,,,,,
Queretaro de Arteaga,1989,2,,,,,,,,
Queretaro de Arteaga,1989,3,,,,,,,,
Queretaro de Arteaga,1989,4,,,,,,,,
Queretaro de Arteaga,1989,5,,,,,,,,
Queretaro de Arteaga,1989,1A,Coal,,,,,,,
Queretaro de Arteaga,1989,1A,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1A,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1A,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1A,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1A1,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1A1,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1A1,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1A2,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1A2,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1A2,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1A3,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1A3,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1A3,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1B,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1B,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1B,Oil,,,,,,,
Queretaro de Arteaga,1989,1A1C,Coal,,,,,,,
Queretaro de Arteaga,1989,1A1C,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A1C,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2A,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2A,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2A,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2B,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2B,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2B,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2C,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2C,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2C,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2D,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2D,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2D,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2E,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2E,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2E,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2F,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2F,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2F,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2G,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2G,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2G,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2H,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2H,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2H,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2I,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2I,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2I,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2J,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2J,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2J,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2K,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2K,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2K,Oil,,,,,,,
Queretaro de Arteaga,1989,1A2L,Coal,,,,,,,
Queretaro de Arteaga,1989,1A2L,Natural gas,,,,,,,
Queretaro de Arteaga,1989,1A2L,Oil,,,,,,,
