scheme_id,Jurisdiction,Year,IPCC_code,em_share,source,comment
can_ab_tax,Alberta,2017,1B1,NA,,
can_ab_tax,Alberta,2017,1B1A,NA,,
can_ab_tax,Alberta,2017,1B1A1,NA,,
can_ab_tax,Alberta,2017,1B1A11,NA,,
can_ab_tax,Alberta,2017,1B1A12,NA,,
can_ab_tax,Alberta,2017,1B1A13,NA,,
can_ab_tax,Alberta,2017,1B1A14,NA,,
can_ab_tax,Alberta,2017,1B1A2,NA,,
can_ab_tax,Alberta,2017,1B1A21,NA,,
can_ab_tax,Alberta,2017,1B1A22,NA,,
can_ab_tax,Alberta,2017,1B1B,NA,,
can_ab_tax,Alberta,2017,1B2,NA,,
can_ab_tax,Alberta,2017,1B2A,NA,,
can_ab_tax,Alberta,2017,1B2A1,NA,,
can_ab_tax,Alberta,2017,1B2A2,NA,,
can_ab_tax,Alberta,2017,1B2A3,NA,,
can_ab_tax,Alberta,2017,1B2A31,NA,,
can_ab_tax,Alberta,2017,1B2A32,NA,,
can_ab_tax,Alberta,2017,1B2A33,NA,,
can_ab_tax,Alberta,2017,1B2A34,NA,,
can_ab_tax,Alberta,2017,1B2A35,NA,,
can_ab_tax,Alberta,2017,1B2A36,NA,,
can_ab_tax,Alberta,2017,1B2B,NA,,
can_ab_tax,Alberta,2017,1B2B1,NA,,
can_ab_tax,Alberta,2017,1B2B2,NA,,
can_ab_tax,Alberta,2017,1B2B3,NA,,
can_ab_tax,Alberta,2017,1B2B31,NA,,
can_ab_tax,Alberta,2017,1B2B32,NA,,
can_ab_tax,Alberta,2017,1B2B33,NA,,
can_ab_tax,Alberta,2017,1B2B34,NA,,
can_ab_tax,Alberta,2017,1B2B35,NA,,
can_ab_tax,Alberta,2017,1B2B36,NA,,
can_ab_tax,Alberta,2017,1B3,NA,,
can_ab_tax,Alberta,2017,1C,NA,,
can_ab_tax,Alberta,2017,1C1,NA,,
can_ab_tax,Alberta,2017,1C1A,NA,,
can_ab_tax,Alberta,2017,1C1B,NA,,
can_ab_tax,Alberta,2017,1C1C,NA,,
can_ab_tax,Alberta,2017,1C2,NA,,
can_ab_tax,Alberta,2017,1C2A,NA,,
can_ab_tax,Alberta,2017,1C2B,NA,,
can_ab_tax,Alberta,2017,1C3,NA,,
can_ab_tax,Alberta,2017,2,NA,,
can_ab_tax,Alberta,2017,20,NA,,
can_ab_tax,Alberta,2017,200,NA,,
can_ab_tax,Alberta,2017,2000,NA,,
can_ab_tax,Alberta,2017,20000,NA,,
can_ab_tax,Alberta,2017,200000,NA,,
can_ab_tax,Alberta,2017,2A,NA,,
can_ab_tax,Alberta,2017,2A1,NA,,
can_ab_tax,Alberta,2017,2A2,NA,,
can_ab_tax,Alberta,2017,2A3,NA,,
can_ab_tax,Alberta,2017,2A4,NA,,
can_ab_tax,Alberta,2017,2A4A,NA,,
can_ab_tax,Alberta,2017,2A4B,NA,,
can_ab_tax,Alberta,2017,2A4C,NA,,
can_ab_tax,Alberta,2017,2A4D,NA,,
can_ab_tax,Alberta,2017,2B,NA,,
can_ab_tax,Alberta,2017,2B1,NA,,
can_ab_tax,Alberta,2017,2B10,NA,,
can_ab_tax,Alberta,2017,2B2,NA,,
can_ab_tax,Alberta,2017,2B3,NA,,
can_ab_tax,Alberta,2017,2B4,NA,,
can_ab_tax,Alberta,2017,2B5,NA,,
can_ab_tax,Alberta,2017,2B6,NA,,
can_ab_tax,Alberta,2017,2B7,NA,,
can_ab_tax,Alberta,2017,2B8,NA,,
can_ab_tax,Alberta,2017,2B8A,NA,,
can_ab_tax,Alberta,2017,2B8B,NA,,
can_ab_tax,Alberta,2017,2B8C,NA,,
can_ab_tax,Alberta,2017,2B8D,NA,,
can_ab_tax,Alberta,2017,2B8E,NA,,
can_ab_tax,Alberta,2017,2B8F,NA,,
can_ab_tax,Alberta,2017,2B9,NA,,
can_ab_tax,Alberta,2017,2B9A,NA,,
can_ab_tax,Alberta,2017,2B9B,NA,,
can_ab_tax,Alberta,2017,2C,NA,,
can_ab_tax,Alberta,2017,2C1,NA,,
can_ab_tax,Alberta,2017,2C2,NA,,
can_ab_tax,Alberta,2017,2C3,NA,,
can_ab_tax,Alberta,2017,2C4,NA,,
can_ab_tax,Alberta,2017,2C5,NA,,
can_ab_tax,Alberta,2017,2C6,NA,,
can_ab_tax,Alberta,2017,2C7,NA,,
can_ab_tax,Alberta,2017,2D,NA,,
can_ab_tax,Alberta,2017,2D1,NA,,
can_ab_tax,Alberta,2017,2D2,NA,,
can_ab_tax,Alberta,2017,2D3,NA,,
can_ab_tax,Alberta,2017,2D4,NA,,
can_ab_tax,Alberta,2017,2E,NA,,
can_ab_tax,Alberta,2017,2F,NA,,
can_ab_tax,Alberta,2017,2F1,NA,,
can_ab_tax,Alberta,2017,2F2,NA,,
can_ab_tax,Alberta,2017,2F3,NA,,
can_ab_tax,Alberta,2017,2F4,NA,,
can_ab_tax,Alberta,2017,2F5,NA,,
can_ab_tax,Alberta,2017,2F6,NA,,
can_ab_tax,Alberta,2017,2G,NA,,
can_ab_tax,Alberta,2017,2G1,NA,,
can_ab_tax,Alberta,2017,2G2,NA,,
can_ab_tax,Alberta,2017,2G3,NA,,
can_ab_tax,Alberta,2017,2G4,NA,,
can_ab_tax,Alberta,2017,2H,NA,,
can_ab_tax,Alberta,2017,2H1,NA,,
can_ab_tax,Alberta,2017,2H2,NA,,
can_ab_tax,Alberta,2017,2H3,NA,,
can_ab_tax,Alberta,2017,3,NA,,
can_ab_tax,Alberta,2017,3A,NA,,
can_ab_tax,Alberta,2017,3A1,NA,,
can_ab_tax,Alberta,2017,3A2,NA,,
can_ab_tax,Alberta,2017,3B,NA,,
can_ab_tax,Alberta,2017,3B1,NA,,
can_ab_tax,Alberta,2017,3B1A,NA,,
can_ab_tax,Alberta,2017,3B1B,NA,,
can_ab_tax,Alberta,2017,3B2,NA,,
can_ab_tax,Alberta,2017,3B2A,NA,,
can_ab_tax,Alberta,2017,3B2B,NA,,
can_ab_tax,Alberta,2017,3B3,NA,,
can_ab_tax,Alberta,2017,3B3A,NA,,
can_ab_tax,Alberta,2017,3B3B,NA,,
can_ab_tax,Alberta,2017,3B4,NA,,
can_ab_tax,Alberta,2017,3B4A,NA,,
can_ab_tax,Alberta,2017,3B4B,NA,,
can_ab_tax,Alberta,2017,3B5,NA,,
can_ab_tax,Alberta,2017,3B5A,NA,,
can_ab_tax,Alberta,2017,3B5B,NA,,
can_ab_tax,Alberta,2017,3B6,NA,,
can_ab_tax,Alberta,2017,3B6A,NA,,
can_ab_tax,Alberta,2017,3B6B,NA,,
can_ab_tax,Alberta,2017,3B6B1,NA,,
can_ab_tax,Alberta,2017,3B6B2,NA,,
can_ab_tax,Alberta,2017,3B6B3,NA,,
can_ab_tax,Alberta,2017,3B6B4,NA,,
can_ab_tax,Alberta,2017,3B6B5,NA,,
can_ab_tax,Alberta,2017,3C,NA,,
can_ab_tax,Alberta,2017,3C1,NA,,
can_ab_tax,Alberta,2017,3C2,NA,,
can_ab_tax,Alberta,2017,3C3,NA,,
can_ab_tax,Alberta,2017,3C4,NA,,
can_ab_tax,Alberta,2017,3C5,NA,,
can_ab_tax,Alberta,2017,3C6,NA,,
can_ab_tax,Alberta,2017,3C7,NA,,
can_ab_tax,Alberta,2017,3C8,NA,,
can_ab_tax,Alberta,2017,3D,NA,,
can_ab_tax,Alberta,2017,3D1,NA,,
can_ab_tax,Alberta,2017,3D2,NA,,
can_ab_tax,Alberta,2017,4,NA,,
can_ab_tax,Alberta,2017,4A,NA,,
can_ab_tax,Alberta,2017,4A1,NA,,
can_ab_tax,Alberta,2017,4A2,NA,,
can_ab_tax,Alberta,2017,4A3,NA,,
can_ab_tax,Alberta,2017,4B,NA,,
can_ab_tax,Alberta,2017,4C,NA,,
can_ab_tax,Alberta,2017,4C1,NA,,
can_ab_tax,Alberta,2017,4C2,NA,,
can_ab_tax,Alberta,2017,4D,NA,,
can_ab_tax,Alberta,2017,4D1,NA,,
can_ab_tax,Alberta,2017,4D2,NA,,
can_ab_tax,Alberta,2017,4E,NA,,
can_ab_tax,Alberta,2017,5,NA,,
can_ab_tax,Alberta,2017,5A,NA,,
can_ab_tax,Alberta,2017,5A1,NA,,
can_ab_tax,Alberta,2017,5A2,NA,,
can_ab_tax,Alberta,2018,0,NA,,
can_ab_tax,Alberta,2018,1,NA,,
can_ab_tax,Alberta,2018,1A,NA,,
can_ab_tax,Alberta,2018,1A1,NA,,
can_ab_tax,Alberta,2018,1A1A,NA,,
can_ab_tax,Alberta,2018,1A1A1,1,,
can_ab_tax,Alberta,2018,1A1A2,1,,
can_ab_tax,Alberta,2018,1A1A3,1,,
can_ab_tax,Alberta,2018,1A1B,NA,,
can_ab_tax,Alberta,2018,1A1C,NA,,
can_ab_tax,Alberta,2018,1A2,NA,,
can_ab_tax,Alberta,2018,1A2A,1,,
can_ab_tax,Alberta,2018,1A2B,1,,
can_ab_tax,Alberta,2018,1A2C,1,,
can_ab_tax,Alberta,2018,1A2D,1,,
can_ab_tax,Alberta,2018,1A2E,1,,
can_ab_tax,Alberta,2018,1A2F,1,,
can_ab_tax,Alberta,2018,1A2G,1,,
can_ab_tax,Alberta,2018,1A2H,1,,
can_ab_tax,Alberta,2018,1A2I,1,,
can_ab_tax,Alberta,2018,1A2J,1,,
can_ab_tax,Alberta,2018,1A2K,1,,
can_ab_tax,Alberta,2018,1A2L,1,,
can_ab_tax,Alberta,2018,1A2M,1,,
can_ab_tax,Alberta,2018,1A3,NA,,
can_ab_tax,Alberta,2018,1A3A,NA,,
can_ab_tax,Alberta,2018,1A3A1,NA,,
can_ab_tax,Alberta,2018,1A3A2,NA,,
can_ab_tax,Alberta,2018,1A3B,1,,
can_ab_tax,Alberta,2018,1A3C,NA,,
can_ab_tax,Alberta,2018,1A3D,1,,
can_ab_tax,Alberta,2018,1A3D1,1,,
can_ab_tax,Alberta,2018,1A3D2,1,,
can_ab_tax,Alberta,2018,1A3E,1,,
can_ab_tax,Alberta,2018,1A3E1,1,,
can_ab_tax,Alberta,2018,1A4,NA,,
can_ab_tax,Alberta,2018,1A4A,1,,
can_ab_tax,Alberta,2018,1A4B,1,,
can_ab_tax,Alberta,2018,1A4C,NA,,
can_ab_tax,Alberta,2018,1A4C1,1,,
can_ab_tax,Alberta,2018,1A4C2,1,,
can_ab_tax,Alberta,2018,1A4C3,1,,
can_ab_tax,Alberta,2018,1A5,NA,,
can_ab_tax,Alberta,2018,1A5A,1,,
can_ab_tax,Alberta,2018,1A5B,1,,
can_ab_tax,Alberta,2018,1A5C,1,,
can_ab_tax,Alberta,2018,1B,NA,,
can_ab_tax,Alberta,2018,1B1,NA,,
can_ab_tax,Alberta,2018,1B1A,NA,,
can_ab_tax,Alberta,2018,1B1A1,NA,,
can_ab_tax,Alberta,2018,1B1A11,NA,,
can_ab_tax,Alberta,2018,1B1A12,NA,,
can_ab_tax,Alberta,2018,1B1A13,NA,,
can_ab_tax,Alberta,2018,1B1A14,NA,,
can_ab_tax,Alberta,2018,1B1A2,NA,,
can_ab_tax,Alberta,2018,1B1A21,NA,,
can_ab_tax,Alberta,2018,1B1A22,NA,,
can_ab_tax,Alberta,2018,1B1B,NA,,
can_ab_tax,Alberta,2018,1B2,NA,,
can_ab_tax,Alberta,2018,1B2A,NA,,
can_ab_tax,Alberta,2018,1B2A1,NA,,
can_ab_tax,Alberta,2018,1B2A2,NA,,
can_ab_tax,Alberta,2018,1B2A3,NA,,
can_ab_tax,Alberta,2018,1B2A31,NA,,
can_ab_tax,Alberta,2018,1B2A32,NA,,
can_ab_tax,Alberta,2018,1B2A33,NA,,
can_ab_tax,Alberta,2018,1B2A34,NA,,
can_ab_tax,Alberta,2018,1B2A35,NA,,
can_ab_tax,Alberta,2018,1B2A36,NA,,
can_ab_tax,Alberta,2018,1B2B,NA,,
can_ab_tax,Alberta,2018,1B2B1,NA,,
can_ab_tax,Alberta,2018,1B2B2,NA,,
can_ab_tax,Alberta,2018,1B2B3,NA,,
can_ab_tax,Alberta,2018,1B2B31,NA,,
can_ab_tax,Alberta,2018,1B2B32,NA,,
can_ab_tax,Alberta,2018,1B2B33,NA,,
can_ab_tax,Alberta,2018,1B2B34,NA,,
can_ab_tax,Alberta,2018,1B2B35,NA,,
can_ab_tax,Alberta,2018,1B2B36,NA,,
can_ab_tax,Alberta,2018,1B3,NA,,
can_ab_tax,Alberta,2018,1C,NA,,
can_ab_tax,Alberta,2018,1C1,NA,,
can_ab_tax,Alberta,2018,1C1A,NA,,
can_ab_tax,Alberta,2018,1C1B,NA,,
can_ab_tax,Alberta,2018,1C1C,NA,,
can_ab_tax,Alberta,2018,1C2,NA,,
can_ab_tax,Alberta,2018,1C2A,NA,,
can_ab_tax,Alberta,2018,1C2B,NA,,
can_ab_tax,Alberta,2018,1C3,NA,,
can_ab_tax,Alberta,2018,2,NA,,
can_ab_tax,Alberta,2018,20,NA,,
can_ab_tax,Alberta,2018,200,NA,,
can_ab_tax,Alberta,2018,2000,NA,,
can_ab_tax,Alberta,2018,20000,NA,,
can_ab_tax,Alberta,2018,200000,NA,,
can_ab_tax,Alberta,2018,2A,NA,,
can_ab_tax,Alberta,2018,2A1,NA,,
can_ab_tax,Alberta,2018,2A2,NA,,
can_ab_tax,Alberta,2018,2A3,NA,,
can_ab_tax,Alberta,2018,2A4,NA,,
can_ab_tax,Alberta,2018,2A4A,NA,,
can_ab_tax,Alberta,2018,2A4B,NA,,
can_ab_tax,Alberta,2018,2A4C,NA,,
can_ab_tax,Alberta,2018,2A4D,NA,,
can_ab_tax,Alberta,2018,2B,NA,,
can_ab_tax,Alberta,2018,2B1,NA,,
can_ab_tax,Alberta,2018,2B10,NA,,
can_ab_tax,Alberta,2018,2B2,NA,,
can_ab_tax,Alberta,2018,2B3,NA,,
can_ab_tax,Alberta,2018,2B4,NA,,
can_ab_tax,Alberta,2018,2B5,NA,,
can_ab_tax,Alberta,2018,2B6,NA,,
can_ab_tax,Alberta,2018,2B7,NA,,
can_ab_tax,Alberta,2018,2B8,NA,,
can_ab_tax,Alberta,2018,2B8A,NA,,
can_ab_tax,Alberta,2018,2B8B,NA,,
can_ab_tax,Alberta,2018,2B8C,NA,,
can_ab_tax,Alberta,2018,2B8D,NA,,
can_ab_tax,Alberta,2018,2B8E,NA,,
can_ab_tax,Alberta,2018,2B8F,NA,,
can_ab_tax,Alberta,2018,2B9,NA,,
can_ab_tax,Alberta,2018,2B9A,NA,,
can_ab_tax,Alberta,2018,2B9B,NA,,
can_ab_tax,Alberta,2018,2C,NA,,
can_ab_tax,Alberta,2018,2C1,NA,,
can_ab_tax,Alberta,2018,2C2,NA,,
can_ab_tax,Alberta,2018,2C3,NA,,
can_ab_tax,Alberta,2018,2C4,NA,,
can_ab_tax,Alberta,2018,2C5,NA,,
can_ab_tax,Alberta,2018,2C6,NA,,
can_ab_tax,Alberta,2018,2C7,NA,,
can_ab_tax,Alberta,2018,2D,NA,,
can_ab_tax,Alberta,2018,2D1,NA,,
can_ab_tax,Alberta,2018,2D2,NA,,
can_ab_tax,Alberta,2018,2D3,NA,,
can_ab_tax,Alberta,2018,2D4,NA,,
can_ab_tax,Alberta,2018,2E,NA,,
can_ab_tax,Alberta,2018,2F,NA,,
can_ab_tax,Alberta,2018,2F1,NA,,
can_ab_tax,Alberta,2018,2F2,NA,,
can_ab_tax,Alberta,2018,2F3,NA,,
can_ab_tax,Alberta,2018,2F4,NA,,
can_ab_tax,Alberta,2018,2F5,NA,,
can_ab_tax,Alberta,2018,2F6,NA,,
can_ab_tax,Alberta,2018,2G,NA,,
can_ab_tax,Alberta,2018,2G1,NA,,
can_ab_tax,Alberta,2018,2G2,NA,,
can_ab_tax,Alberta,2018,2G3,NA,,
can_ab_tax,Alberta,2018,2G4,NA,,
can_ab_tax,Alberta,2018,2H,NA,,
can_ab_tax,Alberta,2018,2H1,NA,,
can_ab_tax,Alberta,2018,2H2,NA,,
can_ab_tax,Alberta,2018,2H3,NA,,
can_ab_tax,Alberta,2018,3,NA,,
can_ab_tax,Alberta,2018,3A,NA,,
can_ab_tax,Alberta,2018,3A1,NA,,
can_ab_tax,Alberta,2018,3A2,NA,,
can_ab_tax,Alberta,2018,3B,NA,,
can_ab_tax,Alberta,2018,3B1,NA,,
can_ab_tax,Alberta,2018,3B1A,NA,,
can_ab_tax,Alberta,2018,3B1B,NA,,
can_ab_tax,Alberta,2018,3B2,NA,,
can_ab_tax,Alberta,2018,3B2A,NA,,
can_ab_tax,Alberta,2018,3B2B,NA,,
can_ab_tax,Alberta,2018,3B3,NA,,
can_ab_tax,Alberta,2018,3B3A,NA,,
can_ab_tax,Alberta,2018,3B3B,NA,,
can_ab_tax,Alberta,2018,3B4,NA,,
can_ab_tax,Alberta,2018,3B4A,NA,,
can_ab_tax,Alberta,2018,3B4B,NA,,
can_ab_tax,Alberta,2018,3B5,NA,,
can_ab_tax,Alberta,2018,3B5A,NA,,
can_ab_tax,Alberta,2018,3B5B,NA,,
can_ab_tax,Alberta,2018,3B6,NA,,
can_ab_tax,Alberta,2018,3B6A,NA,,
can_ab_tax,Alberta,2018,3B6B,NA,,
can_ab_tax,Alberta,2018,3B6B1,NA,,
can_ab_tax,Alberta,2018,3B6B2,NA,,
can_ab_tax,Alberta,2018,3B6B3,NA,,
can_ab_tax,Alberta,2018,3B6B4,NA,,
can_ab_tax,Alberta,2018,3B6B5,NA,,
can_ab_tax,Alberta,2018,3C,NA,,
can_ab_tax,Alberta,2018,3C1,NA,,
can_ab_tax,Alberta,2018,3C2,NA,,
can_ab_tax,Alberta,2018,3C3,NA,,
can_ab_tax,Alberta,2018,3C4,NA,,
can_ab_tax,Alberta,2018,3C5,NA,,
can_ab_tax,Alberta,2018,3C6,NA,,
can_ab_tax,Alberta,2018,3C7,NA,,
can_ab_tax,Alberta,2018,3C8,NA,,
can_ab_tax,Alberta,2018,3D,NA,,
can_ab_tax,Alberta,2018,3D1,NA,,
can_ab_tax,Alberta,2018,3D2,NA,,
can_ab_tax,Alberta,2018,4,NA,,
can_ab_tax,Alberta,2018,4A,NA,,
can_ab_tax,Alberta,2018,4A1,NA,,
can_ab_tax,Alberta,2018,4A2,NA,,
can_ab_tax,Alberta,2018,4A3,NA,,
can_ab_tax,Alberta,2018,4B,NA,,
can_ab_tax,Alberta,2018,4C,NA,,
can_ab_tax,Alberta,2018,4C1,NA,,
can_ab_tax,Alberta,2018,4C2,NA,,
can_ab_tax,Alberta,2018,4D,NA,,
can_ab_tax,Alberta,2018,4D1,NA,,
can_ab_tax,Alberta,2018,4D2,NA,,
can_ab_tax,Alberta,2018,4E,NA,,
can_ab_tax,Alberta,2018,5,NA,,
can_ab_tax,Alberta,2018,5A,NA,,
can_ab_tax,Alberta,2018,5A1,NA,,
can_ab_tax,Alberta,2018,5A2,NA,,
can_ab_tax,Alberta,2019,0,NA,,
can_ab_tax,Alberta,2019,1,NA,,
can_ab_tax,Alberta,2019,1A,NA,,
can_ab_tax,Alberta,2019,1A1,NA,,
can_ab_tax,Alberta,2019,1A1A,NA,,
can_ab_tax,Alberta,2019,1A1A1,1,,
can_ab_tax,Alberta,2019,1A1A2,1,,
can_ab_tax,Alberta,2019,1A1A3,1,,
can_ab_tax,Alberta,2019,1A1B,NA,,
can_ab_tax,Alberta,2019,1A1C,NA,,
can_ab_tax,Alberta,2019,1A2,NA,,
can_ab_tax,Alberta,2019,1A2A,1,,
can_ab_tax,Alberta,2019,1A2B,1,,
can_ab_tax,Alberta,2019,1A2C,1,,
can_ab_tax,Alberta,2019,1A2D,1,,
can_ab_tax,Alberta,2019,1A2E,1,,
can_ab_tax,Alberta,2019,1A2F,1,,
can_ab_tax,Alberta,2019,1A2G,1,,
can_ab_tax,Alberta,2019,1A2H,1,,
can_ab_tax,Alberta,2019,1A2I,1,,
can_ab_tax,Alberta,2019,1A2J,1,,
can_ab_tax,Alberta,2019,1A2K,1,,
can_ab_tax,Alberta,2019,1A2L,1,,
can_ab_tax,Alberta,2019,1A2M,1,,
can_ab_tax,Alberta,2019,1A3,NA,,
can_ab_tax,Alberta,2019,1A3A,NA,,
can_ab_tax,Alberta,2019,1A3A1,NA,,
can_ab_tax,Alberta,2019,1A3A2,NA,,
can_ab_tax,Alberta,2019,1A3B,1,,
can_ab_tax,Alberta,2019,1A3C,NA,,
can_ab_tax,Alberta,2019,1A3D,1,,
can_ab_tax,Alberta,2019,1A3D1,1,,
can_ab_tax,Alberta,2019,1A3D2,1,,
can_ab_tax,Alberta,2019,1A3E,1,,
can_ab_tax,Alberta,2019,1A3E1,1,,
can_ab_tax,Alberta,2019,1A4,NA,,
can_ab_tax,Alberta,2019,1A4A,1,,
can_ab_tax,Alberta,2019,1A4B,1,,
can_ab_tax,Alberta,2019,1A4C,NA,,
can_ab_tax,Alberta,2019,1A4C1,1,,
can_ab_tax,Alberta,2019,1A4C2,1,,
can_ab_tax,Alberta,2019,1A4C3,1,,
can_ab_tax,Alberta,2019,1A5,NA,,
can_ab_tax,Alberta,2019,1A5A,1,,
can_ab_tax,Alberta,2019,1A5B,1,,
can_ab_tax,Alberta,2019,1A5C,1,,
can_ab_tax,Alberta,2019,1B,NA,,
can_ab_tax,Alberta,2019,1B1,NA,,
can_ab_tax,Alberta,2019,1B1A,NA,,
can_ab_tax,Alberta,2019,1B1A1,NA,,
can_ab_tax,Alberta,2019,1B1A11,NA,,
can_ab_tax,Alberta,2019,1B1A12,NA,,
can_ab_tax,Alberta,2019,1B1A13,NA,,
can_ab_tax,Alberta,2019,1B1A14,NA,,
can_ab_tax,Alberta,2019,1B1A2,NA,,
can_ab_tax,Alberta,2019,1B1A21,NA,,
can_ab_tax,Alberta,2019,1B1A22,NA,,
can_ab_tax,Alberta,2019,1B1B,NA,,
can_ab_tax,Alberta,2019,1B2,NA,,
can_ab_tax,Alberta,2019,1B2A,NA,,
can_ab_tax,Alberta,2019,1B2A1,NA,,
can_ab_tax,Alberta,2019,1B2A2,NA,,
can_ab_tax,Alberta,2019,1B2A3,NA,,
can_ab_tax,Alberta,2019,1B2A31,NA,,
can_ab_tax,Alberta,2019,1B2A32,NA,,
can_ab_tax,Alberta,2019,1B2A33,NA,,
can_ab_tax,Alberta,2019,1B2A34,NA,,
can_ab_tax,Alberta,2019,1B2A35,NA,,
can_ab_tax,Alberta,2019,1B2A36,NA,,
can_ab_tax,Alberta,2019,1B2B,NA,,
can_ab_tax,Alberta,2019,1B2B1,NA,,
can_ab_tax,Alberta,2019,1B2B2,NA,,
can_ab_tax,Alberta,2019,1B2B3,NA,,
can_ab_tax,Alberta,2019,1B2B31,NA,,
can_ab_tax,Alberta,2019,1B2B32,NA,,
can_ab_tax,Alberta,2019,1B2B33,NA,,
can_ab_tax,Alberta,2019,1B2B34,NA,,
can_ab_tax,Alberta,2019,1B2B35,NA,,
can_ab_tax,Alberta,2019,1B2B36,NA,,
can_ab_tax,Alberta,2019,1B3,NA,,
can_ab_tax,Alberta,2019,1C,NA,,
can_ab_tax,Alberta,2019,1C1,NA,,
can_ab_tax,Alberta,2019,1C1A,NA,,
can_ab_tax,Alberta,2019,1C1B,NA,,
can_ab_tax,Alberta,2019,1C1C,NA,,
can_ab_tax,Alberta,2019,1C2,NA,,
can_ab_tax,Alberta,2019,1C2A,NA,,
can_ab_tax,Alberta,2019,1C2B,NA,,
can_ab_tax,Alberta,2019,1C3,NA,,
can_ab_tax,Alberta,2019,2,NA,,
can_ab_tax,Alberta,2019,20,NA,,
can_ab_tax,Alberta,2019,200,NA,,
can_ab_tax,Alberta,2019,2000,NA,,
can_ab_tax,Alberta,2019,20000,NA,,
can_ab_tax,Alberta,2019,200000,NA,,
can_ab_tax,Alberta,2019,2A,NA,,
can_ab_tax,Alberta,2019,2A1,NA,,
can_ab_tax,Alberta,2019,2A2,NA,,
can_ab_tax,Alberta,2019,2A3,NA,,
can_ab_tax,Alberta,2019,2A4,NA,,
can_ab_tax,Alberta,2019,2A4A,NA,,
can_ab_tax,Alberta,2019,2A4B,NA,,
can_ab_tax,Alberta,2019,2A4C,NA,,
can_ab_tax,Alberta,2019,2A4D,NA,,
can_ab_tax,Alberta,2019,2B,NA,,
can_ab_tax,Alberta,2019,2B1,NA,,
can_ab_tax,Alberta,2019,2B10,NA,,
can_ab_tax,Alberta,2019,2B2,NA,,
can_ab_tax,Alberta,2019,2B3,NA,,
can_ab_tax,Alberta,2019,2B4,NA,,
can_ab_tax,Alberta,2019,2B5,NA,,
can_ab_tax,Alberta,2019,2B6,NA,,
can_ab_tax,Alberta,2019,2B7,NA,,
can_ab_tax,Alberta,2019,2B8,NA,,
can_ab_tax,Alberta,2019,2B8A,NA,,
can_ab_tax,Alberta,2019,2B8B,NA,,
can_ab_tax,Alberta,2019,2B8C,NA,,
can_ab_tax,Alberta,2019,2B8D,NA,,
can_ab_tax,Alberta,2019,2B8E,NA,,
can_ab_tax,Alberta,2019,2B8F,NA,,
can_ab_tax,Alberta,2019,2B9,NA,,
can_ab_tax,Alberta,2019,2B9A,NA,,
can_ab_tax,Alberta,2019,2B9B,NA,,
can_ab_tax,Alberta,2019,2C,NA,,
can_ab_tax,Alberta,2019,2C1,NA,,
can_ab_tax,Alberta,2019,2C2,NA,,
can_ab_tax,Alberta,2019,2C3,NA,,
can_ab_tax,Alberta,2019,2C4,NA,,
