scheme_id,Jurisdiction,Year,IPCC_code,em_share,source,comment
can_obps,Manitoba,2019,0,NA,,
can_obps,Manitoba,2019,1,NA,,
can_obps,Manitoba,2019,1A,NA,,
can_obps,Manitoba,2019,1A1,NA,,
can_obps,Manitoba,2019,1A1A,NA,,
can_obps,Manitoba,2019,1A1A1,1,,
can_obps,Manitoba,2019,1A1A2,1,,
can_obps,Manitoba,2019,1A1A3,NA,,
can_obps,Manitoba,2019,1A1B,NA,,
can_obps,Manitoba,2019,1A1C,NA,,
can_obps,Manitoba,2019,1A2,NA,,
can_obps,Manitoba,2019,1A2A,1,,
can_obps,Manitoba,2019,1A2B,1,,
can_obps,Manitoba,2019,1A2C,1,,
can_obps,Manitoba,2019,1A2D,1,,
can_obps,Manitoba,2019,1A2E,1,,
can_obps,Manitoba,2019,1A2F,1,,
can_obps,Manitoba,2019,1A2G,NA,,
can_obps,Manitoba,2019,1A2H,NA,,
can_obps,Manitoba,2019,1A2I,1,,
can_obps,Manitoba,2019,1A2J,NA,,
can_obps,Manitoba,2019,1A2K,NA,,
can_obps,Manitoba,2019,1A2L,NA,,
can_obps,Manitoba,2019,1A2M,NA,,
can_obps,Manitoba,2019,1A3,NA,,
can_obps,Manitoba,2019,1A3A,NA,,
can_obps,Manitoba,2019,1A3A1,NA,,
can_obps,Manitoba,2019,1A3A2,NA,,
can_obps,Manitoba,2019,1A3B,NA,,
can_obps,Manitoba,2019,1A3C,NA,,
can_obps,Manitoba,2019,1A3D,NA,,
can_obps,Manitoba,2019,1A3D1,NA,,
can_obps,Manitoba,2019,1A3D2,NA,,
can_obps,Manitoba,2019,1A3E,NA,,
can_obps,Manitoba,2019,1A3E1,NA,,
can_obps,Manitoba,2019,1A4,NA,,
can_obps,Manitoba,2019,1A4A,NA,,
can_obps,Manitoba,2019,1A4B,NA,,
can_obps,Manitoba,2019,1A4C,NA,,
can_obps,Manitoba,2019,1A4C1,NA,,
can_obps,Manitoba,2019,1A4C2,NA,,
can_obps,Manitoba,2019,1A4C3,NA,,
can_obps,Manitoba,2019,1A5,NA,,
can_obps,Manitoba,2019,1A5A,NA,,
