scheme_id,jurisdiction,year,ipcc_code,cf_CO2,source,comment
can_tax_I,Manitoba,2019,0,NA,,
can_tax_I,Manitoba,2019,1,NA,,
can_tax_I,Manitoba,2019,1A,NA,,
can_tax_I,Manitoba,2019,1A1,NA,,
can_tax_I,Manitoba,2019,1A1A,NA,,
can_tax_I,Manitoba,2019,1A1A1,NA,,
can_tax_I,Manitoba,2019,1A1A2,NA,,
can_tax_I,Manitoba,2019,1A1A3,1,,
can_tax_I,Manitoba,2019,1A1B,1,,
can_tax_I,Manitoba,2019,1A1C,1,,
can_tax_I,Manitoba,2019,1A2,NA,,
can_tax_I,Manitoba,2019,1A2A,NA,,
can_tax_I,Manitoba,2019,1A2B,NA,,
can_tax_I,Manitoba,2019,1A2C,NA,,
can_tax_I,Manitoba,2019,1A2D,NA,,
can_tax_I,Manitoba,2019,1A2E,NA,,
can_tax_I,Manitoba,2019,1A2F,NA,,
can_tax_I,Manitoba,2019,1A2G,1,,
can_tax_I,Manitoba,2019,1A2H,1,,
can_tax_I,Manitoba,2019,1A2I,NA,,
can_tax_I,Manitoba,2019,1A2J,1,,
can_tax_I,Manitoba,2019,1A2K,1,,
can_tax_I,Manitoba,2019,1A2L,1,,
can_tax_I,Manitoba,2019,1A2M,1,,
can_tax_I,Manitoba,2019,1A3,NA,,
can_tax_I,Manitoba,2019,1A3A,NA,,
can_tax_I,Manitoba,2019,1A3A1,NA,,
can_tax_I,Manitoba,2019,1A3A2,1,,
can_tax_I,Manitoba,2019,1A3B,1,,
can_tax_I,Manitoba,2019,1A3C,1,,
can_tax_I,Manitoba,2019,1A3D,NA,,
can_tax_I,Manitoba,2019,1A3D1,1,,
can_tax_I,Manitoba,2019,1A3D2,1,,
can_tax_I,Manitoba,2019,1A3E,NA,,
can_tax_I,Manitoba,2019,1A3E1,1,,
can_tax_I,Manitoba,2019,1A4,NA,,
can_tax_I,Manitoba,2019,1A4A,1,,
can_tax_I,Manitoba,2019,1A4B,1,,
can_tax_I,Manitoba,2019,1A4C,NA,,
can_tax_I,Manitoba,2019,1A4C1,NA,,
can_tax_I,Manitoba,2019,1A4C2,NA,,
can_tax_I,Manitoba,2019,1A4C3,NA,,
can_tax_I,Manitoba,2019,1A5,NA,,
can_tax_I,Manitoba,2019,1A5A,1,,
can_tax_I,Manitoba,2019,1A5B,1,,
can_tax_I,Manitoba,2019,1A5C,1,,
can_tax_I,Manitoba,2019,1B,NA,,
can_tax_I,Manitoba,2019,1B1,NA,,
can_tax_I,Manitoba,2019,1B1A,NA,,
can_tax_I,Manitoba,2019,1B1A1,NA,,
can_tax_I,Manitoba,2019,1B1A11,NA,,
can_tax_I,Manitoba,2019,1B1A12,NA,,
can_tax_I,Manitoba,2019,1B1A13,NA,,
can_tax_I,Manitoba,2019,1B1A14,NA,,
can_tax_I,Manitoba,2019,1B1A2,NA,,
can_tax_I,Manitoba,2019,1B1A21,NA,,
can_tax_I,Manitoba,2019,1B1A22,NA,,
