scheme_id,jurisdiction,year,ipcc_code,cf_CO2,source,comment
hun_tax,Hungary,2023,0,NA,,
hun_tax,Hungary,2023,1,NA,,
hun_tax,Hungary,2023,2,NA,,
hun_tax,Hungary,2023,3,NA,,
hun_tax,Hungary,2023,4,NA,,
hun_tax,Hungary,2023,5,NA,,
hun_tax,Hungary,2023,1A,NA,,
hun_tax,Hungary,2023,1A1,NA,,
hun_tax,Hungary,2023,1A1A,NA,,
hun_tax,Hungary,2023,1A1A1,1,,
hun_tax,Hungary,2023,1A1A2,1,,
hun_tax,Hungary,2023,1A1A3,1,,
hun_tax,Hungary,2023,1A1B,1,,
hun_tax,Hungary,2023,1A1C,1,,
hun_tax,Hungary,2023,1A2,NA,,
hun_tax,Hungary,2023,1A2A,1,,
hun_tax,Hungary,2023,1A2B,1,,
hun_tax,Hungary,2023,1A2C,1,,
hun_tax,Hungary,2023,1A2D,1,,
hun_tax,Hungary,2023,1A2E,1,,
hun_tax,Hungary,2023,1A2F,1,,
hun_tax,Hungary,2023,1A2G,1,,
hun_tax,Hungary,2023,1A2H,1,,
hun_tax,Hungary,2023,1A2I,1,,
hun_tax,Hungary,2023,1A2J,1,,
hun_tax,Hungary,2023,1A2K,1,,
hun_tax,Hungary,2023,1A2L,1,,
hun_tax,Hungary,2023,1A2M,1,,
hun_tax,Hungary,2023,1A3,NA,,
hun_tax,Hungary,2023,1A3A,NA,,
hun_tax,Hungary,2023,1A3A1,NA,,
hun_tax,Hungary,2023,1A3A2,NA,,
hun_tax,Hungary,2023,1A3B,NA,,
hun_tax,Hungary,2023,1A3C,NA,,
hun_tax,Hungary,2023,1A3D,NA,,
hun_tax,Hungary,2023,1A3D1,NA,,
hun_tax,Hungary,2023,1A3D2,NA,,
hun_tax,Hungary,2023,1A3E,NA,,
hun_tax,Hungary,2023,1A3E1,NA,,
hun_tax,Hungary,2023,1A4,NA,,
hun_tax,Hungary,2023,1A4A,NA,,
hun_tax,Hungary,2023,1A4B,NA,,
hun_tax,Hungary,2023,1A4C,NA,,
hun_tax,Hungary,2023,1A4C1,NA,,
hun_tax,Hungary,2023,1A4C2,NA,,
hun_tax,Hungary,2023,1A4C3,NA,,
hun_tax,Hungary,2023,1A5,NA,,
hun_tax,Hungary,2023,1A5A,NA,,
hun_tax,Hungary,2023,1A5B,NA,,
hun_tax,Hungary,2023,1A5C,NA,,
hun_tax,Hungary,2023,1B,NA,,
hun_tax,Hungary,2023,1B1,NA,,
hun_tax,Hungary,2023,1B1A,NA,,
