Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Saskatchewan,1985,0,,,,,,
Saskatchewan,1985,1,,,,,,
Saskatchewan,1985,1B,,,,,,
Saskatchewan,1985,1B1,,,,,,
Saskatchewan,1985,1B1A,,,,,,
Saskatchewan,1985,1B1A1,,,,,,
Saskatchewan,1985,1B1A11,,,,,,
Saskatchewan,1985,1B1A12,,,,,,
Saskatchewan,1985,1B1A13,,,,,,
Saskatchewan,1985,1B1A14,,,,,,
Saskatchewan,1985,1B1A2,,,,,,
Saskatchewan,1985,1B1A21,,,,,,
Saskatchewan,1985,1B1A22,,,,,,
Saskatchewan,1985,1B1B,,,,,,
Saskatchewan,1985,1B2,,,,,,
Saskatchewan,1985,1B2A,,,,,,
Saskatchewan,1985,1B2A1,,,,,,
Saskatchewan,1985,1B2A2,,,,,,
Saskatchewan,1985,1B2A3,,,,,,
Saskatchewan,1985,1B2A31,,,,,,
Saskatchewan,1985,1B2A32,,,,,,
Saskatchewan,1985,1B2A33,,,,,,
Saskatchewan,1985,1B2A34,,,,,,
Saskatchewan,1985,1B2A35,,,,,,
Saskatchewan,1985,1B2A36,,,,,,
Saskatchewan,1985,1B2B,,,,,,
Saskatchewan,1985,1B2B1,,,,,,
Saskatchewan,1985,1B2B2,,,,,,
Saskatchewan,1985,1B2B3,,,,,,
Saskatchewan,1985,1B2B31,,,,,,
Saskatchewan,1985,1B2B32,,,,,,
Saskatchewan,1985,1B2B33,,,,,,
Saskatchewan,1985,1B2B34,,,,,,
Saskatchewan,1985,1B2B35,,,,,,
Saskatchewan,1985,1B2B36,,,,,,
Saskatchewan,1985,1B3,,,,,,
Saskatchewan,1985,1C,,,,,,
Saskatchewan,1985,1C1,,,,,,
Saskatchewan,1985,1C1A,,,,,,
Saskatchewan,1985,1C1B,,,,,,
Saskatchewan,1985,1C1C,,,,,,
Saskatchewan,1985,1C2,,,,,,
Saskatchewan,1985,1C2A,,,,,,
Saskatchewan,1985,1C2B,,,,,,
Saskatchewan,1985,1C3,,,,,,
Saskatchewan,1985,2,,,,,,
Saskatchewan,1985,2A,,,,,,
Saskatchewan,1985,2A1,,,,,,
Saskatchewan,1985,2A2,,,,,,
Saskatchewan,1985,2A3,,,,,,
Saskatchewan,1985,2A4,,,,,,
Saskatchewan,1985,2A4A,,,,,,
Saskatchewan,1985,2A4B,,,,,,
Saskatchewan,1985,2A4C,,,,,,
Saskatchewan,1985,2A4D,,,,,,
Saskatchewan,1985,2B,,,,,,
Saskatchewan,1985,2B1,,,,,,
Saskatchewan,1985,2B2,,,,,,
Saskatchewan,1985,2B3,,,,,,
Saskatchewan,1985,2B4,,,,,,
Saskatchewan,1985,2B5,,,,,,
Saskatchewan,1985,2B6,,,,,,
Saskatchewan,1985,2B7,,,,,,
Saskatchewan,1985,2B8,,,,,,
Saskatchewan,1985,2B8A,,,,,,
Saskatchewan,1985,2B8B,,,,,,
Saskatchewan,1985,2B8C,,,,,,
Saskatchewan,1985,2B8D,,,,,,
Saskatchewan,1985,2B8E,,,,,,
Saskatchewan,1985,2B8F,,,,,,
Saskatchewan,1985,2B9,,,,,,
Saskatchewan,1985,2B9A,,,,,,
Saskatchewan,1985,2B9B,,,,,,
Saskatchewan,1985,2B10,,,,,,
Saskatchewan,1985,2C,,,,,,
Saskatchewan,1985,2C1,,,,,,
Saskatchewan,1985,2C2,,,,,,
Saskatchewan,1985,2C3,,,,,,
Saskatchewan,1985,2C4,,,,,,
Saskatchewan,1985,2C5,,,,,,
Saskatchewan,1985,2C6,,,,,,
Saskatchewan,1985,2C7,,,,,,
Saskatchewan,1985,2D,,,,,,
Saskatchewan,1985,2D1,,,,,,
Saskatchewan,1985,2D2,,,,,,
Saskatchewan,1985,2D3,,,,,,
Saskatchewan,1985,2D4,,,,,,
Saskatchewan,1985,2E,,,,,,
Saskatchewan,1985,20,,,,,,
Saskatchewan,1985,200,,,,,,
Saskatchewan,1985,2000,,,,,,
Saskatchewan,1985,20000,,,,,,
Saskatchewan,1985,200000,,,,,,
Saskatchewan,1985,2F,,,,,,
Saskatchewan,1985,2F1,,,,,,
Saskatchewan,1985,2F2,,,,,,
Saskatchewan,1985,2F3,,,,,,
Saskatchewan,1985,2F4,,,,,,
Saskatchewan,1985,2F5,,,,,,
Saskatchewan,1985,2F6,,,,,,
Saskatchewan,1985,2G,,,,,,
Saskatchewan,1985,2G1,,,,,,
Saskatchewan,1985,2G2,,,,,,
Saskatchewan,1985,2G3,,,,,,
Saskatchewan,1985,2G4,,,,,,
Saskatchewan,1985,2H,,,,,,
Saskatchewan,1985,2H1,,,,,,
Saskatchewan,1985,2H2,,,,,,
Saskatchewan,1985,2H3,,,,,,
Saskatchewan,1985,3,,,,,,
Saskatchewan,1985,3A,,,,,,
Saskatchewan,1985,3A1,,,,,,
Saskatchewan,1985,3A2,,,,,,
Saskatchewan,1985,3B,,,,,,
Saskatchewan,1985,3B1,,,,,,
Saskatchewan,1985,3B1A,,,,,,
Saskatchewan,1985,3B1B,,,,,,
Saskatchewan,1985,3B2,,,,,,
Saskatchewan,1985,3B2A,,,,,,
Saskatchewan,1985,3B2B,,,,,,
Saskatchewan,1985,3B3,,,,,,
Saskatchewan,1985,3B3A,,,,,,
Saskatchewan,1985,3B3B,,,,,,
Saskatchewan,1985,3B4,,,,,,
Saskatchewan,1985,3B4A,,,,,,
Saskatchewan,1985,3B4B,,,,,,
Saskatchewan,1985,3B5,,,,,,
Saskatchewan,1985,3B5A,,,,,,
Saskatchewan,1985,3B5B,,,,,,
Saskatchewan,1985,3B6,,,,,,
Saskatchewan,1985,3B6A,,,,,,
Saskatchewan,1985,3B6B,,,,,,
Saskatchewan,1985,3B6B1,,,,,,
Saskatchewan,1985,3B6B2,,,,,,
Saskatchewan,1985,3B6B3,,,,,,
Saskatchewan,1985,3B6B4,,,,,,
Saskatchewan,1985,3B6B5,,,,,,
Saskatchewan,1985,3C,,,,,,
