Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Colombia,1985,0,,,,,,
Colombia,1985,1,,,,,,
Colombia,1985,1B,,,,,,
Colombia,1985,1B1,,,,,,
Colombia,1985,1B1A,,,,,,
Colombia,1985,1B1A1,,,,,,
Colombia,1985,1B1A11,,,,,,
Colombia,1985,1B1A12,,,,,,
Colombia,1985,1B1A13,,,,,,
Colombia,1985,1B1A14,,,,,,
Colombia,1985,1B1A2,,,,,,
Colombia,1985,1B1A21,,,,,,
Colombia,1985,1B1A22,,,,,,
Colombia,1985,1B1B,,,,,,
Colombia,1985,1B2,,,,,,
Colombia,1985,1B2A,,,,,,
Colombia,1985,1B2A1,,,,,,
Colombia,1985,1B2A2,,,,,,
Colombia,1985,1B2A3,,,,,,
Colombia,1985,1B2A31,,,,,,
Colombia,1985,1B2A32,,,,,,
Colombia,1985,1B2A33,,,,,,
Colombia,1985,1B2A34,,,,,,
Colombia,1985,1B2A35,,,,,,
Colombia,1985,1B2A36,,,,,,
Colombia,1985,1B2B,,,,,,
Colombia,1985,1B2B1,,,,,,
Colombia,1985,1B2B2,,,,,,
Colombia,1985,1B2B3,,,,,,
Colombia,1985,1B2B31,,,,,,
Colombia,1985,1B2B32,,,,,,
Colombia,1985,1B2B33,,,,,,
Colombia,1985,1B2B34,,,,,,
Colombia,1985,1B2B35,,,,,,
Colombia,1985,1B2B36,,,,,,
Colombia,1985,1B3,,,,,,
Colombia,1985,1C,,,,,,
Colombia,1985,1C1,,,,,,
Colombia,1985,1C1A,,,,,,
Colombia,1985,1C1B,,,,,,
Colombia,1985,1C1C,,,,,,
Colombia,1985,1C2,,,,,,
Colombia,1985,1C2A,,,,,,
Colombia,1985,1C2B,,,,,,
Colombia,1985,1C3,,,,,,
Colombia,1985,2,,,,,,
Colombia,1985,2A,,,,,,
Colombia,1985,2A1,,,,,,
Colombia,1985,2A2,,,,,,
Colombia,1985,2A3,,,,,,
Colombia,1985,2A4,,,,,,
Colombia,1985,2A4A,,,,,,
Colombia,1985,2A4B,,,,,,
Colombia,1985,2A4C,,,,,,
Colombia,1985,2A4D,,,,,,
Colombia,1985,2B,,,,,,
Colombia,1985,2B1,,,,,,
Colombia,1985,2B2,,,,,,
Colombia,1985,2B3,,,,,,
Colombia,1985,2B4,,,,,,
Colombia,1985,2B5,,,,,,
Colombia,1985,2B6,,,,,,
Colombia,1985,2B7,,,,,,
Colombia,1985,2B8,,,,,,
Colombia,1985,2B8A,,,,,,
Colombia,1985,2B8B,,,,,,
Colombia,1985,2B8C,,,,,,
Colombia,1985,2B8D,,,,,,
Colombia,1985,2B8E,,,,,,
Colombia,1985,2B8F,,,,,,
Colombia,1985,2B9,,,,,,
Colombia,1985,2B9A,,,,,,
Colombia,1985,2B9B,,,,,,
Colombia,1985,2B10,,,,,,
Colombia,1985,2C,,,,,,
Colombia,1985,2C1,,,,,,
Colombia,1985,2C2,,,,,,
Colombia,1985,2C3,,,,,,
Colombia,1985,2C4,,,,,,
Colombia,1985,2C5,,,,,,
Colombia,1985,2C6,,,,,,
Colombia,1985,2C7,,,,,,
Colombia,1985,2D,,,,,,
Colombia,1985,2D1,,,,,,
Colombia,1985,2D2,,,,,,
Colombia,1985,2D3,,,,,,
Colombia,1985,2D4,,,,,,
Colombia,1985,2E,,,,,,
Colombia,1985,20,,,,,,
Colombia,1985,200,,,,,,
Colombia,1985,2000,,,,,,
Colombia,1985,20000,,,,,,
Colombia,1985,200000,,,,,,
Colombia,1985,2F,,,,,,
Colombia,1985,2F1,,,,,,
Colombia,1985,2F2,,,,,,
Colombia,1985,2F3,,,,,,
Colombia,1985,2F4,,,,,,
Colombia,1985,2F5,,,,,,
Colombia,1985,2F6,,,,,,
Colombia,1985,2G,,,,,,
Colombia,1985,2G1,,,,,,
Colombia,1985,2G2,,,,,,
Colombia,1985,2G3,,,,,,
Colombia,1985,2G4,,,,,,
Colombia,1985,2H,,,,,,
Colombia,1985,2H1,,,,,,
Colombia,1985,2H2,,,,,,
Colombia,1985,2H3,,,,,,
Colombia,1985,3,,,,,,
Colombia,1985,3A,,,,,,
Colombia,1985,3A1,,,,,,
Colombia,1985,3A2,,,,,,
Colombia,1985,3B,,,,,,
Colombia,1985,3B1,,,,,,
Colombia,1985,3B1A,,,,,,
Colombia,1985,3B1B,,,,,,
Colombia,1985,3B2,,,,,,
Colombia,1985,3B2A,,,,,,
Colombia,1985,3B2B,,,,,,
Colombia,1985,3B3,,,,,,
Colombia,1985,3B3A,,,,,,
Colombia,1985,3B3B,,,,,,
Colombia,1985,3B4,,,,,,
Colombia,1985,3B4A,,,,,,
Colombia,1985,3B4B,,,,,,
Colombia,1985,3B5,,,,,,
Colombia,1985,3B5A,,,,,,
Colombia,1985,3B5B,,,,,,
Colombia,1985,3B6,,,,,,
Colombia,1985,3B6A,,,,,,
Colombia,1985,3B6B,,,,,,
Colombia,1985,3B6B1,,,,,,
Colombia,1985,3B6B2,,,,,,
Colombia,1985,3B6B3,,,,,,
Colombia,1985,3B6B4,,,,,,
Colombia,1985,3B6B5,,,,,,
Colombia,1985,3C,,,,,,
Colombia,1985,3C1,,,,,,
Colombia,1985,3C2,,,,,,
Colombia,1985,3C3,,,,,,
