Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Liberia,1985,0,,,,,,
Liberia,1985,1,,,,,,
Liberia,1985,1B,,,,,,
Liberia,1985,1B1,,,,,,
Liberia,1985,1B1A,,,,,,
Liberia,1985,1B1A1,,,,,,
Liberia,1985,1B1A11,,,,,,
Liberia,1985,1B1A12,,,,,,
Liberia,1985,1B1A13,,,,,,
Liberia,1985,1B1A14,,,,,,
Liberia,1985,1B1A2,,,,,,
Liberia,1985,1B1A21,,,,,,
Liberia,1985,1B1A22,,,,,,
Liberia,1985,1B1B,,,,,,
Liberia,1985,1B2,,,,,,
Liberia,1985,1B2A,,,,,,
Liberia,1985,1B2A1,,,,,,
Liberia,1985,1B2A2,,,,,,
Liberia,1985,1B2A3,,,,,,
Liberia,1985,1B2A31,,,,,,
Liberia,1985,1B2A32,,,,,,
Liberia,1985,1B2A33,,,,,,
Liberia,1985,1B2A34,,,,,,
Liberia,1985,1B2A35,,,,,,
Liberia,1985,1B2A36,,,,,,
Liberia,1985,1B2B,,,,,,
Liberia,1985,1B2B1,,,,,,
Liberia,1985,1B2B2,,,,,,
Liberia,1985,1B2B3,,,,,,
Liberia,1985,1B2B31,,,,,,
Liberia,1985,1B2B32,,,,,,
Liberia,1985,1B2B33,,,,,,
Liberia,1985,1B2B34,,,,,,
Liberia,1985,1B2B35,,,,,,
Liberia,1985,1B2B36,,,,,,
Liberia,1985,1B3,,,,,,
Liberia,1985,1C,,,,,,
Liberia,1985,1C1,,,,,,
Liberia,1985,1C1A,,,,,,
Liberia,1985,1C1B,,,,,,
Liberia,1985,1C1C,,,,,,
Liberia,1985,1C2,,,,,,
Liberia,1985,1C2A,,,,,,
Liberia,1985,1C2B,,,,,,
Liberia,1985,1C3,,,,,,
Liberia,1985,2,,,,,,
Liberia,1985,2A,,,,,,
Liberia,1985,2A1,,,,,,
Liberia,1985,2A2,,,,,,
Liberia,1985,2A3,,,,,,
Liberia,1985,2A4,,,,,,
Liberia,1985,2A4A,,,,,,
Liberia,1985,2A4B,,,,,,
Liberia,1985,2A4C,,,,,,
Liberia,1985,2A4D,,,,,,
Liberia,1985,2B,,,,,,
Liberia,1985,2B1,,,,,,
Liberia,1985,2B2,,,,,,
Liberia,1985,2B3,,,,,,
Liberia,1985,2B4,,,,,,
Liberia,1985,2B5,,,,,,
Liberia,1985,2B6,,,,,,
Liberia,1985,2B7,,,,,,
Liberia,1985,2B8,,,,,,
Liberia,1985,2B8A,,,,,,
Liberia,1985,2B8B,,,,,,
Liberia,1985,2B8C,,,,,,
Liberia,1985,2B8D,,,,,,
Liberia,1985,2B8E,,,,,,
Liberia,1985,2B8F,,,,,,
Liberia,1985,2B9,,,,,,
Liberia,1985,2B9A,,,,,,
Liberia,1985,2B9B,,,,,,
Liberia,1985,2B10,,,,,,
Liberia,1985,2C,,,,,,
Liberia,1985,2C1,,,,,,
Liberia,1985,2C2,,,,,,
Liberia,1985,2C3,,,,,,
Liberia,1985,2C4,,,,,,
Liberia,1985,2C5,,,,,,
Liberia,1985,2C6,,,,,,
Liberia,1985,2C7,,,,,,
Liberia,1985,2D,,,,,,
Liberia,1985,2D1,,,,,,
Liberia,1985,2D2,,,,,,
Liberia,1985,2D3,,,,,,
Liberia,1985,2D4,,,,,,
Liberia,1985,2E,,,,,,
Liberia,1985,20,,,,,,
Liberia,1985,200,,,,,,
Liberia,1985,2000,,,,,,
Liberia,1985,20000,,,,,,
Liberia,1985,200000,,,,,,
Liberia,1985,2F,,,,,,
Liberia,1985,2F1,,,,,,
Liberia,1985,2F2,,,,,,
Liberia,1985,2F3,,,,,,
Liberia,1985,2F4,,,,,,
Liberia,1985,2F5,,,,,,
Liberia,1985,2F6,,,,,,
Liberia,1985,2G,,,,,,
Liberia,1985,2G1,,,,,,
Liberia,1985,2G2,,,,,,
Liberia,1985,2G3,,,,,,
Liberia,1985,2G4,,,,,,
Liberia,1985,2H,,,,,,
Liberia,1985,2H1,,,,,,
Liberia,1985,2H2,,,,,,
Liberia,1985,2H3,,,,,,
Liberia,1985,3,,,,,,
Liberia,1985,3A,,,,,,
Liberia,1985,3A1,,,,,,
Liberia,1985,3A2,,,,,,
Liberia,1985,3B,,,,,,
Liberia,1985,3B1,,,,,,
Liberia,1985,3B1A,,,,,,
Liberia,1985,3B1B,,,,,,
Liberia,1985,3B2,,,,,,
Liberia,1985,3B2A,,,,,,
Liberia,1985,3B2B,,,,,,
Liberia,1985,3B3,,,,,,
Liberia,1985,3B3A,,,,,,
Liberia,1985,3B3B,,,,,,
Liberia,1985,3B4,,,,,,
Liberia,1985,3B4A,,,,,,
Liberia,1985,3B4B,,,,,,
Liberia,1985,3B5,,,,,,
Liberia,1985,3B5A,,,,,,
Liberia,1985,3B5B,,,,,,
Liberia,1985,3B6,,,,,,
Liberia,1985,3B6A,,,,,,
Liberia,1985,3B6B,,,,,,
Liberia,1985,3B6B1,,,,,,
Liberia,1985,3B6B2,,,,,,
Liberia,1985,3B6B3,,,,,,
Liberia,1985,3B6B4,,,,,,
Liberia,1985,3B6B5,,,,,,
Liberia,1985,3C,,,,,,
Liberia,1985,3C1,,,,,,
Liberia,1985,3C2,,,,,,
Liberia,1985,3C3,,,,,,
Liberia,1985,3C4,,,,,,
Liberia,1985,3C5,,,,,,
