Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Canada,1985,0,,,,,,
Canada,1985,1,,,,,,
Canada,1985,1B,,,,,,
Canada,1985,1B1,,,,,,
Canada,1985,1B1A,,,,,,
Canada,1985,1B1A1,,,,,,
Canada,1985,1B1A11,,,,,,
Canada,1985,1B1A12,,,,,,
Canada,1985,1B1A13,,,,,,
Canada,1985,1B1A14,,,,,,
Canada,1985,1B1A2,,,,,,
Canada,1985,1B1A21,,,,,,
Canada,1985,1B1A22,,,,,,
Canada,1985,1B1B,,,,,,
Canada,1985,1B2,,,,,,
Canada,1985,1B2A,,,,,,
Canada,1985,1B2A1,,,,,,
Canada,1985,1B2A2,,,,,,
Canada,1985,1B2A3,,,,,,
Canada,1985,1B2A31,,,,,,
Canada,1985,1B2A32,,,,,,
Canada,1985,1B2A33,,,,,,
Canada,1985,1B2A34,,,,,,
Canada,1985,1B2A35,,,,,,
Canada,1985,1B2A36,,,,,,
Canada,1985,1B2B,,,,,,
Canada,1985,1B2B1,,,,,,
Canada,1985,1B2B2,,,,,,
Canada,1985,1B2B3,,,,,,
Canada,1985,1B2B31,,,,,,
Canada,1985,1B2B32,,,,,,
Canada,1985,1B2B33,,,,,,
Canada,1985,1B2B34,,,,,,
Canada,1985,1B2B35,,,,,,
Canada,1985,1B2B36,,,,,,
Canada,1985,1B3,,,,,,
Canada,1985,1C,,,,,,
Canada,1985,1C1,,,,,,
Canada,1985,1C1A,,,,,,
Canada,1985,1C1B,,,,,,
Canada,1985,1C1C,,,,,,
Canada,1985,1C2,,,,,,
Canada,1985,1C2A,,,,,,
Canada,1985,1C2B,,,,,,
Canada,1985,1C3,,,,,,
Canada,1985,2,,,,,,
Canada,1985,2A,,,,,,
Canada,1985,2A1,,,,,,
Canada,1985,2A2,,,,,,
Canada,1985,2A3,,,,,,
Canada,1985,2A4,,,,,,
Canada,1985,2A4A,,,,,,
Canada,1985,2A4B,,,,,,
Canada,1985,2A4C,,,,,,
Canada,1985,2A4D,,,,,,
Canada,1985,2B,,,,,,
Canada,1985,2B1,,,,,,
Canada,1985,2B2,,,,,,
Canada,1985,2B3,,,,,,
Canada,1985,2B4,,,,,,
Canada,1985,2B5,,,,,,
Canada,1985,2B6,,,,,,
Canada,1985,2B7,,,,,,
Canada,1985,2B8,,,,,,
Canada,1985,2B8A,,,,,,
Canada,1985,2B8B,,,,,,
Canada,1985,2B8C,,,,,,
Canada,1985,2B8D,,,,,,
Canada,1985,2B8E,,,,,,
Canada,1985,2B8F,,,,,,
Canada,1985,2B9,,,,,,
Canada,1985,2B9A,,,,,,
Canada,1985,2B9B,,,,,,
Canada,1985,2B10,,,,,,
Canada,1985,2C,,,,,,
Canada,1985,2C1,,,,,,
Canada,1985,2C2,,,,,,
Canada,1985,2C3,,,,,,
Canada,1985,2C4,,,,,,
Canada,1985,2C5,,,,,,
Canada,1985,2C6,,,,,,
Canada,1985,2C7,,,,,,
Canada,1985,2D,,,,,,
Canada,1985,2D1,,,,,,
Canada,1985,2D2,,,,,,
Canada,1985,2D3,,,,,,
Canada,1985,2D4,,,,,,
Canada,1985,2E,,,,,,
Canada,1985,20,,,,,,
Canada,1985,200,,,,,,
Canada,1985,2000,,,,,,
Canada,1985,20000,,,,,,
Canada,1985,200000,,,,,,
Canada,1985,2F,,,,,,
Canada,1985,2F1,,,,,,
Canada,1985,2F2,,,,,,
Canada,1985,2F3,,,,,,
Canada,1985,2F4,,,,,,
Canada,1985,2F5,,,,,,
Canada,1985,2F6,,,,,,
Canada,1985,2G,,,,,,
Canada,1985,2G1,,,,,,
Canada,1985,2G2,,,,,,
Canada,1985,2G3,,,,,,
Canada,1985,2G4,,,,,,
Canada,1985,2H,,,,,,
Canada,1985,2H1,,,,,,
Canada,1985,2H2,,,,,,
Canada,1985,2H3,,,,,,
Canada,1985,3,,,,,,
Canada,1985,3A,,,,,,
Canada,1985,3A1,,,,,,
Canada,1985,3A2,,,,,,
Canada,1985,3B,,,,,,
Canada,1985,3B1,,,,,,
Canada,1985,3B1A,,,,,,
Canada,1985,3B1B,,,,,,
Canada,1985,3B2,,,,,,
Canada,1985,3B2A,,,,,,
Canada,1985,3B2B,,,,,,
Canada,1985,3B3,,,,,,
Canada,1985,3B3A,,,,,,
Canada,1985,3B3B,,,,,,
Canada,1985,3B4,,,,,,
Canada,1985,3B4A,,,,,,
Canada,1985,3B4B,,,,,,
Canada,1985,3B5,,,,,,
Canada,1985,3B5A,,,,,,
Canada,1985,3B5B,,,,,,
Canada,1985,3B6,,,,,,
Canada,1985,3B6A,,,,,,
Canada,1985,3B6B,,,,,,
Canada,1985,3B6B1,,,,,,
Canada,1985,3B6B2,,,,,,
Canada,1985,3B6B3,,,,,,
Canada,1985,3B6B4,,,,,,
Canada,1985,3B6B5,,,,,,
Canada,1985,3C,,,,,,
Canada,1985,3C1,,,,,,
Canada,1985,3C2,,,,,,
Canada,1985,3C3,,,,,,
Canada,1985,3C4,,,,,,
Canada,1985,3C5,,,,,,
Canada,1985,3C6,,,,,,
Canada,1985,3C7,,,,,,
Canada,1985,3C8,,,,,,
Canada,1985,3D,,,,,,
Canada,1985,3D1,,,,,,
Canada,1985,3D2,,,,,,
Canada,1985,4,,,,,,
Canada,1985,4A,,,,,,
Canada,1985,4A1,,,,,,
Canada,1985,4A2,,,,,,
Canada,1985,4A3,,,,,,
Canada,1985,4B,,,,,,
Canada,1985,4C,,,,,,
Canada,1985,4C1,,,,,,
Canada,1985,4C2,,,,,,
Canada,1985,4D,,,,,,
Canada,1985,4D1,,,,,,
Canada,1985,4D2,,,,,,
Canada,1985,4E,,,,,,
Canada,1985,5,,,,,,
Canada,1985,5A,,,,,,
Canada,1985,5A1,,,,,,
Canada,1985,5A2,,,,,,
Canada,1985,1A,Coal/peat,,,,,
Canada,1985,1A,Oil,,,,,
Canada,1985,1A,Natural gas,,,,,
Canada,1985,1A1,Coal/peat,,,,,
Canada,1985,1A1,Oil,,,,,
Canada,1985,1A1,Natural gas,,,,,
Canada,1985,1A1A,Coal/peat,,,,,
Canada,1985,1A1A,Oil,,,,,
Canada,1985,1A1A,Natural gas,,,,,
Canada,1985,1A1A1,Coal/peat,,,,,
Canada,1985,1A1A1,Oil,,,,,
Canada,1985,1A1A1,Natural gas,,,,,
Canada,1985,1A1A2,Coal/peat,,,,,
Canada,1985,1A1A2,Oil,,,,,
Canada,1985,1A1A2,Natural gas,,,,,
Canada,1985,1A1A3,Coal/peat,,,,,
Canada,1985,1A1A3,Oil,,,,,
Canada,1985,1A1A3,Natural gas,,,,,
Canada,1985,1A1B,Coal/peat,,,,,
Canada,1985,1A1B,Oil,,,,,
Canada,1985,1A1B,Natural gas,,,,,
Canada,1985,1A1C,Coal/peat,,,,,
Canada,1985,1A1C,Oil,,,,,
Canada,1985,1A1C,Natural gas,,,,,
Canada,1985,1A2,Coal/peat,,,,,
Canada,1985,1A2,Oil,,,,,
Canada,1985,1A2,Natural gas,,,,,
Canada,1985,1A2A,Coal/peat,,,,,
Canada,1985,1A2A,Oil,,,,,
Canada,1985,1A2A,Natural gas,,,,,
Canada,1985,1A2B,Coal/peat,,,,,
Canada,1985,1A2B,Oil,,,,,
Canada,1985,1A2B,Natural gas,,,,,
Canada,1985,1A2C,Coal/peat,,,,,
Canada,1985,1A2C,Oil,,,,,
Canada,1985,1A2C,Natural gas,,,,,
Canada,1985,1A2D,Coal/peat,,,,,
Canada,1985,1A2D,Oil,,,,,
Canada,1985,1A2D,Natural gas,,,,,
Canada,1985,1A2E,Coal/peat,,,,,
Canada,1985,1A2E,Oil,,,,,
