Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Uruguay,1989,0,,,,,,
Uruguay,1989,1,,,,,,
Uruguay,1989,1A,Coal/peat,,,,,
Uruguay,1989,1A,Natural gas,,,,,
Uruguay,1989,1A,Oil,,,,,
Uruguay,1989,1A1,Coal/peat,,,,,
Uruguay,1989,1A1,Natural gas,,,,,
Uruguay,1989,1A1,Oil,,,,,
Uruguay,1989,1A1A,Coal/peat,,,,,
Uruguay,1989,1A1A,Natural gas,,,,,
Uruguay,1989,1A1A,Oil,,,,,
Uruguay,1989,1A1A1,Coal/peat,,,,,
Uruguay,1989,1A1A1,Natural gas,,,,,
Uruguay,1989,1A1A1,Oil,,,,,
Uruguay,1989,1A1A2,Coal/peat,,,,,
Uruguay,1989,1A1A2,Natural gas,,,,,
Uruguay,1989,1A1A2,Oil,,,,,
Uruguay,1989,1A1A3,Coal/peat,,,,,
Uruguay,1989,1A1A3,Natural gas,,,,,
Uruguay,1989,1A1A3,Oil,,,,,
Uruguay,1989,1A1B,Coal/peat,,,,,
Uruguay,1989,1A1B,Natural gas,,,,,
Uruguay,1989,1A1B,Oil,,,,,
Uruguay,1989,1A1C,Coal/peat,,,,,
Uruguay,1989,1A1C,Natural gas,,,,,
Uruguay,1989,1A1C,Oil,,,,,
Uruguay,1989,1A2,Coal/peat,,,,,
Uruguay,1989,1A2,Natural gas,,,,,
Uruguay,1989,1A2,Oil,,,,,
Uruguay,1989,1A2A,Coal/peat,,,,,
Uruguay,1989,1A2A,Natural gas,,,,,
Uruguay,1989,1A2A,Oil,,,,,
Uruguay,1989,1A2B,Coal/peat,,,,,
Uruguay,1989,1A2B,Natural gas,,,,,
Uruguay,1989,1A2B,Oil,,,,,
Uruguay,1989,1A2C,Coal/peat,,,,,
Uruguay,1989,1A2C,Natural gas,,,,,
Uruguay,1989,1A2C,Oil,,,,,
Uruguay,1989,1A2D,Coal/peat,,,,,
Uruguay,1989,1A2D,Natural gas,,,,,
Uruguay,1989,1A2D,Oil,,,,,
Uruguay,1989,1A2E,Coal/peat,,,,,
Uruguay,1989,1A2E,Natural gas,,,,,
Uruguay,1989,1A2E,Oil,,,,,
Uruguay,1989,1A2F,Coal/peat,,,,,
Uruguay,1989,1A2F,Natural gas,,,,,
Uruguay,1989,1A2F,Oil,,,,,
Uruguay,1989,1A2G,Coal/peat,,,,,
Uruguay,1989,1A2G,Natural gas,,,,,
Uruguay,1989,1A2G,Oil,,,,,
Uruguay,1989,1A2H,Coal/peat,,,,,
Uruguay,1989,1A2H,Natural gas,,,,,
Uruguay,1989,1A2H,Oil,,,,,
Uruguay,1989,1A2I,Coal/peat,,,,,
Uruguay,1989,1A2I,Natural gas,,,,,
Uruguay,1989,1A2I,Oil,,,,,
Uruguay,1989,1A2J,Coal/peat,,,,,
Uruguay,1989,1A2J,Natural gas,,,,,
Uruguay,1989,1A2J,Oil,,,,,
Uruguay,1989,1A2K,Coal/peat,,,,,
Uruguay,1989,1A2K,Natural gas,,,,,
Uruguay,1989,1A2K,Oil,,,,,
Uruguay,1989,1A2L,Coal/peat,,,,,
Uruguay,1989,1A2L,Natural gas,,,,,
Uruguay,1989,1A2L,Oil,,,,,
Uruguay,1989,1A2M,Coal/peat,,,,,
Uruguay,1989,1A2M,Natural gas,,,,,
Uruguay,1989,1A2M,Oil,,,,,
Uruguay,1989,1A3,Coal/peat,,,,,
Uruguay,1989,1A3,Natural gas,,,,,
Uruguay,1989,1A3,Oil,,,,,
Uruguay,1989,1A3A,Coal/peat,,,,,
Uruguay,1989,1A3A,Natural gas,,,,,
Uruguay,1989,1A3A,Oil,,,,,
Uruguay,1989,1A3A1,Coal/peat,,,,,
Uruguay,1989,1A3A1,Natural gas,,,,,
Uruguay,1989,1A3A1,Oil,,,,,
Uruguay,1989,1A3A2,Coal/peat,,,,,
Uruguay,1989,1A3A2,Natural gas,,,,,
Uruguay,1989,1A3A2,Oil,,,,,
Uruguay,1989,1A3B,Coal/peat,,,,,
Uruguay,1989,1A3B,Natural gas,,,,,
Uruguay,1989,1A3B,Oil,,,,,
Uruguay,1989,1A3C,Coal/peat,,,,,
Uruguay,1989,1A3C,Natural gas,,,,,
Uruguay,1989,1A3C,Oil,,,,,
Uruguay,1989,1A3D,Coal/peat,,,,,
Uruguay,1989,1A3D,Natural gas,,,,,
Uruguay,1989,1A3D,Oil,,,,,
Uruguay,1989,1A3D1,Coal/peat,,,,,
Uruguay,1989,1A3D1,Natural gas,,,,,
Uruguay,1989,1A3D1,Oil,,,,,
Uruguay,1989,1A3D2,Coal/peat,,,,,
Uruguay,1989,1A3D2,Natural gas,,,,,
Uruguay,1989,1A3D2,Oil,,,,,
Uruguay,1989,1A3E,Coal/peat,,,,,
Uruguay,1989,1A3E,Natural gas,,,,,
Uruguay,1989,1A3E,Oil,,,,,
Uruguay,1989,1A3E1,Coal/peat,,,,,
Uruguay,1989,1A3E1,Natural gas,,,,,
Uruguay,1989,1A3E1,Oil,,,,,
Uruguay,1989,1A4,Coal/peat,,,,,
Uruguay,1989,1A4,Natural gas,,,,,
Uruguay,1989,1A4,Oil,,,,,
Uruguay,1989,1A4A,Coal/peat,,,,,
Uruguay,1989,1A4A,Natural gas,,,,,
Uruguay,1989,1A4A,Oil,,,,,
Uruguay,1989,1A4B,Coal/peat,,,,,
Uruguay,1989,1A4B,Natural gas,,,,,
Uruguay,1989,1A4B,Oil,,,,,
Uruguay,1989,1A4C,Coal/peat,,,,,
Uruguay,1989,1A4C,Natural gas,,,,,
Uruguay,1989,1A4C,Oil,,,,,
Uruguay,1989,1A4C1,Coal/peat,,,,,
Uruguay,1989,1A4C1,Natural gas,,,,,
Uruguay,1989,1A4C1,Oil,,,,,
Uruguay,1989,1A4C2,Coal/peat,,,,,
Uruguay,1989,1A4C2,Natural gas,,,,,
Uruguay,1989,1A4C2,Oil,,,,,
Uruguay,1989,1A4C3,Coal/peat,,,,,
Uruguay,1989,1A4C3,Natural gas,,,,,
Uruguay,1989,1A4C3,Oil,,,,,
Uruguay,1989,1A5,Coal/peat,,,,,
Uruguay,1989,1A5,Natural gas,,,,,
Uruguay,1989,1A5,Oil,,,,,
Uruguay,1989,1A5A,Coal/peat,,,,,
Uruguay,1989,1A5A,Natural gas,,,,,
Uruguay,1989,1A5A,Oil,,,,,
Uruguay,1989,1A5B,Coal/peat,,,,,
Uruguay,1989,1A5B,Natural gas,,,,,
Uruguay,1989,1A5B,Oil,,,,,
Uruguay,1989,1A5C,Coal/peat,,,,,
Uruguay,1989,1A5C,Natural gas,,,,,
Uruguay,1989,1A5C,Oil,,,,,
Uruguay,1989,1B,,,,,,
Uruguay,1989,1B1,,,,,,
Uruguay,1989,1B1A,,,,,,
Uruguay,1989,1B1A1,,,,,,
Uruguay,1989,1B1A11,,,,,,
Uruguay,1989,1B1A12,,,,,,
Uruguay,1989,1B1A13,,,,,,
Uruguay,1989,1B1A14,,,,,,
Uruguay,1989,1B1A2,,,,,,
Uruguay,1989,1B1A21,,,,,,
Uruguay,1989,1B1A22,,,,,,
Uruguay,1989,1B1B,,,,,,
Uruguay,1989,1B2,,,,,,
Uruguay,1989,1B2A,,,,,,
Uruguay,1989,1B2A1,,,,,,
Uruguay,1989,1B2A2,,,,,,
Uruguay,1989,1B2A3,,,,,,
Uruguay,1989,1B2A31,,,,,,
Uruguay,1989,1B2A32,,,,,,
Uruguay,1989,1B2A33,,,,,,
Uruguay,1989,1B2A34,,,,,,
Uruguay,1989,1B2A35,,,,,,
