Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Iceland,1989,0,,,,,,
Iceland,1989,1,,,,,,
Iceland,1989,1A,Coal/peat,,,,,
Iceland,1989,1A,Natural gas,,,,,
Iceland,1989,1A,Oil,,,,,
Iceland,1989,1A1,Coal/peat,,,,,
Iceland,1989,1A1,Natural gas,,,,,
Iceland,1989,1A1,Oil,,,,,
Iceland,1989,1A1A,Coal/peat,,,,,
Iceland,1989,1A1A,Natural gas,,,,,
Iceland,1989,1A1A,Oil,,,,,
Iceland,1989,1A1A1,Coal/peat,,,,,
Iceland,1989,1A1A1,Natural gas,,,,,
Iceland,1989,1A1A1,Oil,,,,,
Iceland,1989,1A1A2,Coal/peat,,,,,
Iceland,1989,1A1A2,Natural gas,,,,,
Iceland,1989,1A1A2,Oil,,,,,
Iceland,1989,1A1A3,Coal/peat,,,,,
Iceland,1989,1A1A3,Natural gas,,,,,
Iceland,1989,1A1A3,Oil,,,,,
Iceland,1989,1A1B,Coal/peat,,,,,
Iceland,1989,1A1B,Natural gas,,,,,
Iceland,1989,1A1B,Oil,,,,,
Iceland,1989,1A1C,Coal/peat,,,,,
Iceland,1989,1A1C,Natural gas,,,,,
Iceland,1989,1A1C,Oil,,,,,
Iceland,1989,1A2,Coal/peat,,,,,
Iceland,1989,1A2,Natural gas,,,,,
Iceland,1989,1A2,Oil,,,,,
Iceland,1989,1A2A,Coal/peat,,,,,
Iceland,1989,1A2A,Natural gas,,,,,
Iceland,1989,1A2A,Oil,,,,,
Iceland,1989,1A2B,Coal/peat,,,,,
Iceland,1989,1A2B,Natural gas,,,,,
Iceland,1989,1A2B,Oil,,,,,
Iceland,1989,1A2C,Coal/peat,,,,,
Iceland,1989,1A2C,Natural gas,,,,,
Iceland,1989,1A2C,Oil,,,,,
Iceland,1989,1A2D,Coal/peat,,,,,
Iceland,1989,1A2D,Natural gas,,,,,
Iceland,1989,1A2D,Oil,,,,,
Iceland,1989,1A2E,Coal/peat,,,,,
Iceland,1989,1A2E,Natural gas,,,,,
Iceland,1989,1A2E,Oil,,,,,
Iceland,1989,1A2F,Coal/peat,,,,,
Iceland,1989,1A2F,Natural gas,,,,,
Iceland,1989,1A2F,Oil,,,,,
Iceland,1989,1A2G,Coal/peat,,,,,
Iceland,1989,1A2G,Natural gas,,,,,
Iceland,1989,1A2G,Oil,,,,,
Iceland,1989,1A2H,Coal/peat,,,,,
Iceland,1989,1A2H,Natural gas,,,,,
Iceland,1989,1A2H,Oil,,,,,
Iceland,1989,1A2I,Coal/peat,,,,,
Iceland,1989,1A2I,Natural gas,,,,,
Iceland,1989,1A2I,Oil,,,,,
Iceland,1989,1A2J,Coal/peat,,,,,
Iceland,1989,1A2J,Natural gas,,,,,
Iceland,1989,1A2J,Oil,,,,,
Iceland,1989,1A2K,Coal/peat,,,,,
Iceland,1989,1A2K,Natural gas,,,,,
Iceland,1989,1A2K,Oil,,,,,
Iceland,1989,1A2L,Coal/peat,,,,,
Iceland,1989,1A2L,Natural gas,,,,,
Iceland,1989,1A2L,Oil,,,,,
Iceland,1989,1A2M,Coal/peat,,,,,
Iceland,1989,1A2M,Natural gas,,,,,
Iceland,1989,1A2M,Oil,,,,,
Iceland,1989,1A3,Coal/peat,,,,,
Iceland,1989,1A3,Natural gas,,,,,
Iceland,1989,1A3,Oil,,,,,
Iceland,1989,1A3A,Coal/peat,,,,,
Iceland,1989,1A3A,Natural gas,,,,,
Iceland,1989,1A3A,Oil,,,,,
Iceland,1989,1A3A1,Coal/peat,,,,,
Iceland,1989,1A3A1,Natural gas,,,,,
Iceland,1989,1A3A1,Oil,,,,,
Iceland,1989,1A3A2,Coal/peat,,,,,
Iceland,1989,1A3A2,Natural gas,,,,,
Iceland,1989,1A3A2,Oil,,,,,
Iceland,1989,1A3B,Coal/peat,,,,,
Iceland,1989,1A3B,Natural gas,,,,,
Iceland,1989,1A3B,Oil,,,,,
Iceland,1989,1A3C,Coal/peat,,,,,
Iceland,1989,1A3C,Natural gas,,,,,
Iceland,1989,1A3C,Oil,,,,,
Iceland,1989,1A3D,Coal/peat,,,,,
Iceland,1989,1A3D,Natural gas,,,,,
Iceland,1989,1A3D,Oil,,,,,
Iceland,1989,1A3D1,Coal/peat,,,,,
Iceland,1989,1A3D1,Natural gas,,,,,
Iceland,1989,1A3D1,Oil,,,,,
Iceland,1989,1A3D2,Coal/peat,,,,,
Iceland,1989,1A3D2,Natural gas,,,,,
Iceland,1989,1A3D2,Oil,,,,,
Iceland,1989,1A3E,Coal/peat,,,,,
Iceland,1989,1A3E,Natural gas,,,,,
Iceland,1989,1A3E,Oil,,,,,
Iceland,1989,1A3E1,Coal/peat,,,,,
Iceland,1989,1A3E1,Natural gas,,,,,
Iceland,1989,1A3E1,Oil,,,,,
Iceland,1989,1A4,Coal/peat,,,,,
Iceland,1989,1A4,Natural gas,,,,,
Iceland,1989,1A4,Oil,,,,,
Iceland,1989,1A4A,Coal/peat,,,,,
Iceland,1989,1A4A,Natural gas,,,,,
Iceland,1989,1A4A,Oil,,,,,
