Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price
Timor-Leste,1985,0,,,,,,
Timor-Leste,1985,1,,,,,,
Timor-Leste,1985,1B,,,,,,
Timor-Leste,1985,1B1,,,,,,
Timor-Leste,1985,1B1A,,,,,,
Timor-Leste,1985,1B1A1,,,,,,
Timor-Leste,1985,1B1A11,,,,,,
Timor-Leste,1985,1B1A12,,,,,,
Timor-Leste,1985,1B1A13,,,,,,
Timor-Leste,1985,1B1A14,,,,,,
Timor-Leste,1985,1B1A2,,,,,,
Timor-Leste,1985,1B1A21,,,,,,
Timor-Leste,1985,1B1A22,,,,,,
Timor-Leste,1985,1B1B,,,,,,
Timor-Leste,1985,1B2,,,,,,
Timor-Leste,1985,1B2A,,,,,,
Timor-Leste,1985,1B2A1,,,,,,
Timor-Leste,1985,1B2A2,,,,,,
Timor-Leste,1985,1B2A3,,,,,,
Timor-Leste,1985,1B2A31,,,,,,
Timor-Leste,1985,1B2A32,,,,,,
Timor-Leste,1985,1B2A33,,,,,,
Timor-Leste,1985,1B2A34,,,,,,
Timor-Leste,1985,1B2A35,,,,,,
Timor-Leste,1985,1B2A36,,,,,,
Timor-Leste,1985,1B2B,,,,,,
Timor-Leste,1985,1B2B1,,,,,,
Timor-Leste,1985,1B2B2,,,,,,
Timor-Leste,1985,1B2B3,,,,,,
Timor-Leste,1985,1B2B31,,,,,,
Timor-Leste,1985,1B2B32,,,,,,
Timor-Leste,1985,1B2B33,,,,,,
Timor-Leste,1985,1B2B34,,,,,,
Timor-Leste,1985,1B2B35,,,,,,
Timor-Leste,1985,1B2B36,,,,,,
Timor-Leste,1985,1B3,,,,,,
Timor-Leste,1985,1C,,,,,,
Timor-Leste,1985,1C1,,,,,,
Timor-Leste,1985,1C1A,,,,,,
Timor-Leste,1985,1C1B,,,,,,
Timor-Leste,1985,1C1C,,,,,,
Timor-Leste,1985,1C2,,,,,,
Timor-Leste,1985,1C2A,,,,,,
Timor-Leste,1985,1C2B,,,,,,
Timor-Leste,1985,1C3,,,,,,
Timor-Leste,1985,2,,,,,,
Timor-Leste,1985,2A,,,,,,
Timor-Leste,1985,2A1,,,,,,
Timor-Leste,1985,2A2,,,,,,
Timor-Leste,1985,2A3,,,,,,
Timor-Leste,1985,2A4,,,,,,
Timor-Leste,1985,2A4A,,,,,,
Timor-Leste,1985,2A4B,,,,,,
Timor-Leste,1985,2A4C,,,,,,
Timor-Leste,1985,2A4D,,,,,,
Timor-Leste,1985,2B,,,,,,
Timor-Leste,1985,2B1,,,,,,
Timor-Leste,1985,2B2,,,,,,
Timor-Leste,1985,2B3,,,,,,
Timor-Leste,1985,2B4,,,,,,
Timor-Leste,1985,2B5,,,,,,
Timor-Leste,1985,2B6,,,,,,
Timor-Leste,1985,2B7,,,,,,
Timor-Leste,1985,2B8,,,,,,
Timor-Leste,1985,2B8A,,,,,,
Timor-Leste,1985,2B8B,,,,,,
Timor-Leste,1985,2B8C,,,,,,
Timor-Leste,1985,2B8D,,,,,,
Timor-Leste,1985,2B8E,,,,,,
Timor-Leste,1985,2B8F,,,,,,
Timor-Leste,1985,2B9,,,,,,
Timor-Leste,1985,2B9A,,,,,,
Timor-Leste,1985,2B9B,,,,,,
Timor-Leste,1985,2B10,,,,,,
Timor-Leste,1985,2C,,,,,,
Timor-Leste,1985,2C1,,,,,,
Timor-Leste,1985,2C2,,,,,,
Timor-Leste,1985,2C3,,,,,,
Timor-Leste,1985,2C4,,,,,,
Timor-Leste,1985,2C5,,,,,,
Timor-Leste,1985,2C6,,,,,,
Timor-Leste,1985,2C7,,,,,,
Timor-Leste,1985,2D,,,,,,
Timor-Leste,1985,2D1,,,,,,
Timor-Leste,1985,2D2,,,,,,
Timor-Leste,1985,2D3,,,,,,
Timor-Leste,1985,2D4,,,,,,
Timor-Leste,1985,2E,,,,,,
Timor-Leste,1985,20,,,,,,
Timor-Leste,1985,200,,,,,,
Timor-Leste,1985,2000,,,,,,
Timor-Leste,1985,20000,,,,,,
Timor-Leste,1985,200000,,,,,,
Timor-Leste,1985,2F,,,,,,
Timor-Leste,1985,2F1,,,,,,
Timor-Leste,1985,2F2,,,,,,
Timor-Leste,1985,2F3,,,,,,
Timor-Leste,1985,2F4,,,,,,
Timor-Leste,1985,2F5,,,,,,
Timor-Leste,1985,2F6,,,,,,
Timor-Leste,1985,2G,,,,,,
Timor-Leste,1985,2G1,,,,,,
Timor-Leste,1985,2G2,,,,,,
Timor-Leste,1985,2G3,,,,,,
Timor-Leste,1985,2G4,,,,,,
Timor-Leste,1985,2H,,,,,,
Timor-Leste,1985,2H1,,,,,,
Timor-Leste,1985,2H2,,,,,,
Timor-Leste,1985,2H3,,,,,,
Timor-Leste,1985,3,,,,,,
Timor-Leste,1985,3A,,,,,,
Timor-Leste,1985,3A1,,,,,,
Timor-Leste,1985,3A2,,,,,,
Timor-Leste,1985,3B,,,,,,
Timor-Leste,1985,3B1,,,,,,
Timor-Leste,1985,3B1A,,,,,,
Timor-Leste,1985,3B1B,,,,,,
Timor-Leste,1985,3B2,,,,,,
Timor-Leste,1985,3B2A,,,,,,
Timor-Leste,1985,3B2B,,,,,,
Timor-Leste,1985,3B3,,,,,,
Timor-Leste,1985,3B3A,,,,,,
Timor-Leste,1985,3B3B,,,,,,
Timor-Leste,1985,3B4,,,,,,
Timor-Leste,1985,3B4A,,,,,,
Timor-Leste,1985,3B4B,,,,,,
Timor-Leste,1985,3B5,,,,,,
Timor-Leste,1985,3B5A,,,,,,
Timor-Leste,1985,3B5B,,,,,,
Timor-Leste,1985,3B6,,,,,,
Timor-Leste,1985,3B6A,,,,,,
Timor-Leste,1985,3B6B,,,,,,
Timor-Leste,1985,3B6B1,,,,,,
Timor-Leste,1985,3B6B2,,,,,,
Timor-Leste,1985,3B6B3,,,,,,
Timor-Leste,1985,3B6B4,,,,,,
Timor-Leste,1985,3B6B5,,,,,,
Timor-Leste,1985,3C,,,,,,
Timor-Leste,1985,3C1,,,,,,
Timor-Leste,1985,3C2,,,,,,
Timor-Leste,1985,3C3,,,,,,
Timor-Leste,1985,3C4,,,,,,
Timor-Leste,1985,3C5,,,,,,
Timor-Leste,1985,3C6,,,,,,
Timor-Leste,1985,3C7,,,,,,
Timor-Leste,1985,3C8,,,,,,
Timor-Leste,1985,3D,,,,,,
Timor-Leste,1985,3D1,,,,,,
Timor-Leste,1985,3D2,,,,,,
Timor-Leste,1985,4,,,,,,
Timor-Leste,1985,4A,,,,,,
Timor-Leste,1985,4A1,,,,,,
Timor-Leste,1985,4A2,,,,,,
Timor-Leste,1985,4A3,,,,,,
Timor-Leste,1985,4B,,,,,,
Timor-Leste,1985,4C,,,,,,
Timor-Leste,1985,4C1,,,,,,
Timor-Leste,1985,4C2,,,,,,
Timor-Leste,1985,4D,,,,,,
Timor-Leste,1985,4D1,,,,,,
Timor-Leste,1985,4D2,,,,,,
Timor-Leste,1985,4E,,,,,,
Timor-Leste,1985,5,,,,,,
Timor-Leste,1985,5A,,,,,,
Timor-Leste,1985,5A1,,,,,,
Timor-Leste,1985,5A2,,,,,,
Timor-Leste,1985,1A,Coal/peat,,,,,
Timor-Leste,1985,1A,Oil,,,,,
Timor-Leste,1985,1A,Natural gas,,,,,
Timor-Leste,1985,1A1,Coal/peat,,,,,
Timor-Leste,1985,1A1,Oil,,,,,
Timor-Leste,1985,1A1,Natural gas,,,,,
Timor-Leste,1985,1A1A,Coal/peat,,,,,
Timor-Leste,1985,1A1A,Oil,,,,,
Timor-Leste,1985,1A1A,Natural gas,,,,,
Timor-Leste,1985,1A1A1,Coal/peat,,,,,
Timor-Leste,1985,1A1A1,Oil,,,,,
Timor-Leste,1985,1A1A1,Natural gas,,,,,
Timor-Leste,1985,1A1A2,Coal/peat,,,,,
Timor-Leste,1985,1A1A2,Oil,,,,,
Timor-Leste,1985,1A1A2,Natural gas,,,,,
Timor-Leste,1985,1A1A3,Coal/peat,,,,,
Timor-Leste,1985,1A1A3,Oil,,,,,
Timor-Leste,1985,1A1A3,Natural gas,,,,,
Timor-Leste,1985,1A1B,Coal/peat,,,,,
Timor-Leste,1985,1A1B,Oil,,,,,
Timor-Leste,1985,1A1B,Natural gas,,,,,
Timor-Leste,1985,1A1C,Coal/peat,,,,,
Timor-Leste,1985,1A1C,Oil,,,,,
Timor-Leste,1985,1A1C,Natural gas,,,,,
Timor-Leste,1985,1A2,Coal/peat,,,,,
Timor-Leste,1985,1A2,Oil,,,,,
Timor-Leste,1985,1A2,Natural gas,,,,,
