Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Ontario,1990,1A5B,Oil,,,,,
Ontario,1990,1A5C,Coal/peat,,,,,
Ontario,1990,1A5C,Natural gas,,,,,
Ontario,1990,1A5C,Oil,,,,,
Ontario,1990,1B,,,,,,
Ontario,1990,1B1,,,,,,
Ontario,1990,1B1A,,,,,,
Ontario,1990,1B1A1,,,,,,
Ontario,1990,1B1A11,,,,,,
Ontario,1990,1B1A12,,,,,,
Ontario,1990,1B1A13,,,,,,
Ontario,1990,1B1A14,,,,,,
Ontario,1990,1B1A2,,,,,,
Ontario,1990,1B1A21,,,,,,
Ontario,1990,1B1A22,,,,,,
Ontario,1990,1B1B,,,,,,
Ontario,1990,1B2,,,,,,
Ontario,1990,1B2A,,,,,,
Ontario,1990,1B2A1,,,,,,
Ontario,1990,1B2A2,,,,,,
Ontario,1990,1B2A3,,,,,,
Ontario,1990,1B2A31,,,,,,
Ontario,1990,1B2A32,,,,,,
Ontario,1990,1B2A33,,,,,,
Ontario,1990,1B2A34,,,,,,
Ontario,1990,1B2A35,,,,,,
Ontario,1990,1B2A36,,,,,,
Ontario,1990,1B2B,,,,,,
Ontario,1990,1B2B1,,,,,,
Ontario,1990,1B2B2,,,,,,
Ontario,1990,1B2B3,,,,,,
Ontario,1990,1B2B31,,,,,,
Ontario,1990,1B2B32,,,,,,
Ontario,1990,1B2B33,,,,,,
Ontario,1990,1B2B34,,,,,,
Ontario,1990,1B2B35,,,,,,
Ontario,1990,1B2B36,,,,,,
Ontario,1990,1B3,,,,,,
Ontario,1990,1C,,,,,,
Ontario,1990,1C1,,,,,,
Ontario,1990,1C1A,,,,,,
Ontario,1990,1C1B,,,,,,
Ontario,1990,1C1C,,,,,,
Ontario,1990,1C2,,,,,,
Ontario,1990,1C2A,,,,,,
Ontario,1990,1C2B,,,,,,
Ontario,1990,1C3,,,,,,
Ontario,1990,2,,,,,,
Ontario,1990,20,,,,,,
Ontario,1990,200,,,,,,
Ontario,1990,2000,,,,,,
Ontario,1990,20000,,,,,,
Ontario,1990,200000,,,,,,
Ontario,1990,2A,,,,,,
Ontario,1990,2A1,,,,,,
Ontario,1990,2A2,,,,,,
Ontario,1990,2A3,,,,,,
Ontario,1990,2A4,,,,,,
Ontario,1990,2A4A,,,,,,
Ontario,1990,2A4B,,,,,,
Ontario,1990,2A4C,,,,,,
Ontario,1990,2A4D,,,,,,
Ontario,1990,2B,,,,,,
Ontario,1990,2B1,,,,,,
Ontario,1990,2B10,,,,,,
Ontario,1990,2B2,,,,,,
Ontario,1990,2B3,,,,,,
Ontario,1990,2B4,,,,,,
Ontario,1990,2B5,,,,,,
Ontario,1990,2B6,,,,,,
Ontario,1990,2B7,,,,,,
Ontario,1990,2B8,,,,,,
Ontario,1990,2B8A,,,,,,
Ontario,1990,2B8B,,,,,,
Ontario,1990,2B8C,,,,,,
Ontario,1990,2B8D,,,,,,
Ontario,1990,2B8E,,,,,,
Ontario,1990,2B8F,,,,,,
Ontario,1990,2B9,,,,,,
Ontario,1990,2B9A,,,,,,
Ontario,1990,2B9B,,,,,,
Ontario,1990,2C,,,,,,
Ontario,1990,2C1,,,,,,
Ontario,1990,2C2,,,,,,
Ontario,1990,2C3,,,,,,
Ontario,1990,2C4,,,,,,
Ontario,1990,2C5,,,,,,
Ontario,1990,2C6,,,,,,
Ontario,1990,2C7,,,,,,
Ontario,1990,2D,,,,,,
Ontario,1990,2D1,,,,,,
Ontario,1990,2D2,,,,,,
Ontario,1990,2D3,,,,,,
Ontario,1990,2D4,,,,,,
Ontario,1990,2E,,,,,,
Ontario,1990,2F,,,,,,
Ontario,1990,2F1,,,,,,
Ontario,1990,2F2,,,,,,
Ontario,1990,2F3,,,,,,
Ontario,1990,2F4,,,,,,
Ontario,1990,2F5,,,,,,
Ontario,1990,2F6,,,,,,
Ontario,1990,2G,,,,,,
Ontario,1990,2G1,,,,,,
Ontario,1990,2G2,,,,,,
Ontario,1990,2G3,,,,,,
Ontario,1990,2G4,,,,,,
Ontario,1990,2H,,,,,,
Ontario,1990,2H1,,,,,,
