jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Illinois,1989,0,,,,,,
Illinois,1989,1,,,,,,
Illinois,1989,1A,Coal/peat,,,,,
Illinois,1989,1A,Natural gas,,,,,
Illinois,1989,1A,Oil,,,,,
Illinois,1989,1A1,Coal/peat,,,,,
Illinois,1989,1A1,Natural gas,,,,,
Illinois,1989,1A1,Oil,,,,,
Illinois,1989,1A1A,Coal/peat,,,,,
Illinois,1989,1A1A,Natural gas,,,,,
Illinois,1989,1A1A,Oil,,,,,
Illinois,1989,1A1A1,Coal/peat,,,,,
Illinois,1989,1A1A1,Natural gas,,,,,
Illinois,1989,1A1A1,Oil,,,,,
Illinois,1989,1A1A2,Coal/peat,,,,,
Illinois,1989,1A1A2,Natural gas,,,,,
Illinois,1989,1A1A2,Oil,,,,,
Illinois,1989,1A1A3,Coal/peat,,,,,
Illinois,1989,1A1A3,Natural gas,,,,,
Illinois,1989,1A1A3,Oil,,,,,
Illinois,1989,1A1B,Coal/peat,,,,,
Illinois,1989,1A1B,Natural gas,,,,,
Illinois,1989,1A1B,Oil,,,,,
Illinois,1989,1A1C,Coal/peat,,,,,
Illinois,1989,1A1C,Natural gas,,,,,
Illinois,1989,1A1C,Oil,,,,,
Illinois,1989,1A2,Coal/peat,,,,,
Illinois,1989,1A2,Natural gas,,,,,
Illinois,1989,1A2,Oil,,,,,
Illinois,1989,1A2A,Coal/peat,,,,,
Illinois,1989,1A2A,Natural gas,,,,,
Illinois,1989,1A2A,Oil,,,,,
Illinois,1989,1A2B,Coal/peat,,,,,
Illinois,1989,1A2B,Natural gas,,,,,
Illinois,1989,1A2B,Oil,,,,,
Illinois,1989,1A2C,Coal/peat,,,,,
Illinois,1989,1A2C,Natural gas,,,,,
Illinois,1989,1A2C,Oil,,,,,
Illinois,1989,1A2D,Coal/peat,,,,,
Illinois,1989,1A2D,Natural gas,,,,,
Illinois,1989,1A2D,Oil,,,,,
Illinois,1989,1A2E,Coal/peat,,,,,
Illinois,1989,1A2E,Natural gas,,,,,
Illinois,1989,1A2E,Oil,,,,,
Illinois,1989,1A2F,Coal/peat,,,,,
Illinois,1989,1A2F,Natural gas,,,,,
Illinois,1989,1A2F,Oil,,,,,
Illinois,1989,1A2G,Coal/peat,,,,,
Illinois,1989,1A2G,Natural gas,,,,,
Illinois,1989,1A2G,Oil,,,,,
Illinois,1989,1A2H,Coal/peat,,,,,
Illinois,1989,1A2H,Natural gas,,,,,
Illinois,1989,1A2H,Oil,,,,,
Illinois,1989,1A2I,Coal/peat,,,,,
Illinois,1989,1A2I,Natural gas,,,,,
Illinois,1989,1A2I,Oil,,,,,
Illinois,1989,1A2J,Coal/peat,,,,,
Illinois,1989,1A2J,Natural gas,,,,,
Illinois,1989,1A2J,Oil,,,,,
Illinois,1989,1A2K,Coal/peat,,,,,
Illinois,1989,1A2K,Natural gas,,,,,
Illinois,1989,1A2K,Oil,,,,,
Illinois,1989,1A2L,Coal/peat,,,,,
Illinois,1989,1A2L,Natural gas,,,,,
Illinois,1989,1A2L,Oil,,,,,
Illinois,1989,1A2M,Coal/peat,,,,,
Illinois,1989,1A2M,Natural gas,,,,,
Illinois,1989,1A2M,Oil,,,,,
Illinois,1989,1A3,Coal/peat,,,,,
Illinois,1989,1A3,Natural gas,,,,,
Illinois,1989,1A3,Oil,,,,,
Illinois,1989,1A3A,Coal/peat,,,,,
Illinois,1989,1A3A,Natural gas,,,,,
Illinois,1989,1A3A,Oil,,,,,
Illinois,1989,1A3A1,Coal/peat,,,,,
Illinois,1989,1A3A1,Natural gas,,,,,
Illinois,1989,1A3A1,Oil,,,,,
Illinois,1989,1A3A2,Coal/peat,,,,,
Illinois,1989,1A3A2,Natural gas,,,,,
Illinois,1989,1A3A2,Oil,,,,,
Illinois,1989,1A3B,Coal/peat,,,,,
Illinois,1989,1A3B,Natural gas,,,,,
Illinois,1989,1A3B,Oil,,,,,
Illinois,1989,1A3C,Coal/peat,,,,,
Illinois,1989,1A3C,Natural gas,,,,,
Illinois,1989,1A3C,Oil,,,,,
Illinois,1989,1A3D,Coal/peat,,,,,
Illinois,1989,1A3D,Natural gas,,,,,
Illinois,1989,1A3D,Oil,,,,,
Illinois,1989,1A3D1,Coal/peat,,,,,
Illinois,1989,1A3D1,Natural gas,,,,,
Illinois,1989,1A3D1,Oil,,,,,
Illinois,1989,1A3D2,Coal/peat,,,,,
Illinois,1989,1A3D2,Natural gas,,,,,
Illinois,1989,1A3D2,Oil,,,,,
Illinois,1989,1A3E,Coal/peat,,,,,
Illinois,1989,1A3E,Natural gas,,,,,
Illinois,1989,1A3E,Oil,,,,,
Illinois,1989,1A3E1,Coal/peat,,,,,
Illinois,1989,1A3E1,Natural gas,,,,,
Illinois,1989,1A3E1,Oil,,,,,
Illinois,1989,1A4,Coal/peat,,,,,
Illinois,1989,1A4,Natural gas,,,,,
Illinois,1989,1A4,Oil,,,,,
Illinois,1989,1A4A,Coal/peat,,,,,
Illinois,1989,1A4A,Natural gas,,,,,
Illinois,1989,1A4A,Oil,,,,,
Illinois,1989,1A4B,Coal/peat,,,,,
Illinois,1989,1A4B,Natural gas,,,,,
Illinois,1989,1A4B,Oil,,,,,
Illinois,1989,1A4C,Coal/peat,,,,,
Illinois,1989,1A4C,Natural gas,,,,,
Illinois,1989,1A4C,Oil,,,,,
Illinois,1989,1A4C1,Coal/peat,,,,,
Illinois,1989,1A4C1,Natural gas,,,,,
Illinois,1989,1A4C1,Oil,,,,,
Illinois,1989,1A4C2,Coal/peat,,,,,
Illinois,1989,1A4C2,Natural gas,,,,,
Illinois,1989,1A4C2,Oil,,,,,
Illinois,1989,1A4C3,Coal/peat,,,,,
Illinois,1989,1A4C3,Natural gas,,,,,
Illinois,1989,1A4C3,Oil,,,,,
Illinois,1989,1A5,Coal/peat,,,,,
Illinois,1989,1A5,Natural gas,,,,,
Illinois,1989,1A5,Oil,,,,,
Illinois,1989,1A5A,Coal/peat,,,,,
