jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Shanghai Municipality,1989,2B8,,,,,,
Shanghai Municipality,1989,2B8A,,,,,,
Shanghai Municipality,1989,2B8B,,,,,,
Shanghai Municipality,1989,2B8C,,,,,,
Shanghai Municipality,1989,2B8D,,,,,,
Shanghai Municipality,1989,2B8E,,,,,,
Shanghai Municipality,1989,2B8F,,,,,,
Shanghai Municipality,1989,2B9,,,,,,
Shanghai Municipality,1989,2B9A,,,,,,
Shanghai Municipality,1989,2B9B,,,,,,
Shanghai Municipality,1989,2C,,,,,,
Shanghai Municipality,1989,2C1,,,,,,
Shanghai Municipality,1989,2C2,,,,,,
Shanghai Municipality,1989,2C3,,,,,,
Shanghai Municipality,1989,2C4,,,,,,
Shanghai Municipality,1989,2C5,,,,,,
Shanghai Municipality,1989,2C6,,,,,,
Shanghai Municipality,1989,2C7,,,,,,
Shanghai Municipality,1989,2D,,,,,,
Shanghai Municipality,1989,2D1,,,,,,
Shanghai Municipality,1989,2D2,,,,,,
Shanghai Municipality,1989,2D3,,,,,,
Shanghai Municipality,1989,2D4,,,,,,
Shanghai Municipality,1989,2E,,,,,,
Shanghai Municipality,1989,2F,,,,,,
Shanghai Municipality,1989,2F1,,,,,,
Shanghai Municipality,1989,2F2,,,,,,
Shanghai Municipality,1989,2F3,,,,,,
Shanghai Municipality,1989,2F4,,,,,,
Shanghai Municipality,1989,2F5,,,,,,
Shanghai Municipality,1989,2F6,,,,,,
Shanghai Municipality,1989,2G,,,,,,
Shanghai Municipality,1989,2G1,,,,,,
Shanghai Municipality,1989,2G2,,,,,,
Shanghai Municipality,1989,2G3,,,,,,
Shanghai Municipality,1989,2G4,,,,,,
Shanghai Municipality,1989,2H,,,,,,
Shanghai Municipality,1989,2H1,,,,,,
Shanghai Municipality,1989,2H2,,,,,,
Shanghai Municipality,1989,2H3,,,,,,
Shanghai Municipality,1989,3,,,,,,
Shanghai Municipality,1989,3A,,,,,,
Shanghai Municipality,1989,3A1,,,,,,
Shanghai Municipality,1989,3A2,,,,,,
Shanghai Municipality,1989,3B,,,,,,
Shanghai Municipality,1989,3B1,,,,,,
Shanghai Municipality,1989,3B1A,,,,,,
Shanghai Municipality,1989,3B1B,,,,,,
Shanghai Municipality,1989,3B2,,,,,,
Shanghai Municipality,1989,3B2A,,,,,,
Shanghai Municipality,1989,3B2B,,,,,,
Shanghai Municipality,1989,3B3,,,,,,
Shanghai Municipality,1989,3B3A,,,,,,
Shanghai Municipality,1989,3B3B,,,,,,
Shanghai Municipality,1989,3B4,,,,,,
Shanghai Municipality,1989,3B4A,,,,,,
Shanghai Municipality,1989,3B4B,,,,,,
Shanghai Municipality,1989,3B5,,,,,,
Shanghai Municipality,1989,3B5A,,,,,,
Shanghai Municipality,1989,3B5B,,,,,,
Shanghai Municipality,1989,3B6,,,,,,
Shanghai Municipality,1989,3B6A,,,,,,
Shanghai Municipality,1989,3B6B,,,,,,
Shanghai Municipality,1989,3B6B1,,,,,,
Shanghai Municipality,1989,3B6B2,,,,,,
Shanghai Municipality,1989,3B6B3,,,,,,
Shanghai Municipality,1989,3B6B4,,,,,,
Shanghai Municipality,1989,3B6B5,,,,,,
Shanghai Municipality,1989,3C,,,,,,
Shanghai Municipality,1989,3C1,,,,,,
Shanghai Municipality,1989,3C2,,,,,,
Shanghai Municipality,1989,3C3,,,,,,
Shanghai Municipality,1989,3C4,,,,,,
Shanghai Municipality,1989,3C5,,,,,,
Shanghai Municipality,1989,3C6,,,,,,
Shanghai Municipality,1989,3C7,,,,,,
Shanghai Municipality,1989,3C8,,,,,,
Shanghai Municipality,1989,3D,,,,,,
Shanghai Municipality,1989,3D1,,,,,,
Shanghai Municipality,1989,3D2,,,,,,
Shanghai Municipality,1989,4,,,,,,
Shanghai Municipality,1989,4A,,,,,,
Shanghai Municipality,1989,4A1,,,,,,
Shanghai Municipality,1989,4A2,,,,,,
Shanghai Municipality,1989,4A3,,,,,,
Shanghai Municipality,1989,4B,,,,,,
Shanghai Municipality,1989,4C,,,,,,
Shanghai Municipality,1989,4C1,,,,,,
Shanghai Municipality,1989,4C2,,,,,,
Shanghai Municipality,1989,4D,,,,,,
Shanghai Municipality,1989,4D1,,,,,,
Shanghai Municipality,1989,4D2,,,,,,
Shanghai Municipality,1989,4E,,,,,,
Shanghai Municipality,1989,5,,,,,,
Shanghai Municipality,1989,5A,,,,,,
Shanghai Municipality,1989,5A1,,,,,,
Shanghai Municipality,1989,5A2,,,,,,
Shanghai Municipality,1990,0,,,,,,
Shanghai Municipality,1990,1,,,,,,
Shanghai Municipality,1990,1A,Coal,,,,,
Shanghai Municipality,1990,1A,Natural gas,,,,,
Shanghai Municipality,1990,1A,Oil,,,,,
Shanghai Municipality,1990,1A1,Coal,,,,,
Shanghai Municipality,1990,1A1,Natural gas,,,,,
Shanghai Municipality,1990,1A1,Oil,,,,,
Shanghai Municipality,1990,1A1A,Coal,,,,,
Shanghai Municipality,1990,1A1A,Natural gas,,,,,
Shanghai Municipality,1990,1A1A,Oil,,,,,
Shanghai Municipality,1990,1A1A1,Coal,,,,,
Shanghai Municipality,1990,1A1A1,Natural gas,,,,,
Shanghai Municipality,1990,1A1A1,Oil,,,,,
Shanghai Municipality,1990,1A1A2,Coal,,,,,
Shanghai Municipality,1990,1A1A2,Natural gas,,,,,
Shanghai Municipality,1990,1A1A2,Oil,,,,,
Shanghai Municipality,1990,1A1A3,Coal,,,,,
Shanghai Municipality,1990,1A1A3,Natural gas,,,,,
Shanghai Municipality,1990,1A1A3,Oil,,,,,
Shanghai Municipality,1990,1A1B,Coal,,,,,
Shanghai Municipality,1990,1A1B,Natural gas,,,,,
Shanghai Municipality,1990,1A1B,Oil,,,,,
Shanghai Municipality,1990,1A1C,Coal,,,,,
Shanghai Municipality,1990,1A1C,Natural gas,,,,,
Shanghai Municipality,1990,1A1C,Oil,,,,,
Shanghai Municipality,1990,1A2,Coal,,,,,
Shanghai Municipality,1990,1A2,Natural gas,,,,,
Shanghai Municipality,1990,1A2,Oil,,,,,
Shanghai Municipality,1990,1A2A,Coal,,,,,
Shanghai Municipality,1990,1A2A,Natural gas,,,,,
Shanghai Municipality,1990,1A2A,Oil,,,,,
Shanghai Municipality,1990,1A2B,Coal,,,,,
Shanghai Municipality,1990,1A2B,Natural gas,,,,,
Shanghai Municipality,1990,1A2B,Oil,,,,,
Shanghai Municipality,1990,1A2C,Coal,,,,,
Shanghai Municipality,1990,1A2C,Natural gas,,,,,
Shanghai Municipality,1990,1A2C,Oil,,,,,
Shanghai Municipality,1990,1A2D,Coal,,,,,
Shanghai Municipality,1990,1A2D,Natural gas,,,,,
Shanghai Municipality,1990,1A2D,Oil,,,,,
Shanghai Municipality,1990,1A2E,Coal,,,,,
Shanghai Municipality,1990,1A2E,Natural gas,,,,,
Shanghai Municipality,1990,1A2E,Oil,,,,,
Shanghai Municipality,1990,1A2F,Coal,,,,,
Shanghai Municipality,1990,1A2F,Natural gas,,,,,
Shanghai Municipality,1990,1A2F,Oil,,,,,
Shanghai Municipality,1990,1A2G,Coal,,,,,
Shanghai Municipality,1990,1A2G,Natural gas,,,,,
Shanghai Municipality,1990,1A2G,Oil,,,,,
Shanghai Municipality,1990,1A2H,Coal,,,,,
Shanghai Municipality,1990,1A2H,Natural gas,,,,,
Shanghai Municipality,1990,1A2H,Oil,,,,,
Shanghai Municipality,1990,1A2I,Coal,,,,,
Shanghai Municipality,1990,1A2I,Natural gas,,,,,
Shanghai Municipality,1990,1A2I,Oil,,,,,
Shanghai Municipality,1990,1A2J,Coal,,,,,
Shanghai Municipality,1990,1A2J,Natural gas,,,,,
Shanghai Municipality,1990,1A2J,Oil,,,,,
Shanghai Municipality,1990,1A2K,Coal,,,,,
Shanghai Municipality,1990,1A2K,Natural gas,,,,,
Shanghai Municipality,1990,1A2K,Oil,,,,,
Shanghai Municipality,1990,1A2L,Coal,,,,,
Shanghai Municipality,1990,1A2L,Natural gas,,,,,
Shanghai Municipality,1990,1A2L,Oil,,,,,
Shanghai Municipality,1990,1A2M,Coal,,,,,
Shanghai Municipality,1990,1A2M,Natural gas,,,,,
Shanghai Municipality,1990,1A2M,Oil,,,,,
Shanghai Municipality,1990,1A3,Coal,,,,,
Shanghai Municipality,1990,1A3,Natural gas,,,,,
Shanghai Municipality,1990,1A3,Oil,,,,,
Shanghai Municipality,1990,1A3A,Coal,,,,,
Shanghai Municipality,1990,1A3A,Natural gas,,,,,
Shanghai Municipality,1990,1A3A,Oil,,,,,
Shanghai Municipality,1990,1A3A1,Coal,,,,,
Shanghai Municipality,1990,1A3A1,Natural gas,,,,,
Shanghai Municipality,1990,1A3A1,Oil,,,,,
Shanghai Municipality,1990,1A3A2,Coal,,,,,
Shanghai Municipality,1990,1A3A2,Natural gas,,,,,
Shanghai Municipality,1990,1A3A2,Oil,,,,,
Shanghai Municipality,1990,1A3B,Coal,,,,,
Shanghai Municipality,1990,1A3B,Natural gas,,,,,
Shanghai Municipality,1990,1A3B,Oil,,,,,
Shanghai Municipality,1990,1A3C,Coal,,,,,
Shanghai Municipality,1990,1A3C,Natural gas,,,,,
Shanghai Municipality,1990,1A3C,Oil,,,,,
Shanghai Municipality,1990,1A3D,Coal,,,,,
Shanghai Municipality,1990,1A3D,Natural gas,,,,,
Shanghai Municipality,1990,1A3D,Oil,,,,,
Shanghai Municipality,1990,1A3D1,Coal,,,,,
Shanghai Municipality,1990,1A3D1,Natural gas,,,,,
Shanghai Municipality,1990,1A3D1,Oil,,,,,
Shanghai Municipality,1990,1A3D2,Coal,,,,,
Shanghai Municipality,1990,1A3D2,Natural gas,,,,,
Shanghai Municipality,1990,1A3D2,Oil,,,,,
Shanghai Municipality,1990,1A3E,Coal,,,,,
Shanghai Municipality,1990,1A3E,Natural gas,,,,,
Shanghai Municipality,1990,1A3E,Oil,,,,,
Shanghai Municipality,1990,1A3E1,Coal,,,,,
Shanghai Municipality,1990,1A3E1,Natural gas,,,,,
Shanghai Municipality,1990,1A3E1,Oil,,,,,
