jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Alabama,1989,0,,,,,,
Alabama,1989,1,,,,,,
Alabama,1989,1A,Coal/peat,,,,,
Alabama,1989,1A,Natural gas,,,,,
Alabama,1989,1A,Oil,,,,,
Alabama,1989,1A1,Coal/peat,,,,,
Alabama,1989,1A1,Natural gas,,,,,
Alabama,1989,1A1,Oil,,,,,
Alabama,1989,1A1A,Coal/peat,,,,,
Alabama,1989,1A1A,Natural gas,,,,,
Alabama,1989,1A1A,Oil,,,,,
Alabama,1989,1A1A1,Coal/peat,,,,,
Alabama,1989,1A1A1,Natural gas,,,,,
Alabama,1989,1A1A1,Oil,,,,,
Alabama,1989,1A1A2,Coal/peat,,,,,
Alabama,1989,1A1A2,Natural gas,,,,,
Alabama,1989,1A1A2,Oil,,,,,
Alabama,1989,1A1A3,Coal/peat,,,,,
Alabama,1989,1A1A3,Natural gas,,,,,
Alabama,1989,1A1A3,Oil,,,,,
Alabama,1989,1A1B,Coal/peat,,,,,
Alabama,1989,1A1B,Natural gas,,,,,
Alabama,1989,1A1B,Oil,,,,,
Alabama,1989,1A1C,Coal/peat,,,,,
Alabama,1989,1A1C,Natural gas,,,,,
Alabama,1989,1A1C,Oil,,,,,
Alabama,1989,1A2,Coal/peat,,,,,
Alabama,1989,1A2,Natural gas,,,,,
Alabama,1989,1A2,Oil,,,,,
Alabama,1989,1A2A,Coal/peat,,,,,
Alabama,1989,1A2A,Natural gas,,,,,
Alabama,1989,1A2A,Oil,,,,,
Alabama,1989,1A2B,Coal/peat,,,,,
Alabama,1989,1A2B,Natural gas,,,,,
Alabama,1989,1A2B,Oil,,,,,
Alabama,1989,1A2C,Coal/peat,,,,,
Alabama,1989,1A2C,Natural gas,,,,,
Alabama,1989,1A2C,Oil,,,,,
Alabama,1989,1A2D,Coal/peat,,,,,
Alabama,1989,1A2D,Natural gas,,,,,
Alabama,1989,1A2D,Oil,,,,,
Alabama,1989,1A2E,Coal/peat,,,,,
Alabama,1989,1A2E,Natural gas,,,,,
Alabama,1989,1A2E,Oil,,,,,
Alabama,1989,1A2F,Coal/peat,,,,,
Alabama,1989,1A2F,Natural gas,,,,,
Alabama,1989,1A2F,Oil,,,,,
Alabama,1989,1A2G,Coal/peat,,,,,
Alabama,1989,1A2G,Natural gas,,,,,
Alabama,1989,1A2G,Oil,,,,,
Alabama,1989,1A2H,Coal/peat,,,,,
Alabama,1989,1A2H,Natural gas,,,,,
Alabama,1989,1A2H,Oil,,,,,
Alabama,1989,1A2I,Coal/peat,,,,,
Alabama,1989,1A2I,Natural gas,,,,,
Alabama,1989,1A2I,Oil,,,,,
Alabama,1989,1A2J,Coal/peat,,,,,
Alabama,1989,1A2J,Natural gas,,,,,
Alabama,1989,1A2J,Oil,,,,,
Alabama,1989,1A2K,Coal/peat,,,,,
Alabama,1989,1A2K,Natural gas,,,,,
Alabama,1989,1A2K,Oil,,,,,
Alabama,1989,1A2L,Coal/peat,,,,,
Alabama,1989,1A2L,Natural gas,,,,,
Alabama,1989,1A2L,Oil,,,,,
Alabama,1989,1A2M,Coal/peat,,,,,
Alabama,1989,1A2M,Natural gas,,,,,
Alabama,1989,1A2M,Oil,,,,,
Alabama,1989,1A3,Coal/peat,,,,,
Alabama,1989,1A3,Natural gas,,,,,
Alabama,1989,1A3,Oil,,,,,
Alabama,1989,1A3A,Coal/peat,,,,,
Alabama,1989,1A3A,Natural gas,,,,,
Alabama,1989,1A3A,Oil,,,,,
Alabama,1989,1A3A1,Coal/peat,,,,,
Alabama,1989,1A3A1,Natural gas,,,,,
Alabama,1989,1A3A1,Oil,,,,,
Alabama,1989,1A3A2,Coal/peat,,,,,
Alabama,1989,1A3A2,Natural gas,,,,,
Alabama,1989,1A3A2,Oil,,,,,
Alabama,1989,1A3B,Coal/peat,,,,,
Alabama,1989,1A3B,Natural gas,,,,,
Alabama,1989,1A3B,Oil,,,,,
Alabama,1989,1A3C,Coal/peat,,,,,
Alabama,1989,1A3C,Natural gas,,,,,
Alabama,1989,1A3C,Oil,,,,,
Alabama,1989,1A3D,Coal/peat,,,,,
Alabama,1989,1A3D,Natural gas,,,,,
Alabama,1989,1A3D,Oil,,,,,
Alabama,1989,1A3D1,Coal/peat,,,,,
Alabama,1989,1A3D1,Natural gas,,,,,
Alabama,1989,1A3D1,Oil,,,,,
Alabama,1989,1A3D2,Coal/peat,,,,,
Alabama,1989,1A3D2,Natural gas,,,,,
Alabama,1989,1A3D2,Oil,,,,,
Alabama,1989,1A3E,Coal/peat,,,,,
Alabama,1989,1A3E,Natural gas,,,,,
Alabama,1989,1A3E,Oil,,,,,
Alabama,1989,1A3E1,Coal/peat,,,,,
Alabama,1989,1A3E1,Natural gas,,,,,
Alabama,1989,1A3E1,Oil,,,,,
Alabama,1989,1A4,Coal/peat,,,,,
Alabama,1989,1A4,Natural gas,,,,,
Alabama,1989,1A4,Oil,,,,,
Alabama,1989,1A4A,Coal/peat,,,,,
Alabama,1989,1A4A,Natural gas,,,,,
Alabama,1989,1A4A,Oil,,,,,
Alabama,1989,1A4B,Coal/peat,,,,,
Alabama,1989,1A4B,Natural gas,,,,,
Alabama,1989,1A4B,Oil,,,,,
Alabama,1989,1A4C,Coal/peat,,,,,
Alabama,1989,1A4C,Natural gas,,,,,
Alabama,1989,1A4C,Oil,,,,,
Alabama,1989,1A4C1,Coal/peat,,,,,
Alabama,1989,1A4C1,Natural gas,,,,,
Alabama,1989,1A4C1,Oil,,,,,
Alabama,1989,1A4C2,Coal/peat,,,,,
Alabama,1989,1A4C2,Natural gas,,,,,
Alabama,1989,1A4C2,Oil,,,,,
