Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Utah,1989,0,,,,,,
Utah,1989,1,,,,,,
Utah,1989,1A,Coal/peat,,,,,
Utah,1989,1A,Natural gas,,,,,
Utah,1989,1A,Oil,,,,,
Utah,1989,1A1,Coal/peat,,,,,
Utah,1989,1A1,Natural gas,,,,,
Utah,1989,1A1,Oil,,,,,
Utah,1989,1A1A,Coal/peat,,,,,
Utah,1989,1A1A,Natural gas,,,,,
Utah,1989,1A1A,Oil,,,,,
Utah,1989,1A1A1,Coal/peat,,,,,
Utah,1989,1A1A1,Natural gas,,,,,
Utah,1989,1A1A1,Oil,,,,,
Utah,1989,1A1A2,Coal/peat,,,,,
Utah,1989,1A1A2,Natural gas,,,,,
Utah,1989,1A1A2,Oil,,,,,
Utah,1989,1A1A3,Coal/peat,,,,,
Utah,1989,1A1A3,Natural gas,,,,,
Utah,1989,1A1A3,Oil,,,,,
Utah,1989,1A1B,Coal/peat,,,,,
Utah,1989,1A1B,Natural gas,,,,,
Utah,1989,1A1B,Oil,,,,,
Utah,1989,1A1C,Coal/peat,,,,,
Utah,1989,1A1C,Natural gas,,,,,
Utah,1989,1A1C,Oil,,,,,
Utah,1989,1A2,Coal/peat,,,,,
Utah,1989,1A2,Natural gas,,,,,
Utah,1989,1A2,Oil,,,,,
Utah,1989,1A2A,Coal/peat,,,,,
Utah,1989,1A2A,Natural gas,,,,,
Utah,1989,1A2A,Oil,,,,,
Utah,1989,1A2B,Coal/peat,,,,,
Utah,1989,1A2B,Natural gas,,,,,
Utah,1989,1A2B,Oil,,,,,
Utah,1989,1A2C,Coal/peat,,,,,
Utah,1989,1A2C,Natural gas,,,,,
Utah,1989,1A2C,Oil,,,,,
Utah,1989,1A2D,Coal/peat,,,,,
Utah,1989,1A2D,Natural gas,,,,,
Utah,1989,1A2D,Oil,,,,,
Utah,1989,1A2E,Coal/peat,,,,,
Utah,1989,1A2E,Natural gas,,,,,
Utah,1989,1A2E,Oil,,,,,
Utah,1989,1A2F,Coal/peat,,,,,
Utah,1989,1A2F,Natural gas,,,,,
Utah,1989,1A2F,Oil,,,,,
Utah,1989,1A2G,Coal/peat,,,,,
Utah,1989,1A2G,Natural gas,,,,,
Utah,1989,1A2G,Oil,,,,,
Utah,1989,1A2H,Coal/peat,,,,,
Utah,1989,1A2H,Natural gas,,,,,
Utah,1989,1A2H,Oil,,,,,
Utah,1989,1A2I,Coal/peat,,,,,
Utah,1989,1A2I,Natural gas,,,,,
Utah,1989,1A2I,Oil,,,,,
Utah,1989,1A2J,Coal/peat,,,,,
Utah,1989,1A2J,Natural gas,,,,,
Utah,1989,1A2J,Oil,,,,,
Utah,1989,1A2K,Coal/peat,,,,,
Utah,1989,1A2K,Natural gas,,,,,
Utah,1989,1A2K,Oil,,,,,
Utah,1989,1A2L,Coal/peat,,,,,
Utah,1989,1A2L,Natural gas,,,,,
Utah,1989,1A2L,Oil,,,,,
Utah,1989,1A2M,Coal/peat,,,,,
Utah,1989,1A2M,Natural gas,,,,,
Utah,1989,1A2M,Oil,,,,,
Utah,1989,1A3,Coal/peat,,,,,
Utah,1989,1A3,Natural gas,,,,,
Utah,1989,1A3,Oil,,,,,
Utah,1989,1A3A,Coal/peat,,,,,
Utah,1989,1A3A,Natural gas,,,,,
Utah,1989,1A3A,Oil,,,,,
Utah,1989,1A3A1,Coal/peat,,,,,
Utah,1989,1A3A1,Natural gas,,,,,
Utah,1989,1A3A1,Oil,,,,,
Utah,1989,1A3A2,Coal/peat,,,,,
Utah,1989,1A3A2,Natural gas,,,,,
Utah,1989,1A3A2,Oil,,,,,
Utah,1989,1A3B,Coal/peat,,,,,
Utah,1989,1A3B,Natural gas,,,,,
Utah,1989,1A3B,Oil,,,,,
Utah,1989,1A3C,Coal/peat,,,,,
Utah,1989,1A3C,Natural gas,,,,,
Utah,1989,1A3C,Oil,,,,,
Utah,1989,1A3D,Coal/peat,,,,,
Utah,1989,1A3D,Natural gas,,,,,
Utah,1989,1A3D,Oil,,,,,
Utah,1989,1A3D1,Coal/peat,,,,,
Utah,1989,1A3D1,Natural gas,,,,,
Utah,1989,1A3D1,Oil,,,,,
Utah,1989,1A3D2,Coal/peat,,,,,
Utah,1989,1A3D2,Natural gas,,,,,
Utah,1989,1A3D2,Oil,,,,,
Utah,1989,1A3E,Coal/peat,,,,,
Utah,1989,1A3E,Natural gas,,,,,
Utah,1989,1A3E,Oil,,,,,
Utah,1989,1A3E1,Coal/peat,,,,,
Utah,1989,1A3E1,Natural gas,,,,,
Utah,1989,1A3E1,Oil,,,,,
Utah,1989,1A4,Coal/peat,,,,,
Utah,1989,1A4,Natural gas,,,,,
Utah,1989,1A4,Oil,,,,,
Utah,1989,1A4A,Coal/peat,,,,,
Utah,1989,1A4A,Natural gas,,,,,
Utah,1989,1A4A,Oil,,,,,
Utah,1989,1A4B,Coal/peat,,,,,
Utah,1989,1A4B,Natural gas,,,,,
Utah,1989,1A4B,Oil,,,,,
Utah,1989,1A4C,Coal/peat,,,,,
Utah,1989,1A4C,Natural gas,,,,,
Utah,1989,1A4C,Oil,,,,,
Utah,1989,1A4C1,Coal/peat,,,,,
Utah,1989,1A4C1,Natural gas,,,,,
Utah,1989,1A4C1,Oil,,,,,
Utah,1989,1A4C2,Coal/peat,,,,,
Utah,1989,1A4C2,Natural gas,,,,,
Utah,1989,1A4C2,Oil,,,,,
Utah,1989,1A4C3,Coal/peat,,,,,
Utah,1989,1A4C3,Natural gas,,,,,
Utah,1989,1A4C3,Oil,,,,,
Utah,1989,1A5,Coal/peat,,,,,
Utah,1989,1A5,Natural gas,,,,,
Utah,1989,1A5,Oil,,,,,
Utah,1989,1A5A,Coal/peat,,,,,
Utah,1989,1A5A,Natural gas,,,,,
Utah,1989,1A5A,Oil,,,,,
Utah,1989,1A5B,Coal/peat,,,,,
Utah,1989,1A5B,Natural gas,,,,,
Utah,1989,1A5B,Oil,,,,,
Utah,1989,1A5C,Coal/peat,,,,,
Utah,1989,1A5C,Natural gas,,,,,
