jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Tokushima,1989,1B2A36,,,
Tokushima,1989,1B2B,,,
Tokushima,1989,1B2B1,,,
Tokushima,1989,1B2B2,,,
Tokushima,1989,1B2B3,,,
Tokushima,1989,1B2B31,,,
Tokushima,1989,1B2B32,,,
Tokushima,1989,1B2B33,,,
Tokushima,1989,1B2B34,,,
Tokushima,1989,1B2B35,,,
Tokushima,1989,1B2B36,,,
Tokushima,1989,1B3,,,
Tokushima,1989,1C,,,
Tokushima,1989,1C1,,,
Tokushima,1989,1C1A,,,
Tokushima,1989,1C1B,,,
Tokushima,1989,1C1C,,,
Tokushima,1989,1C2,,,
Tokushima,1989,1C2A,,,
Tokushima,1989,1C2B,,,
Tokushima,1989,1C3,,,
Tokushima,1989,2,,,
Tokushima,1989,20,,,
Tokushima,1989,200,,,
Tokushima,1989,2000,,,
Tokushima,1989,20000,,,
Tokushima,1989,200000,,,
Tokushima,1989,2A,,,
Tokushima,1989,2A1,,,
Tokushima,1989,2A2,,,
Tokushima,1989,2A3,,,
Tokushima,1989,2A4,,,
Tokushima,1989,2A4A,,,
Tokushima,1989,2A4B,,,
Tokushima,1989,2A4C,,,
Tokushima,1989,2A4D,,,
Tokushima,1989,2B,,,
Tokushima,1989,2B1,,,
Tokushima,1989,2B10,,,
Tokushima,1989,2B2,,,
Tokushima,1989,2B3,,,
Tokushima,1989,2B4,,,
Tokushima,1989,2B5,,,
Tokushima,1989,2B6,,,
Tokushima,1989,2B7,,,
Tokushima,1989,2B8,,,
Tokushima,1989,2B8A,,,
Tokushima,1989,2B8B,,,
Tokushima,1989,2B8C,,,
Tokushima,1989,2B8D,,,
Tokushima,1989,2B8E,,,
Tokushima,1989,2B8F,,,
Tokushima,1989,2B9,,,
Tokushima,1989,2B9A,,,
Tokushima,1989,2B9B,,,
Tokushima,1989,2C,,,
Tokushima,1989,2C1,,,
Tokushima,1989,2C2,,,
Tokushima,1989,2C3,,,
Tokushima,1989,2C4,,,
Tokushima,1989,2C5,,,
Tokushima,1989,2C6,,,
Tokushima,1989,2C7,,,
Tokushima,1989,2D,,,
Tokushima,1989,2D1,,,
Tokushima,1989,2D2,,,
Tokushima,1989,2D3,,,
Tokushima,1989,2D4,,,
Tokushima,1989,2E,,,
Tokushima,1989,2F,,,
Tokushima,1989,2F1,,,
Tokushima,1989,2F2,,,
Tokushima,1989,2F3,,,
Tokushima,1989,2F4,,,
Tokushima,1989,2F5,,,
Tokushima,1989,2F6,,,
Tokushima,1989,2G,,,
Tokushima,1989,2G1,,,
Tokushima,1989,2G2,,,
Tokushima,1989,2G3,,,
Tokushima,1989,2G4,,,
Tokushima,1989,2H,,,
Tokushima,1989,2H1,,,
Tokushima,1989,2H2,,,
Tokushima,1989,2H3,,,
Tokushima,1989,3,,,
Tokushima,1989,3A,,,
Tokushima,1989,3A1,,,
