scheme_id,jurisdiction,year,ipcc_code,cf_N2O,cf_N2O_source,cf_N2O_comment
kor_ets,"Korea, Rep.",2024,2A3,1,NA,NA
kor_ets,"Korea, Rep.",2024,2A4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2A4A,1,NA,NA
kor_ets,"Korea, Rep.",2024,2A4B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2A4C,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2A4D,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2B1,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B10,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B2,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B3,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B4,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B5,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B6,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B7,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2B8A,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8B,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8C,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8D,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8E,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B8F,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B9,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2B9A,1,NA,NA
kor_ets,"Korea, Rep.",2024,2B9B,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2C1,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C2,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C3,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C4,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C5,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C6,1,NA,NA
kor_ets,"Korea, Rep.",2024,2C7,1,NA,NA
kor_ets,"Korea, Rep.",2024,2D,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2D1,1,NA,NA
kor_ets,"Korea, Rep.",2024,2D2,1,NA,NA
kor_ets,"Korea, Rep.",2024,2D3,1,NA,NA
kor_ets,"Korea, Rep.",2024,2D4,1,NA,NA
kor_ets,"Korea, Rep.",2024,2E,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2E1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2E2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2E3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2E4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2E5,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F5,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2F6,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2G,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2G1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2G2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2G3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2G4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2H,NA,NA,NA
kor_ets,"Korea, Rep.",2024,2H1,1,NA,NA
kor_ets,"Korea, Rep.",2024,2H2,1,NA,NA
kor_ets,"Korea, Rep.",2024,2H3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3A1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3A2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B1A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B1B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B2A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B2B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B3A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B3B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B4A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B4B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B5,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B5A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B5B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3B6B5,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C4,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C5,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C6,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C7,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3C8,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3D,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3D1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,3D2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4A1,1,NA,NA
kor_ets,"Korea, Rep.",2024,4A2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4A3,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4B,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4C,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4C1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4C2,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4D,NA,NA,NA
kor_ets,"Korea, Rep.",2024,4D1,1,NA,NA
kor_ets,"Korea, Rep.",2024,4D2,1,NA,NA
kor_ets,"Korea, Rep.",2024,4E,NA,NA,NA
kor_ets,"Korea, Rep.",2024,5A,NA,NA,NA
kor_ets,"Korea, Rep.",2024,5A1,NA,NA,NA
kor_ets,"Korea, Rep.",2024,5A2,NA,NA,NA
