jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Turkey,1989,0,,,,,,
Turkey,1989,1,,,,,,
Turkey,1989,1A,Coal,,,,,
Turkey,1989,1A,Natural gas,,,,,
Turkey,1989,1A,Oil,,,,,
Turkey,1989,1A1,Coal,,,,,
Turkey,1989,1A1,Natural gas,,,,,
Turkey,1989,1A1,Oil,,,,,
Turkey,1989,1A1A,Coal,,,,,
Turkey,1989,1A1A,Natural gas,,,,,
Turkey,1989,1A1A,Oil,,,,,
Turkey,1989,1A1A1,Coal,,,,,
Turkey,1989,1A1A1,Natural gas,,,,,
Turkey,1989,1A1A1,Oil,,,,,
Turkey,1989,1A1A2,Coal,,,,,
Turkey,1989,1A1A2,Natural gas,,,,,
Turkey,1989,1A1A2,Oil,,,,,
Turkey,1989,1A1A3,Coal,,,,,
Turkey,1989,1A1A3,Natural gas,,,,,
Turkey,1989,1A1A3,Oil,,,,,
Turkey,1989,1A1B,Coal,,,,,
Turkey,1989,1A1B,Natural gas,,,,,
Turkey,1989,1A1B,Oil,,,,,
Turkey,1989,1A1C,Coal,,,,,
Turkey,1989,1A1C,Natural gas,,,,,
Turkey,1989,1A1C,Oil,,,,,
Turkey,1989,1A2,Coal,,,,,
Turkey,1989,1A2,Natural gas,,,,,
Turkey,1989,1A2,Oil,,,,,
Turkey,1989,1A2A,Coal,,,,,
Turkey,1989,1A2A,Natural gas,,,,,
Turkey,1989,1A2A,Oil,,,,,
Turkey,1989,1A2B,Coal,,,,,
Turkey,1989,1A2B,Natural gas,,,,,
Turkey,1989,1A2B,Oil,,,,,
Turkey,1989,1A2C,Coal,,,,,
Turkey,1989,1A2C,Natural gas,,,,,
Turkey,1989,1A2C,Oil,,,,,
Turkey,1989,1A2D,Coal,,,,,
Turkey,1989,1A2D,Natural gas,,,,,
Turkey,1989,1A2D,Oil,,,,,
Turkey,1989,1A2E,Coal,,,,,
Turkey,1989,1A2E,Natural gas,,,,,
Turkey,1989,1A2E,Oil,,,,,
Turkey,1989,1A2F,Coal,,,,,
Turkey,1989,1A2F,Natural gas,,,,,
Turkey,1989,1A2F,Oil,,,,,
Turkey,1989,1A2G,Coal,,,,,
Turkey,1989,1A2G,Natural gas,,,,,
Turkey,1989,1A2G,Oil,,,,,
Turkey,1989,1A2H,Coal,,,,,
Turkey,1989,1A2H,Natural gas,,,,,
Turkey,1989,1A2H,Oil,,,,,
Turkey,1989,1A2I,Coal,,,,,
Turkey,1989,1A2I,Natural gas,,,,,
Turkey,1989,1A2I,Oil,,,,,
Turkey,1989,1A2J,Coal,,,,,
Turkey,1989,1A2J,Natural gas,,,,,
Turkey,1989,1A2J,Oil,,,,,
Turkey,1989,1A2K,Coal,,,,,
Turkey,1989,1A2K,Natural gas,,,,,
Turkey,1989,1A2K,Oil,,,,,
Turkey,1989,1A2L,Coal,,,,,
Turkey,1989,1A2L,Natural gas,,,,,
Turkey,1989,1A2L,Oil,,,,,
Turkey,1989,1A2M,Coal,,,,,
Turkey,1989,1A2M,Natural gas,,,,,
Turkey,1989,1A2M,Oil,,,,,
Turkey,1989,1A3,Coal,,,,,
Turkey,1989,1A3,Natural gas,,,,,
Turkey,1989,1A3,Oil,,,,,
Turkey,1989,1A3A,Coal,,,,,
Turkey,1989,1A3A,Natural gas,,,,,
Turkey,1989,1A3A,Oil,,,,,
Turkey,1989,1A3A1,Coal,,,,,
Turkey,1989,1A3A1,Natural gas,,,,,
Turkey,1989,1A3A1,Oil,,,,,
Turkey,1989,1A3A2,Coal,,,,,
Turkey,1989,1A3A2,Natural gas,,,,,
Turkey,1989,1A3A2,Oil,,,,,
Turkey,1989,1A3B,Coal,,,,,
Turkey,1989,1A3B,Natural gas,,,,,
Turkey,1989,1A3B,Oil,,,,,
Turkey,1989,1A3C,Coal,,,,,
Turkey,1989,1A3C,Natural gas,,,,,
Turkey,1989,1A3C,Oil,,,,,
Turkey,1989,1A3D,Coal,,,,,
Turkey,1989,1A3D,Natural gas,,,,,
Turkey,1989,1A3D,Oil,,,,,
Turkey,1989,1A3D1,Coal,,,,,
Turkey,1989,1A3D1,Natural gas,,,,,
Turkey,1989,1A3D1,Oil,,,,,
Turkey,1989,1A3D2,Coal,,,,,
Turkey,1989,1A3D2,Natural gas,,,,,
Turkey,1989,1A3D2,Oil,,,,,
Turkey,1989,1A3E,Coal,,,,,
Turkey,1989,1A3E,Natural gas,,,,,
Turkey,1989,1A3E,Oil,,,,,
Turkey,1989,1A3E1,Coal,,,,,
Turkey,1989,1A3E1,Natural gas,,,,,
Turkey,1989,1A3E1,Oil,,,,,
Turkey,1989,1A4,Coal,,,,,
Turkey,1989,1A4,Natural gas,,,,,
Turkey,1989,1A4,Oil,,,,,
Turkey,1989,1A4A,Coal,,,,,
Turkey,1989,1A4A,Natural gas,,,,,
Turkey,1989,1A4A,Oil,,,,,
Turkey,1989,1A4B,Coal,,,,,
Turkey,1989,1A4B,Natural gas,,,,,
Turkey,1989,1A4B,Oil,,,,,
Turkey,1989,1A4C,Coal,,,,,
Turkey,1989,1A4C,Natural gas,,,,,
Turkey,1989,1A4C,Oil,,,,,
Turkey,1989,1A4C1,Coal,,,,,
Turkey,1989,1A4C1,Natural gas,,,,,
Turkey,1989,1A4C1,Oil,,,,,
Turkey,1989,1A4C2,Coal,,,,,
Turkey,1989,1A4C2,Natural gas,,,,,
Turkey,1989,1A4C2,Oil,,,,,
Turkey,1989,1A4C3,Coal,,,,,
Turkey,1989,1A4C3,Natural gas,,,,,
Turkey,1989,1A4C3,Oil,,,,,
Turkey,1989,1A5,Coal,,,,,
Turkey,1989,1A5,Natural gas,,,,,
Turkey,1989,1A5,Oil,,,,,
Turkey,1989,1A5A,Coal,,,,,
Turkey,1989,1A5A,Natural gas,,,,,
Turkey,1989,1A5A,Oil,,,,,
Turkey,1989,1A5B,Coal,,,,,
Turkey,1989,1A5B,Natural gas,,,,,
Turkey,1989,1A5B,Oil,,,,,
Turkey,1989,1A5C,Coal,,,,,
Turkey,1989,1A5C,Natural gas,,,,,
Turkey,1989,1A5C,Oil,,,,,
Turkey,1989,1B,,,,,,
Turkey,1989,1B1,,,,,,
Turkey,1989,1B1A,,,,,,
Turkey,1989,1B1A1,,,,,,
Turkey,1989,1B1A11,,,,,,
Turkey,1989,1B1A12,,,,,,
Turkey,1989,1B1A13,,,,,,
Turkey,1989,1B1A14,,,,,,
Turkey,1989,1B1A2,,,,,,
Turkey,1989,1B1A21,,,,,,
Turkey,1989,1B1A22,,,,,,
Turkey,1989,1B1B,,,,,,
Turkey,1989,1B2,,,,,,
Turkey,1989,1B2A,,,,,,
Turkey,1989,1B2A1,,,,,,
Turkey,1989,1B2A2,,,,,,
Turkey,1989,1B2A3,,,,,,
Turkey,1989,1B2A31,,,,,,
Turkey,1989,1B2A32,,,,,,
Turkey,1989,1B2A33,,,,,,
Turkey,1989,1B2A34,,,,,,
Turkey,1989,1B2A35,,,,,,
Turkey,1989,1B2A36,,,,,,
Turkey,1989,1B2B,,,,,,
Turkey,1989,1B2B1,,,,,,
Turkey,1989,1B2B2,,,,,,
Turkey,1989,1B2B3,,,,,,
Turkey,1989,1B2B31,,,,,,
Turkey,1989,1B2B32,,,,,,
Turkey,1989,1B2B33,,,,,,
Turkey,1989,1B2B34,,,,,,
Turkey,1989,1B2B35,,,,,,
Turkey,1989,1B2B36,,,,,,
Turkey,1989,1B3,,,,,,
Turkey,1989,1C,,,,,,
Turkey,1989,1C1,,,,,,
Turkey,1989,1C1A,,,,,,
Turkey,1989,1C1B,,,,,,
Turkey,1989,1C1C,,,,,,
Turkey,1989,1C2,,,,,,
Turkey,1989,1C2A,,,,,,
