jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Togo,1989,0,,,,,,
Togo,1989,1,,,,,,
Togo,1989,1A,Coal/peat,,,,,
Togo,1989,1A,Natural gas,,,,,
Togo,1989,1A,Oil,,,,,
Togo,1989,1A1,Coal/peat,,,,,
Togo,1989,1A1,Natural gas,,,,,
Togo,1989,1A1,Oil,,,,,
Togo,1989,1A1A,Coal/peat,,,,,
Togo,1989,1A1A,Natural gas,,,,,
Togo,1989,1A1A,Oil,,,,,
Togo,1989,1A1A1,Coal/peat,,,,,
Togo,1989,1A1A1,Natural gas,,,,,
Togo,1989,1A1A1,Oil,,,,,
Togo,1989,1A1A2,Coal/peat,,,,,
Togo,1989,1A1A2,Natural gas,,,,,
Togo,1989,1A1A2,Oil,,,,,
Togo,1989,1A1A3,Coal/peat,,,,,
Togo,1989,1A1A3,Natural gas,,,,,
Togo,1989,1A1A3,Oil,,,,,
Togo,1989,1A1B,Coal/peat,,,,,
Togo,1989,1A1B,Natural gas,,,,,
Togo,1989,1A1B,Oil,,,,,
Togo,1989,1A1C,Coal/peat,,,,,
Togo,1989,1A1C,Natural gas,,,,,
Togo,1989,1A1C,Oil,,,,,
Togo,1989,1A2,Coal/peat,,,,,
Togo,1989,1A2,Natural gas,,,,,
Togo,1989,1A2,Oil,,,,,
Togo,1989,1A2A,Coal/peat,,,,,
Togo,1989,1A2A,Natural gas,,,,,
Togo,1989,1A2A,Oil,,,,,
Togo,1989,1A2B,Coal/peat,,,,,
Togo,1989,1A2B,Natural gas,,,,,
Togo,1989,1A2B,Oil,,,,,
Togo,1989,1A2C,Coal/peat,,,,,
Togo,1989,1A2C,Natural gas,,,,,
Togo,1989,1A2C,Oil,,,,,
Togo,1989,1A2D,Coal/peat,,,,,
Togo,1989,1A2D,Natural gas,,,,,
Togo,1989,1A2D,Oil,,,,,
Togo,1989,1A2E,Coal/peat,,,,,
Togo,1989,1A2E,Natural gas,,,,,
Togo,1989,1A2E,Oil,,,,,
Togo,1989,1A2F,Coal/peat,,,,,
Togo,1989,1A2F,Natural gas,,,,,
Togo,1989,1A2F,Oil,,,,,
Togo,1989,1A2G,Coal/peat,,,,,
Togo,1989,1A2G,Natural gas,,,,,
Togo,1989,1A2G,Oil,,,,,
Togo,1989,1A2H,Coal/peat,,,,,
Togo,1989,1A2H,Natural gas,,,,,
Togo,1989,1A2H,Oil,,,,,
Togo,1989,1A2I,Coal/peat,,,,,
Togo,1989,1A2I,Natural gas,,,,,
Togo,1989,1A2I,Oil,,,,,
Togo,1989,1A2J,Coal/peat,,,,,
Togo,1989,1A2J,Natural gas,,,,,
Togo,1989,1A2J,Oil,,,,,
Togo,1989,1A2K,Coal/peat,,,,,
Togo,1989,1A2K,Natural gas,,,,,
Togo,1989,1A2K,Oil,,,,,
Togo,1989,1A2L,Coal/peat,,,,,
Togo,1989,1A2L,Natural gas,,,,,
Togo,1989,1A2L,Oil,,,,,
Togo,1989,1A2M,Coal/peat,,,,,
Togo,1989,1A2M,Natural gas,,,,,
Togo,1989,1A2M,Oil,,,,,
Togo,1989,1A3,Coal/peat,,,,,
Togo,1989,1A3,Natural gas,,,,,
Togo,1989,1A3,Oil,,,,,
Togo,1989,1A3A,Coal/peat,,,,,
Togo,1989,1A3A,Natural gas,,,,,
Togo,1989,1A3A,Oil,,,,,
Togo,1989,1A3A1,Coal/peat,,,,,
Togo,1989,1A3A1,Natural gas,,,,,
Togo,1989,1A3A1,Oil,,,,,
Togo,1989,1A3A2,Coal/peat,,,,,
Togo,1989,1A3A2,Natural gas,,,,,
Togo,1989,1A3A2,Oil,,,,,
Togo,1989,1A3B,Coal/peat,,,,,
Togo,1989,1A3B,Natural gas,,,,,
Togo,1989,1A3B,Oil,,,,,
Togo,1989,1A3C,Coal/peat,,,,,
Togo,1989,1A3C,Natural gas,,,,,
Togo,1989,1A3C,Oil,,,,,
Togo,1989,1A3D,Coal/peat,,,,,
Togo,1989,1A3D,Natural gas,,,,,
Togo,1989,1A3D,Oil,,,,,
Togo,1989,1A3D1,Coal/peat,,,,,
Togo,1989,1A3D1,Natural gas,,,,,
Togo,1989,1A3D1,Oil,,,,,
Togo,1989,1A3D2,Coal/peat,,,,,
Togo,1989,1A3D2,Natural gas,,,,,
Togo,1989,1A3D2,Oil,,,,,
Togo,1989,1A3E,Coal/peat,,,,,
Togo,1989,1A3E,Natural gas,,,,,
Togo,1989,1A3E,Oil,,,,,
Togo,1989,1A3E1,Coal/peat,,,,,
Togo,1989,1A3E1,Natural gas,,,,,
Togo,1989,1A3E1,Oil,,,,,
Togo,1989,1A4,Coal/peat,,,,,
Togo,1989,1A4,Natural gas,,,,,
Togo,1989,1A4,Oil,,,,,
Togo,1989,1A4A,Coal/peat,,,,,
Togo,1989,1A4A,Natural gas,,,,,
Togo,1989,1A4A,Oil,,,,,
Togo,1989,1A4B,Coal/peat,,,,,
Togo,1989,1A4B,Natural gas,,,,,
Togo,1989,1A4B,Oil,,,,,
Togo,1989,1A4C,Coal/peat,,,,,
Togo,1989,1A4C,Natural gas,,,,,
Togo,1989,1A4C,Oil,,,,,
Togo,1989,1A4C1,Coal/peat,,,,,
Togo,1989,1A4C1,Natural gas,,,,,
Togo,1989,1A4C1,Oil,,,,,
Togo,1989,1A4C2,Coal/peat,,,,,
Togo,1989,1A4C2,Natural gas,,,,,
Togo,1989,1A4C2,Oil,,,,,
Togo,1989,1A4C3,Coal/peat,,,,,
Togo,1989,1A4C3,Natural gas,,,,,
Togo,1989,1A4C3,Oil,,,,,
Togo,1989,1A5,Coal/peat,,,,,
Togo,1989,1A5,Natural gas,,,,,
Togo,1989,1A5,Oil,,,,,
Togo,1989,1A5A,Coal/peat,,,,,
Togo,1989,1A5A,Natural gas,,,,,
Togo,1989,1A5A,Oil,,,,,
Togo,1989,1A5B,Coal/peat,,,,,
Togo,1989,1A5B,Natural gas,,,,,
Togo,1989,1A5B,Oil,,,,,
Togo,1989,1A5C,Coal/peat,,,,,
Togo,1989,1A5C,Natural gas,,,,,
Togo,1989,1A5C,Oil,,,,,
Togo,1989,1B,,,,,,
Togo,1989,1B1,,,,,,
Togo,1989,1B1A,,,,,,
Togo,1989,1B1A1,,,,,,
Togo,1989,1B1A11,,,,,,
Togo,1989,1B1A12,,,,,,
Togo,1989,1B1A13,,,,,,
Togo,1989,1B1A14,,,,,,
Togo,1989,1B1A2,,,,,,
Togo,1989,1B1A21,,,,,,
Togo,1989,1B1A22,,,,,,
Togo,1989,1B1B,,,,,,
