jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Bahrain,1989,0,,,,,,
Bahrain,1989,1,,,,,,
Bahrain,1989,1A,Coal/peat,,,,,
Bahrain,1989,1A,Natural gas,,,,,
Bahrain,1989,1A,Oil,,,,,
Bahrain,1989,1A1,Coal/peat,,,,,
Bahrain,1989,1A1,Natural gas,,,,,
Bahrain,1989,1A1,Oil,,,,,
Bahrain,1989,1A1A,Coal/peat,,,,,
Bahrain,1989,1A1A,Natural gas,,,,,
Bahrain,1989,1A1A,Oil,,,,,
Bahrain,1989,1A1A1,Coal/peat,,,,,
Bahrain,1989,1A1A1,Natural gas,,,,,
Bahrain,1989,1A1A1,Oil,,,,,
Bahrain,1989,1A1A2,Coal/peat,,,,,
Bahrain,1989,1A1A2,Natural gas,,,,,
Bahrain,1989,1A1A2,Oil,,,,,
Bahrain,1989,1A1A3,Coal/peat,,,,,
Bahrain,1989,1A1A3,Natural gas,,,,,
Bahrain,1989,1A1A3,Oil,,,,,
Bahrain,1989,1A1B,Coal/peat,,,,,
Bahrain,1989,1A1B,Natural gas,,,,,
Bahrain,1989,1A1B,Oil,,,,,
Bahrain,1989,1A1C,Coal/peat,,,,,
Bahrain,1989,1A1C,Natural gas,,,,,
Bahrain,1989,1A1C,Oil,,,,,
Bahrain,1989,1A2,Coal/peat,,,,,
Bahrain,1989,1A2,Natural gas,,,,,
Bahrain,1989,1A2,Oil,,,,,
Bahrain,1989,1A2A,Coal/peat,,,,,
Bahrain,1989,1A2A,Natural gas,,,,,
Bahrain,1989,1A2A,Oil,,,,,
Bahrain,1989,1A2B,Coal/peat,,,,,
Bahrain,1989,1A2B,Natural gas,,,,,
Bahrain,1989,1A2B,Oil,,,,,
Bahrain,1989,1A2C,Coal/peat,,,,,
Bahrain,1989,1A2C,Natural gas,,,,,
Bahrain,1989,1A2C,Oil,,,,,
Bahrain,1989,1A2D,Coal/peat,,,,,
Bahrain,1989,1A2D,Natural gas,,,,,
Bahrain,1989,1A2D,Oil,,,,,
Bahrain,1989,1A2E,Coal/peat,,,,,
Bahrain,1989,1A2E,Natural gas,,,,,
Bahrain,1989,1A2E,Oil,,,,,
Bahrain,1989,1A2F,Coal/peat,,,,,
Bahrain,1989,1A2F,Natural gas,,,,,
Bahrain,1989,1A2F,Oil,,,,,
Bahrain,1989,1A2G,Coal/peat,,,,,
Bahrain,1989,1A2G,Natural gas,,,,,
Bahrain,1989,1A2G,Oil,,,,,
Bahrain,1989,1A2H,Coal/peat,,,,,
Bahrain,1989,1A2H,Natural gas,,,,,
Bahrain,1989,1A2H,Oil,,,,,
Bahrain,1989,1A2I,Coal/peat,,,,,
Bahrain,1989,1A2I,Natural gas,,,,,
Bahrain,1989,1A2I,Oil,,,,,
Bahrain,1989,1A2J,Coal/peat,,,,,
Bahrain,1989,1A2J,Natural gas,,,,,
Bahrain,1989,1A2J,Oil,,,,,
Bahrain,1989,1A2K,Coal/peat,,,,,
Bahrain,1989,1A2K,Natural gas,,,,,
Bahrain,1989,1A2K,Oil,,,,,
Bahrain,1989,1A2L,Coal/peat,,,,,
Bahrain,1989,1A2L,Natural gas,,,,,
Bahrain,1989,1A2L,Oil,,,,,
Bahrain,1989,1A2M,Coal/peat,,,,,
Bahrain,1989,1A2M,Natural gas,,,,,
Bahrain,1989,1A2M,Oil,,,,,
Bahrain,1989,1A3,Coal/peat,,,,,
Bahrain,1989,1A3,Natural gas,,,,,
Bahrain,1989,1A3,Oil,,,,,
Bahrain,1989,1A3A,Coal/peat,,,,,
Bahrain,1989,1A3A,Natural gas,,,,,
Bahrain,1989,1A3A,Oil,,,,,
Bahrain,1989,1A3A1,Coal/peat,,,,,
Bahrain,1989,1A3A1,Natural gas,,,,,
Bahrain,1989,1A3A1,Oil,,,,,
Bahrain,1989,1A3A2,Coal/peat,,,,,
Bahrain,1989,1A3A2,Natural gas,,,,,
Bahrain,1989,1A3A2,Oil,,,,,
Bahrain,1989,1A3B,Coal/peat,,,,,
Bahrain,1989,1A3B,Natural gas,,,,,
Bahrain,1989,1A3B,Oil,,,,,
Bahrain,1989,1A3C,Coal/peat,,,,,
Bahrain,1989,1A3C,Natural gas,,,,,
Bahrain,1989,1A3C,Oil,,,,,
Bahrain,1989,1A3D,Coal/peat,,,,,
Bahrain,1989,1A3D,Natural gas,,,,,
Bahrain,1989,1A3D,Oil,,,,,
Bahrain,1989,1A3D1,Coal/peat,,,,,
Bahrain,1989,1A3D1,Natural gas,,,,,
Bahrain,1989,1A3D1,Oil,,,,,
Bahrain,1989,1A3D2,Coal/peat,,,,,
Bahrain,1989,1A3D2,Natural gas,,,,,
Bahrain,1989,1A3D2,Oil,,,,,
Bahrain,1989,1A3E,Coal/peat,,,,,
Bahrain,1989,1A3E,Natural gas,,,,,
Bahrain,1989,1A3E,Oil,,,,,
Bahrain,1989,1A3E1,Coal/peat,,,,,
Bahrain,1989,1A3E1,Natural gas,,,,,
Bahrain,1989,1A3E1,Oil,,,,,
Bahrain,1989,1A4,Coal/peat,,,,,
Bahrain,1989,1A4,Natural gas,,,,,
Bahrain,1989,1A4,Oil,,,,,
Bahrain,1989,1A4A,Coal/peat,,,,,
Bahrain,1989,1A4A,Natural gas,,,,,
Bahrain,1989,1A4A,Oil,,,,,
Bahrain,1989,1A4B,Coal/peat,,,,,
Bahrain,1989,1A4B,Natural gas,,,,,
Bahrain,1989,1A4B,Oil,,,,,
Bahrain,1989,1A4C,Coal/peat,,,,,
Bahrain,1989,1A4C,Natural gas,,,,,
Bahrain,1989,1A4C,Oil,,,,,
Bahrain,1989,1A4C1,Coal/peat,,,,,
Bahrain,1989,1A4C1,Natural gas,,,,,
Bahrain,1989,1A4C1,Oil,,,,,
