jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Jamaica,1989,0,,,,,,
Jamaica,1989,1,,,,,,
Jamaica,1989,1A,Coal,,,,,
Jamaica,1989,1A,Natural gas,,,,,
Jamaica,1989,1A,Oil,,,,,
Jamaica,1989,1A1,Coal,,,,,
Jamaica,1989,1A1,Natural gas,,,,,
Jamaica,1989,1A1,Oil,,,,,
Jamaica,1989,1A1A,Coal,,,,,
Jamaica,1989,1A1A,Natural gas,,,,,
Jamaica,1989,1A1A,Oil,,,,,
Jamaica,1989,1A1A1,Coal,,,,,
Jamaica,1989,1A1A1,Natural gas,,,,,
Jamaica,1989,1A1A1,Oil,,,,,
Jamaica,1989,1A1A2,Coal,,,,,
Jamaica,1989,1A1A2,Natural gas,,,,,
Jamaica,1989,1A1A2,Oil,,,,,
Jamaica,1989,1A1A3,Coal,,,,,
Jamaica,1989,1A1A3,Natural gas,,,,,
Jamaica,1989,1A1A3,Oil,,,,,
Jamaica,1989,1A1B,Coal,,,,,
Jamaica,1989,1A1B,Natural gas,,,,,
Jamaica,1989,1A1B,Oil,,,,,
Jamaica,1989,1A1C,Coal,,,,,
Jamaica,1989,1A1C,Natural gas,,,,,
Jamaica,1989,1A1C,Oil,,,,,
Jamaica,1989,1A2,Coal,,,,,
Jamaica,1989,1A2,Natural gas,,,,,
Jamaica,1989,1A2,Oil,,,,,
Jamaica,1989,1A2A,Coal,,,,,
Jamaica,1989,1A2A,Natural gas,,,,,
Jamaica,1989,1A2A,Oil,,,,,
Jamaica,1989,1A2B,Coal,,,,,
Jamaica,1989,1A2B,Natural gas,,,,,
Jamaica,1989,1A2B,Oil,,,,,
Jamaica,1989,1A2C,Coal,,,,,
Jamaica,1989,1A2C,Natural gas,,,,,
Jamaica,1989,1A2C,Oil,,,,,
Jamaica,1989,1A2D,Coal,,,,,
Jamaica,1989,1A2D,Natural gas,,,,,
Jamaica,1989,1A2D,Oil,,,,,
