jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Rwanda,1989,0,,,,,,
Rwanda,1989,1,,,,,,
Rwanda,1989,1A,Coal,,,,,
Rwanda,1989,1A,Natural gas,,,,,
Rwanda,1989,1A,Oil,,,,,
Rwanda,1989,1A1,Coal,,,,,
Rwanda,1989,1A1,Natural gas,,,,,
Rwanda,1989,1A1,Oil,,,,,
Rwanda,1989,1A1A,Coal,,,,,
Rwanda,1989,1A1A,Natural gas,,,,,
Rwanda,1989,1A1A,Oil,,,,,
Rwanda,1989,1A1A1,Coal,,,,,
Rwanda,1989,1A1A1,Natural gas,,,,,
Rwanda,1989,1A1A1,Oil,,,,,
Rwanda,1989,1A1A2,Coal,,,,,
Rwanda,1989,1A1A2,Natural gas,,,,,
Rwanda,1989,1A1A2,Oil,,,,,
Rwanda,1989,1A1A3,Coal,,,,,
Rwanda,1989,1A1A3,Natural gas,,,,,
Rwanda,1989,1A1A3,Oil,,,,,
Rwanda,1989,1A1B,Coal,,,,,
Rwanda,1989,1A1B,Natural gas,,,,,
Rwanda,1989,1A1B,Oil,,,,,
Rwanda,1989,1A1C,Coal,,,,,
Rwanda,1989,1A1C,Natural gas,,,,,
Rwanda,1989,1A1C,Oil,,,,,
Rwanda,1989,1A2,Coal,,,,,
Rwanda,1989,1A2,Natural gas,,,,,
Rwanda,1989,1A2,Oil,,,,,
Rwanda,1989,1A2A,Coal,,,,,
Rwanda,1989,1A2A,Natural gas,,,,,
Rwanda,1989,1A2A,Oil,,,,,
Rwanda,1989,1A2B,Coal,,,,,
Rwanda,1989,1A2B,Natural gas,,,,,
Rwanda,1989,1A2B,Oil,,,,,
Rwanda,1989,1A2C,Coal,,,,,
Rwanda,1989,1A2C,Natural gas,,,,,
Rwanda,1989,1A2C,Oil,,,,,
Rwanda,1989,1A2D,Coal,,,,,
Rwanda,1989,1A2D,Natural gas,,,,,
Rwanda,1989,1A2D,Oil,,,,,
Rwanda,1989,1A2E,Coal,,,,,
Rwanda,1989,1A2E,Natural gas,,,,,
Rwanda,1989,1A2E,Oil,,,,,
Rwanda,1989,1A2F,Coal,,,,,
Rwanda,1989,1A2F,Natural gas,,,,,
Rwanda,1989,1A2F,Oil,,,,,
Rwanda,1989,1A2G,Coal,,,,,
Rwanda,1989,1A2G,Natural gas,,,,,
Rwanda,1989,1A2G,Oil,,,,,
Rwanda,1989,1A2H,Coal,,,,,
Rwanda,1989,1A2H,Natural gas,,,,,
Rwanda,1989,1A2H,Oil,,,,,
Rwanda,1989,1A2I,Coal,,,,,
Rwanda,1989,1A2I,Natural gas,,,,,
Rwanda,1989,1A2I,Oil,,,,,
Rwanda,1989,1A2J,Coal,,,,,
Rwanda,1989,1A2J,Natural gas,,,,,
Rwanda,1989,1A2J,Oil,,,,,
Rwanda,1989,1A2K,Coal,,,,,
Rwanda,1989,1A2K,Natural gas,,,,,
Rwanda,1989,1A2K,Oil,,,,,
Rwanda,1989,1A2L,Coal,,,,,
Rwanda,1989,1A2L,Natural gas,,,,,
Rwanda,1989,1A2L,Oil,,,,,
Rwanda,1989,1A2M,Coal,,,,,
