jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Seychelles,1989,0,,,,,,
Seychelles,1989,1,,,,,,
Seychelles,1989,1A,Coal/peat,,,,,
Seychelles,1989,1A,Natural gas,,,,,
Seychelles,1989,1A,Oil,,,,,
Seychelles,1989,1A1,Coal/peat,,,,,
Seychelles,1989,1A1,Natural gas,,,,,
Seychelles,1989,1A1,Oil,,,,,
Seychelles,1989,1A1A,Coal/peat,,,,,
Seychelles,1989,1A1A,Natural gas,,,,,
Seychelles,1989,1A1A,Oil,,,,,
Seychelles,1989,1A1A1,Coal/peat,,,,,
Seychelles,1989,1A1A1,Natural gas,,,,,
Seychelles,1989,1A1A1,Oil,,,,,
Seychelles,1989,1A1A2,Coal/peat,,,,,
Seychelles,1989,1A1A2,Natural gas,,,,,
Seychelles,1989,1A1A2,Oil,,,,,
Seychelles,1989,1A1A3,Coal/peat,,,,,
Seychelles,1989,1A1A3,Natural gas,,,,,
Seychelles,1989,1A1A3,Oil,,,,,
Seychelles,1989,1A1B,Coal/peat,,,,,
Seychelles,1989,1A1B,Natural gas,,,,,
Seychelles,1989,1A1B,Oil,,,,,
Seychelles,1989,1A1C,Coal/peat,,,,,
Seychelles,1989,1A1C,Natural gas,,,,,
Seychelles,1989,1A1C,Oil,,,,,
Seychelles,1989,1A2,Coal/peat,,,,,
Seychelles,1989,1A2,Natural gas,,,,,
Seychelles,1989,1A2,Oil,,,,,
Seychelles,1989,1A2A,Coal/peat,,,,,
Seychelles,1989,1A2A,Natural gas,,,,,
Seychelles,1989,1A2A,Oil,,,,,
Seychelles,1989,1A2B,Coal/peat,,,,,
Seychelles,1989,1A2B,Natural gas,,,,,
Seychelles,1989,1A2B,Oil,,,,,
Seychelles,1989,1A2C,Coal/peat,,,,,
Seychelles,1989,1A2C,Natural gas,,,,,
Seychelles,1989,1A2C,Oil,,,,,
Seychelles,1989,1A2D,Coal/peat,,,,,
Seychelles,1989,1A2D,Natural gas,,,,,
Seychelles,1989,1A2D,Oil,,,,,
Seychelles,1989,1A2E,Coal/peat,,,,,
Seychelles,1989,1A2E,Natural gas,,,,,
Seychelles,1989,1A2E,Oil,,,,,
Seychelles,1989,1A2F,Coal/peat,,,,,
Seychelles,1989,1A2F,Natural gas,,,,,
Seychelles,1989,1A2F,Oil,,,,,
Seychelles,1989,1A2G,Coal/peat,,,,,
Seychelles,1989,1A2G,Natural gas,,,,,
Seychelles,1989,1A2G,Oil,,,,,
Seychelles,1989,1A2H,Coal/peat,,,,,
Seychelles,1989,1A2H,Natural gas,,,,,
Seychelles,1989,1A2H,Oil,,,,,
Seychelles,1989,1A2I,Coal/peat,,,,,
Seychelles,1989,1A2I,Natural gas,,,,,
Seychelles,1989,1A2I,Oil,,,,,
Seychelles,1989,1A2J,Coal/peat,,,,,
Seychelles,1989,1A2J,Natural gas,,,,,
Seychelles,1989,1A2J,Oil,,,,,
Seychelles,1989,1A2K,Coal/peat,,,,,
Seychelles,1989,1A2K,Natural gas,,,,,
Seychelles,1989,1A2K,Oil,,,,,
Seychelles,1989,1A2L,Coal/peat,,,,,
Seychelles,1989,1A2L,Natural gas,,,,,
Seychelles,1989,1A2L,Oil,,,,,
Seychelles,1989,1A2M,Coal/peat,,,,,
Seychelles,1989,1A2M,Natural gas,,,,,
Seychelles,1989,1A2M,Oil,,,,,
Seychelles,1989,1A3,Coal/peat,,,,,
Seychelles,1989,1A3,Natural gas,,,,,
Seychelles,1989,1A3,Oil,,,,,
Seychelles,1989,1A3A,Coal/peat,,,,,
Seychelles,1989,1A3A,Natural gas,,,,,
Seychelles,1989,1A3A,Oil,,,,,
Seychelles,1989,1A3A1,Coal/peat,,,,,
Seychelles,1989,1A3A1,Natural gas,,,,,
Seychelles,1989,1A3A1,Oil,,,,,
Seychelles,1989,1A3A2,Coal/peat,,,,,
Seychelles,1989,1A3A2,Natural gas,,,,,
Seychelles,1989,1A3A2,Oil,,,,,
Seychelles,1989,1A3B,Coal/peat,,,,,
Seychelles,1989,1A3B,Natural gas,,,,,
Seychelles,1989,1A3B,Oil,,,,,
Seychelles,1989,1A3C,Coal/peat,,,,,
Seychelles,1989,1A3C,Natural gas,,,,,
Seychelles,1989,1A3C,Oil,,,,,
Seychelles,1989,1A3D,Coal/peat,,,,,
Seychelles,1989,1A3D,Natural gas,,,,,
Seychelles,1989,1A3D,Oil,,,,,
Seychelles,1989,1A3D1,Coal/peat,,,,,
Seychelles,1989,1A3D1,Natural gas,,,,,
Seychelles,1989,1A3D1,Oil,,,,,
Seychelles,1989,1A3D2,Coal/peat,,,,,
Seychelles,1989,1A3D2,Natural gas,,,,,
Seychelles,1989,1A3D2,Oil,,,,,
Seychelles,1989,1A3E,Coal/peat,,,,,
Seychelles,1989,1A3E,Natural gas,,,,,
Seychelles,1989,1A3E,Oil,,,,,
Seychelles,1989,1A3E1,Coal/peat,,,,,
Seychelles,1989,1A3E1,Natural gas,,,,,
Seychelles,1989,1A3E1,Oil,,,,,
Seychelles,1989,1A4,Coal/peat,,,,,
Seychelles,1989,1A4,Natural gas,,,,,
Seychelles,1989,1A4,Oil,,,,,
Seychelles,1989,1A4A,Coal/peat,,,,,
Seychelles,1989,1A4A,Natural gas,,,,,
Seychelles,1989,1A4A,Oil,,,,,
Seychelles,1989,1A4B,Coal/peat,,,,,
Seychelles,1989,1A4B,Natural gas,,,,,
Seychelles,1989,1A4B,Oil,,,,,
Seychelles,1989,1A4C,Coal/peat,,,,,
Seychelles,1989,1A4C,Natural gas,,,,,
Seychelles,1989,1A4C,Oil,,,,,
Seychelles,1989,1A4C1,Coal/peat,,,,,
Seychelles,1989,1A4C1,Natural gas,,,,,
Seychelles,1989,1A4C1,Oil,,,,,
Seychelles,1989,1A4C2,Coal/peat,,,,,
Seychelles,1989,1A4C2,Natural gas,,,,,
Seychelles,1989,1A4C2,Oil,,,,,
