jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Oita,1989,1C3,,,
Oita,1989,2,,,
Oita,1989,20,,,
Oita,1989,200,,,
Oita,1989,2000,,,
Oita,1989,20000,,,
Oita,1989,200000,,,
Oita,1989,2A,,,
Oita,1989,2A1,,,
Oita,1989,2A2,,,
Oita,1989,2A3,,,
Oita,1989,2A4,,,
Oita,1989,2A4A,,,
Oita,1989,2A4B,,,
Oita,1989,2A4C,,,
Oita,1989,2A4D,,,
Oita,1989,2B,,,
Oita,1989,2B1,,,
Oita,1989,2B10,,,
Oita,1989,2B2,,,
Oita,1989,2B3,,,
Oita,1989,2B4,,,
Oita,1989,2B5,,,
Oita,1989,2B6,,,
Oita,1989,2B7,,,
Oita,1989,2B8,,,
Oita,1989,2B8A,,,
Oita,1989,2B8B,,,
Oita,1989,2B8C,,,
Oita,1989,2B8D,,,
Oita,1989,2B8E,,,
Oita,1989,2B8F,,,
Oita,1989,2B9,,,
Oita,1989,2B9A,,,
Oita,1989,2B9B,,,
Oita,1989,2C,,,
Oita,1989,2C1,,,
Oita,1989,2C2,,,
Oita,1989,2C3,,,
Oita,1989,2C4,,,
Oita,1989,2C5,,,
Oita,1989,2C6,,,
Oita,1989,2C7,,,
Oita,1989,2D,,,
Oita,1989,2D1,,,
Oita,1989,2D2,,,
Oita,1989,2D3,,,
Oita,1989,2D4,,,
Oita,1989,2E,,,
Oita,1989,2F,,,
Oita,1989,2F1,,,
Oita,1989,2F2,,,
Oita,1989,2F3,,,
Oita,1989,2F4,,,
Oita,1989,2F5,,,
Oita,1989,2F6,,,
Oita,1989,2G,,,
Oita,1989,2G1,,,
Oita,1989,2G2,,,
Oita,1989,2G3,,,
Oita,1989,2G4,,,
Oita,1989,2H,,,
Oita,1989,2H1,,,
Oita,1989,2H2,,,
Oita,1989,2H3,,,
Oita,1989,3,,,
Oita,1989,3A,,,
Oita,1989,3A1,,,
Oita,1989,3A2,,,
Oita,1989,3B,,,
Oita,1989,3B1,,,
Oita,1989,3B1A,,,
Oita,1989,3B1B,,,
Oita,1989,3B2,,,
Oita,1989,3B2A,,,
Oita,1989,3B2B,,,
Oita,1989,3B3,,,
Oita,1989,3B3A,,,
Oita,1989,3B3B,,,
Oita,1989,3B4,,,
Oita,1989,3B4A,,,
Oita,1989,3B4B,,,
Oita,1989,3B5,,,
Oita,1989,3B5A,,,
Oita,1989,3B5B,,,
Oita,1989,3B6,,,
Oita,1989,3B6A,,,
Oita,1989,3B6B,,,
Oita,1989,3B6B1,,,
Oita,1989,3B6B2,,,
Oita,1989,3B6B3,,,
Oita,1989,3B6B4,,,
Oita,1989,3B6B5,,,
Oita,1989,3C,,,
Oita,1989,3C1,,,
Oita,1989,3C2,,,
Oita,1989,3C3,,,
Oita,1989,3C4,,,
Oita,1989,3C5,,,
Oita,1989,3C6,,,
Oita,1989,3C7,,,
Oita,1989,3C8,,,
Oita,1989,3D,,,
Oita,1989,3D1,,,
Oita,1989,3D2,,,
Oita,1989,4,,,
Oita,1989,4A,,,
Oita,1989,4A1,,,
Oita,1989,4A2,,,
Oita,1989,4A3,,,
Oita,1989,4B,,,
Oita,1989,4C,,,
Oita,1989,4C1,,,
Oita,1989,4C2,,,
Oita,1989,4D,,,
Oita,1989,4D1,,,
Oita,1989,4D2,,,
Oita,1989,4E,,,
Oita,1989,5,,,
Oita,1989,5A,,,
Oita,1989,5A1,,,
Oita,1989,5A2,,,
Oita,1990,0,,,
Oita,1990,1,,,
Oita,1990,1A,Coal,,
Oita,1990,1A,Natural gas,,
Oita,1990,1A,Oil,,
Oita,1990,1A1,Coal,,
Oita,1990,1A1,Natural gas,,
Oita,1990,1A1,Oil,,
Oita,1990,1A1A,Coal,,
Oita,1990,1A1A,Natural gas,,
Oita,1990,1A1A,Oil,,
Oita,1990,1A1A1,Coal,,
Oita,1990,1A1A1,Natural gas,,
Oita,1990,1A1A1,Oil,,
Oita,1990,1A1A2,Coal,,
Oita,1990,1A1A2,Natural gas,,
Oita,1990,1A1A2,Oil,,
Oita,1990,1A1A3,Coal,,
Oita,1990,1A1A3,Natural gas,,
Oita,1990,1A1A3,Oil,,
