jurisdiction,year,ipcc_code,Product,tax_ex_rate,tax_ex_rate_sources
Morelos,1990,1A4C2,Oil,,
Morelos,1990,1A4C3,Coal,,
Morelos,1990,1A4C3,Natural gas,,
Morelos,1990,1A4C3,Oil,,
Morelos,1990,1A5,Coal,,
Morelos,1990,1A5,Natural gas,,
Morelos,1990,1A5,Oil,,
Morelos,1990,1A5A,Coal,,
Morelos,1990,1A5A,Natural gas,,
Morelos,1990,1A5A,Oil,,
Morelos,1990,1A5B,Coal,,
Morelos,1990,1A5B,Natural gas,,
Morelos,1990,1A5B,Oil,,
Morelos,1990,1A5C,Coal,,
Morelos,1990,1A5C,Natural gas,,
Morelos,1990,1A5C,Oil,,
Morelos,1990,1B,,,
Morelos,1990,1B1,,,
Morelos,1990,1B1A,,,
Morelos,1990,1B1A1,,,
Morelos,1990,1B1A11,,,
Morelos,1990,1B1A12,,,
Morelos,1990,1B1A13,,,
Morelos,1990,1B1A14,,,
Morelos,1990,1B1A2,,,
Morelos,1990,1B1A21,,,
Morelos,1990,1B1A22,,,
Morelos,1990,1B1B,,,
Morelos,1990,1B2,,,
Morelos,1990,1B2A,,,
Morelos,1990,1B2A1,,,
Morelos,1990,1B2A2,,,
Morelos,1990,1B2A3,,,
Morelos,1990,1B2A31,,,
Morelos,1990,1B2A32,,,
Morelos,1990,1B2A33,,,
Morelos,1990,1B2A34,,,
Morelos,1990,1B2A35,,,
Morelos,1990,1B2A36,,,
Morelos,1990,1B2B,,,
Morelos,1990,1B2B1,,,
Morelos,1990,1B2B2,,,
Morelos,1990,1B2B3,,,
Morelos,1990,1B2B31,,,
Morelos,1990,1B2B32,,,
Morelos,1990,1B2B33,,,
Morelos,1990,1B2B34,,,
Morelos,1990,1B2B35,,,
Morelos,1990,1B2B36,,,
Morelos,1990,1B3,,,
Morelos,1990,1C,,,
Morelos,1990,1C1,,,
Morelos,1990,1C1A,,,
Morelos,1990,1C1B,,,
Morelos,1990,1C1C,,,
Morelos,1990,1C2,,,
Morelos,1990,1C2A,,,
Morelos,1990,1C2B,,,
Morelos,1990,1C3,,,
Morelos,1990,2,,,
Morelos,1990,20,,,
Morelos,1990,200,,,
Morelos,1990,2000,,,
Morelos,1990,20000,,,
Morelos,1990,200000,,,
Morelos,1990,2A,,,
Morelos,1990,2A1,,,
Morelos,1990,2A2,,,
Morelos,1990,2A3,,,
Morelos,1990,2A4,,,
Morelos,1990,2A4A,,,
Morelos,1990,2A4B,,,
Morelos,1990,2A4C,,,
Morelos,1990,2A4D,,,
Morelos,1990,2B,,,
Morelos,1990,2B1,,,
Morelos,1990,2B10,,,
Morelos,1990,2B2,,,
Morelos,1990,2B3,,,
Morelos,1990,2B4,,,
Morelos,1990,2B5,,,
Morelos,1990,2B6,,,
Morelos,1990,2B7,,,
Morelos,1990,2B8,,,
Morelos,1990,2B8A,,,
Morelos,1990,2B8B,,,
Morelos,1990,2B8C,,,
Morelos,1990,2B8D,,,
Morelos,1990,2B8E,,,
Morelos,1990,2B8F,,,
Morelos,1990,2B9,,,
Morelos,1990,2B9A,,,
Morelos,1990,2B9B,,,
Morelos,1990,2C,,,
Morelos,1990,2C1,,,
Morelos,1990,2C2,,,
Morelos,1990,2C3,,,
Morelos,1990,2C4,,,
Morelos,1990,2C5,,,
Morelos,1990,2C6,,,
Morelos,1990,2C7,,,
Morelos,1990,2D,,,
Morelos,1990,2D1,,,
Morelos,1990,2D2,,,
Morelos,1990,2D3,,,
Morelos,1990,2D4,,,
Morelos,1990,2E,,,
Morelos,1990,2F,,,
Morelos,1990,2F1,,,
Morelos,1990,2F2,,,
Morelos,1990,2F3,,,
Morelos,1990,2F4,,,
Morelos,1990,2F5,,,
Morelos,1990,2F6,,,
Morelos,1990,2G,,,
Morelos,1990,2G1,,,
Morelos,1990,2G2,,,
Morelos,1990,2G3,,,
Morelos,1990,2G4,,,
Morelos,1990,2H,,,
Morelos,1990,2H1,,,
Morelos,1990,2H2,,,
Morelos,1990,2H3,,,
Morelos,1990,3,,,
Morelos,1990,3A,,,
Morelos,1990,3A1,,,
Morelos,1990,3A2,,,
Morelos,1990,3B,,,
Morelos,1990,3B1,,,
Morelos,1990,3B1A,,,
Morelos,1990,3B1B,,,
Morelos,1990,3B2,,,
Morelos,1990,3B2A,,,
Morelos,1990,3B2B,,,
Morelos,1990,3B3,,,
Morelos,1990,3B3A,,,
Morelos,1990,3B3B,,,
Morelos,1990,3B4,,,
Morelos,1990,3B4A,,,
Morelos,1990,3B4B,,,
Morelos,1990,3B5,,,
Morelos,1990,3B5A,,,
Morelos,1990,3B5B,,,
Morelos,1990,3B6,,,
Morelos,1990,3B6A,,,
Morelos,1990,3B6B,,,
Morelos,1990,3B6B1,,,
Morelos,1990,3B6B2,,,
Morelos,1990,3B6B3,,,
Morelos,1990,3B6B4,,,
Morelos,1990,3B6B5,,,
Morelos,1990,3C,,,
Morelos,1990,3C1,,,
Morelos,1990,3C2,,,
Morelos,1990,3C3,,,
Morelos,1990,3C4,,,
Morelos,1990,3C5,,,
Morelos,1990,3C6,,,
Morelos,1990,3C7,,,
Morelos,1990,3C8,,,
Morelos,1990,3D,,,
Morelos,1990,3D1,,,
Morelos,1990,3D2,,,
Morelos,1990,4,,,
Morelos,1990,4A,,,
Morelos,1990,4A1,,,
Morelos,1990,4A2,,,
Morelos,1990,4A3,,,
Morelos,1990,4B,,,
Morelos,1990,4C,,,
Morelos,1990,4C1,,,
Morelos,1990,4C2,,,
Morelos,1990,4D,,,
Morelos,1990,4D1,,,
Morelos,1990,4D2,,,
Morelos,1990,4E,,,
Morelos,1990,5,,,
Morelos,1990,5A,,,
Morelos,1990,5A1,,,
Morelos,1990,5A2,,,
Morelos,1991,0,,,
Morelos,1991,1,,,
Morelos,1991,1A,Coal,,
Morelos,1991,1A,Natural gas,,
Morelos,1991,1A,Oil,,
Morelos,1991,1A1,Coal,,
Morelos,1991,1A1,Natural gas,,
Morelos,1991,1A1,Oil,,
Morelos,1991,1A1A,Coal,,
Morelos,1991,1A1A,Natural gas,,
Morelos,1991,1A1A,Oil,,
Morelos,1991,1A1A1,Coal,,
Morelos,1991,1A1A1,Natural gas,,
Morelos,1991,1A1A1,Oil,,
Morelos,1991,1A1A2,Coal,,
Morelos,1991,1A1A2,Natural gas,,
Morelos,1991,1A1A2,Oil,,
Morelos,1991,1A1A3,Coal,,
Morelos,1991,1A1A3,Natural gas,,
Morelos,1991,1A1A3,Oil,,
Morelos,1991,1A1B,Coal,,
Morelos,1991,1A1B,Natural gas,,
Morelos,1991,1A1B,Oil,,
Morelos,1991,1A1C,Coal,,
Morelos,1991,1A1C,Natural gas,,
Morelos,1991,1A1C,Oil,,
Morelos,1991,1A2,Coal,,
Morelos,1991,1A2,Natural gas,,
Morelos,1991,1A2,Oil,,
Morelos,1991,1A2A,Coal,,
Morelos,1991,1A2A,Natural gas,,
Morelos,1991,1A2A,Oil,,
Morelos,1991,1A2B,Coal,,
Morelos,1991,1A2B,Natural gas,,
Morelos,1991,1A2B,Oil,,
Morelos,1991,1A2C,Coal,,
Morelos,1991,1A2C,Natural gas,,
Morelos,1991,1A2C,Oil,,
Morelos,1991,1A2D,Coal,,
Morelos,1991,1A2D,Natural gas,,
Morelos,1991,1A2D,Oil,,
Morelos,1991,1A2E,Coal,,
Morelos,1991,1A2E,Natural gas,,
Morelos,1991,1A2E,Oil,,
Morelos,1991,1A2F,Coal,,
Morelos,1991,1A2F,Natural gas,,
Morelos,1991,1A2F,Oil,,
Morelos,1991,1A2G,Coal,,
Morelos,1991,1A2G,Natural gas,,
Morelos,1991,1A2G,Oil,,
Morelos,1991,1A2H,Coal,,
Morelos,1991,1A2H,Natural gas,,
Morelos,1991,1A2H,Oil,,
Morelos,1991,1A2I,Coal,,
Morelos,1991,1A2I,Natural gas,,
Morelos,1991,1A2I,Oil,,
Morelos,1991,1A2J,Coal,,
Morelos,1991,1A2J,Natural gas,,
Morelos,1991,1A2J,Oil,,
Morelos,1991,1A2K,Coal,,
Morelos,1991,1A2K,Natural gas,,
Morelos,1991,1A2K,Oil,,
Morelos,1991,1A2L,Coal,,
Morelos,1991,1A2L,Natural gas,,
Morelos,1991,1A2L,Oil,,
Morelos,1991,1A2M,Coal,,
Morelos,1991,1A2M,Natural gas,,
Morelos,1991,1A2M,Oil,,
Morelos,1991,1A3,Coal,,
Morelos,1991,1A3,Natural gas,,
Morelos,1991,1A3,Oil,,
Morelos,1991,1A3A,Coal,,
Morelos,1991,1A3A,Natural gas,,
Morelos,1991,1A3A,Oil,,
Morelos,1991,1A3A1,Coal,,
Morelos,1991,1A3A1,Natural gas,,
Morelos,1991,1A3A1,Oil,,
Morelos,1991,1A3A2,Coal,,
Morelos,1991,1A3A2,Natural gas,,
Morelos,1991,1A3A2,Oil,,
Morelos,1991,1A3B,Coal,,
Morelos,1991,1A3B,Natural gas,,
Morelos,1991,1A3B,Oil,,
Morelos,1991,1A3C,Coal,,
Morelos,1991,1A3C,Natural gas,,
Morelos,1991,1A3C,Oil,,
Morelos,1991,1A3D,Coal,,
Morelos,1991,1A3D,Natural gas,,
Morelos,1991,1A3D,Oil,,
Morelos,1991,1A3D1,Coal,,
Morelos,1991,1A3D1,Natural gas,,
Morelos,1991,1A3D1,Oil,,
Morelos,1991,1A3D2,Coal,,
Morelos,1991,1A3D2,Natural gas,,
Morelos,1991,1A3D2,Oil,,
Morelos,1991,1A3E,Coal,,
Morelos,1991,1A3E,Natural gas,,
Morelos,1991,1A3E,Oil,,
Morelos,1991,1A3E1,Coal,,
Morelos,1991,1A3E1,Natural gas,,
Morelos,1991,1A3E1,Oil,,
Morelos,1991,1A4,Coal,,
Morelos,1991,1A4,Natural gas,,
Morelos,1991,1A4,Oil,,
Morelos,1991,1A4A,Coal,,
Morelos,1991,1A4A,Natural gas,,
Morelos,1991,1A4A,Oil,,
Morelos,1991,1A4B,Coal,,
Morelos,1991,1A4B,Natural gas,,
Morelos,1991,1A4B,Oil,,
Morelos,1991,1A4C,Coal,,
Morelos,1991,1A4C,Natural gas,,
Morelos,1991,1A4C,Oil,,
Morelos,1991,1A4C1,Coal,,
Morelos,1991,1A4C1,Natural gas,,
Morelos,1991,1A4C1,Oil,,
Morelos,1991,1A4C2,Coal,,
Morelos,1991,1A4C2,Natural gas,,
Morelos,1991,1A4C2,Oil,,
Morelos,1991,1A4C3,Coal,,
Morelos,1991,1A4C3,Natural gas,,
Morelos,1991,1A4C3,Oil,,
Morelos,1991,1A5,Coal,,
Morelos,1991,1A5,Natural gas,,
Morelos,1991,1A5,Oil,,
Morelos,1991,1A5A,Coal,,
Morelos,1991,1A5A,Natural gas,,
Morelos,1991,1A5A,Oil,,
Morelos,1991,1A5B,Coal,,
Morelos,1991,1A5B,Natural gas,,
Morelos,1991,1A5B,Oil,,
Morelos,1991,1A5C,Coal,,
Morelos,1991,1A5C,Natural gas,,
Morelos,1991,1A5C,Oil,,
Morelos,1991,1B,,,
Morelos,1991,1B1,,,
Morelos,1991,1B1A,,,
Morelos,1991,1B1A1,,,
Morelos,1991,1B1A11,,,
Morelos,1991,1B1A12,,,
Morelos,1991,1B1A13,,,
Morelos,1991,1B1A14,,,
Morelos,1991,1B1A2,,,
Morelos,1991,1B1A21,,,
Morelos,1991,1B1A22,,,
Morelos,1991,1B1B,,,
Morelos,1991,1B2,,,
Morelos,1991,1B2A,,,
Morelos,1991,1B2A1,,,
Morelos,1991,1B2A2,,,
Morelos,1991,1B2A3,,,
Morelos,1991,1B2A31,,,
Morelos,1991,1B2A32,,,
Morelos,1991,1B2A33,,,
Morelos,1991,1B2A34,,,
Morelos,1991,1B2A35,,,
Morelos,1991,1B2A36,,,
Morelos,1991,1B2B,,,
Morelos,1991,1B2B1,,,
Morelos,1991,1B2B2,,,
Morelos,1991,1B2B3,,,
Morelos,1991,1B2B31,,,
Morelos,1991,1B2B32,,,
Morelos,1991,1B2B33,,,
Morelos,1991,1B2B34,,,
Morelos,1991,1B2B35,,,
Morelos,1991,1B2B36,,,
Morelos,1991,1B3,,,
Morelos,1991,1C,,,
Morelos,1991,1C1,,,
Morelos,1991,1C1A,,,
Morelos,1991,1C1B,,,
Morelos,1991,1C1C,,,
Morelos,1991,1C2,,,
Morelos,1991,1C2A,,,
Morelos,1991,1C2B,,,
Morelos,1991,1C3,,,
Morelos,1991,2,,,
Morelos,1991,20,,,
Morelos,1991,200,,,
Morelos,1991,2000,,,
Morelos,1991,20000,,,
Morelos,1991,200000,,,
Morelos,1991,2A,,,
Morelos,1991,2A1,,,
Morelos,1991,2A2,,,
Morelos,1991,2A3,,,
Morelos,1991,2A4,,,
Morelos,1991,2A4A,,,
Morelos,1991,2A4B,,,
Morelos,1991,2A4C,,,
Morelos,1991,2A4D,,,
Morelos,1991,2B,,,
