scheme_id,jurisdiction,year,ipcc_code,cf_CH4,cf_CH4_source,cf_CH4_comment
can_ab_ets,Alberta,2009,1B2B2,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B3,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B31,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B32,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B33,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B34,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B35,1.0,NA,NA
can_ab_ets,Alberta,2009,1B2B36,1.0,NA,NA
can_ab_ets,Alberta,2009,1B3,,NA,NA
can_ab_ets,Alberta,2009,1C,,NA,NA
can_ab_ets,Alberta,2009,1C1,,NA,NA
can_ab_ets,Alberta,2009,1C1A,,NA,NA
can_ab_ets,Alberta,2009,1C1B,,NA,NA
can_ab_ets,Alberta,2009,1C1C,,NA,NA
can_ab_ets,Alberta,2009,1C2,,NA,NA
can_ab_ets,Alberta,2009,1C2A,,NA,NA
can_ab_ets,Alberta,2009,1C2B,,NA,NA
can_ab_ets,Alberta,2009,1C3,,NA,NA
can_ab_ets,Alberta,2009,2,,NA,NA
can_ab_ets,Alberta,2009,2A,,NA,NA
can_ab_ets,Alberta,2009,2A1,1.0,NA,NA
can_ab_ets,Alberta,2009,2A2,1.0,NA,NA
can_ab_ets,Alberta,2009,2A3,1.0,NA,NA
can_ab_ets,Alberta,2009,2A4,1.0,NA,NA
can_ab_ets,Alberta,2009,2A4A,1.0,NA,NA
can_ab_ets,Alberta,2009,2A4B,1.0,NA,NA
can_ab_ets,Alberta,2009,2A4C,1.0,NA,NA
can_ab_ets,Alberta,2009,2A4D,1.0,NA,NA
can_ab_ets,Alberta,2009,2B,,NA,NA
can_ab_ets,Alberta,2009,2B1,,NA,NA
can_ab_ets,Alberta,2009,2B10,,NA,NA
can_ab_ets,Alberta,2009,2B2,,NA,NA
can_ab_ets,Alberta,2009,2B3,,NA,NA
can_ab_ets,Alberta,2009,2B4,,NA,NA
can_ab_ets,Alberta,2009,2B5,,NA,NA
can_ab_ets,Alberta,2009,2B6,,NA,NA
can_ab_ets,Alberta,2009,2B7,,NA,NA
can_ab_ets,Alberta,2009,2B8,,NA,NA
can_ab_ets,Alberta,2009,2B8A,,NA,NA
can_ab_ets,Alberta,2009,2B8B,,NA,NA
can_ab_ets,Alberta,2009,2B8C,,NA,NA
can_ab_ets,Alberta,2009,2B8D,,NA,NA
can_ab_ets,Alberta,2009,2B8E,,NA,NA
can_ab_ets,Alberta,2009,2B8F,,NA,NA
can_ab_ets,Alberta,2009,2B9,,NA,NA
can_ab_ets,Alberta,2009,2B9A,,NA,NA
can_ab_ets,Alberta,2009,2B9B,,NA,NA
can_ab_ets,Alberta,2009,2C,,NA,NA
can_ab_ets,Alberta,2009,2C1,1.0,NA,NA
can_ab_ets,Alberta,2009,2C2,1.0,NA,NA
can_ab_ets,Alberta,2009,2C3,1.0,NA,NA
can_ab_ets,Alberta,2009,2C4,1.0,NA,NA
can_ab_ets,Alberta,2009,2C5,1.0,NA,NA
can_ab_ets,Alberta,2009,2C6,1.0,NA,NA
can_ab_ets,Alberta,2009,2C7,1.0,NA,NA
can_ab_ets,Alberta,2009,2D,,NA,NA
can_ab_ets,Alberta,2009,2D1,,NA,NA
can_ab_ets,Alberta,2009,2D2,,NA,NA
can_ab_ets,Alberta,2009,2D3,,NA,NA
can_ab_ets,Alberta,2009,2D4,,NA,NA
can_ab_ets,Alberta,2009,2E,,NA,NA
can_ab_ets,Alberta,2009,2E1,,NA,NA
can_ab_ets,Alberta,2009,2E2,,NA,NA
can_ab_ets,Alberta,2009,2E3,,NA,NA
can_ab_ets,Alberta,2009,2E4,,NA,NA
can_ab_ets,Alberta,2009,2E5,,NA,NA
can_ab_ets,Alberta,2009,2F,,NA,NA
can_ab_ets,Alberta,2009,2F1,,NA,NA
can_ab_ets,Alberta,2009,2F2,,NA,NA
can_ab_ets,Alberta,2009,2F3,,NA,NA
can_ab_ets,Alberta,2009,2F4,,NA,NA
can_ab_ets,Alberta,2009,2F5,,NA,NA
can_ab_ets,Alberta,2009,2F6,,NA,NA
can_ab_ets,Alberta,2009,2G,,NA,NA
can_ab_ets,Alberta,2009,2G1,,NA,NA
can_ab_ets,Alberta,2009,2G2,,NA,NA
can_ab_ets,Alberta,2009,2G3,,NA,NA
can_ab_ets,Alberta,2009,2G4,,NA,NA
can_ab_ets,Alberta,2009,2H,,NA,NA
can_ab_ets,Alberta,2009,2H1,,NA,NA
can_ab_ets,Alberta,2009,2H2,1.0,NA,NA
can_ab_ets,Alberta,2009,2H3,,NA,NA
can_ab_ets,Alberta,2009,3,,NA,NA
can_ab_ets,Alberta,2009,3A,,NA,NA
can_ab_ets,Alberta,2009,3A1,,NA,NA
can_ab_ets,Alberta,2009,3A2,,NA,NA
can_ab_ets,Alberta,2009,3B,,NA,NA
can_ab_ets,Alberta,2009,3B1,,NA,NA
can_ab_ets,Alberta,2009,3B1A,,NA,NA
can_ab_ets,Alberta,2009,3B1B,,NA,NA
can_ab_ets,Alberta,2009,3B2,,NA,NA
can_ab_ets,Alberta,2009,3B2A,,NA,NA
can_ab_ets,Alberta,2009,3B2B,,NA,NA
can_ab_ets,Alberta,2009,3B3,,NA,NA
can_ab_ets,Alberta,2009,3B3A,,NA,NA
can_ab_ets,Alberta,2009,3B3B,,NA,NA
can_ab_ets,Alberta,2009,3B4,,NA,NA
can_ab_ets,Alberta,2009,3B4A,,NA,NA
can_ab_ets,Alberta,2009,3B4B,,NA,NA
can_ab_ets,Alberta,2009,3B5,,NA,NA
can_ab_ets,Alberta,2009,3B5A,,NA,NA
can_ab_ets,Alberta,2009,3B5B,,NA,NA
can_ab_ets,Alberta,2009,3B6,,NA,NA
can_ab_ets,Alberta,2009,3B6A,,NA,NA
can_ab_ets,Alberta,2009,3B6B,,NA,NA
can_ab_ets,Alberta,2009,3B6B1,,NA,NA
can_ab_ets,Alberta,2009,3B6B2,,NA,NA
can_ab_ets,Alberta,2009,3B6B3,,NA,NA
can_ab_ets,Alberta,2009,3B6B4,,NA,NA
can_ab_ets,Alberta,2009,3B6B5,,NA,NA
can_ab_ets,Alberta,2009,3C,,NA,NA
can_ab_ets,Alberta,2009,3C1,,NA,NA
can_ab_ets,Alberta,2009,3C2,,NA,NA
can_ab_ets,Alberta,2009,3C3,,NA,NA
can_ab_ets,Alberta,2009,3C4,,NA,NA
can_ab_ets,Alberta,2009,3C5,,NA,NA
can_ab_ets,Alberta,2009,3C6,,NA,NA
can_ab_ets,Alberta,2009,3C7,,NA,NA
can_ab_ets,Alberta,2009,3C8,,NA,NA
can_ab_ets,Alberta,2009,3D,,NA,NA
can_ab_ets,Alberta,2009,3D1,,NA,NA
can_ab_ets,Alberta,2009,3D2,,NA,NA
can_ab_ets,Alberta,2009,4,,NA,NA
can_ab_ets,Alberta,2009,4A,1.0,NA,NA
can_ab_ets,Alberta,2009,4A1,1.0,NA,NA
can_ab_ets,Alberta,2009,4A2,1.0,NA,NA
can_ab_ets,Alberta,2009,4A3,,NA,NA
can_ab_ets,Alberta,2009,4B,,NA,NA
can_ab_ets,Alberta,2009,4C,,NA,NA
can_ab_ets,Alberta,2009,4C1,,NA,NA
can_ab_ets,Alberta,2009,4C2,,NA,NA
can_ab_ets,Alberta,2009,4D,,NA,NA
can_ab_ets,Alberta,2009,4D1,,NA,NA
can_ab_ets,Alberta,2009,4D2,,NA,NA
can_ab_ets,Alberta,2009,4E,,NA,NA
can_ab_ets,Alberta,2009,5,,NA,NA
can_ab_ets,Alberta,2009,5A,,NA,NA
can_ab_ets,Alberta,2009,5A1,,NA,NA
can_ab_ets,Alberta,2009,5A2,,NA,NA
can_ab_ets,Alberta,2010,0,,NA,NA
can_ab_ets,Alberta,2010,1,,NA,NA
can_ab_ets,Alberta,2010,1A,,NA,NA
can_ab_ets,Alberta,2010,1A1,,NA,NA
can_ab_ets,Alberta,2010,1A1A,,NA,NA
can_ab_ets,Alberta,2010,1A1A1,1.0,NA,NA
can_ab_ets,Alberta,2010,1A1A2,1.0,NA,NA
can_ab_ets,Alberta,2010,1A1A3,,NA,NA
can_ab_ets,Alberta,2010,1A1B,1.0,NA,NA
can_ab_ets,Alberta,2010,1A1C,,NA,NA
can_ab_ets,Alberta,2010,1A2,,NA,NA
can_ab_ets,Alberta,2010,1A2A,,NA,NA
can_ab_ets,Alberta,2010,1A2B,,NA,NA
can_ab_ets,Alberta,2010,1A2C,1.0,NA,NA
can_ab_ets,Alberta,2010,1A2D,,NA,NA
can_ab_ets,Alberta,2010,1A2E,1.0,NA,NA
can_ab_ets,Alberta,2010,1A2F,,NA,NA
can_ab_ets,Alberta,2010,1A2G,,NA,NA
can_ab_ets,Alberta,2010,1A2H,,NA,NA
can_ab_ets,Alberta,2010,1A2I,,NA,NA
can_ab_ets,Alberta,2010,1A2J,,NA,NA
can_ab_ets,Alberta,2010,1A2K,,NA,NA
can_ab_ets,Alberta,2010,1A2L,,NA,NA
can_ab_ets,Alberta,2010,1A2M,,NA,NA
can_ab_ets,Alberta,2010,1A3,,NA,NA
can_ab_ets,Alberta,2010,1A3A,,NA,NA
can_ab_ets,Alberta,2010,1A3A1,,NA,NA
can_ab_ets,Alberta,2010,1A3A2,,NA,NA
can_ab_ets,Alberta,2010,1A3B,,NA,NA
can_ab_ets,Alberta,2010,1A3C,,NA,NA
can_ab_ets,Alberta,2010,1A3D,,NA,NA
can_ab_ets,Alberta,2010,1A3D1,,NA,NA
can_ab_ets,Alberta,2010,1A3D2,,NA,NA
can_ab_ets,Alberta,2010,1A3E,,NA,NA
can_ab_ets,Alberta,2010,1A3E1,,NA,NA
can_ab_ets,Alberta,2010,1A4,,NA,NA
can_ab_ets,Alberta,2010,1A4A,,NA,NA
can_ab_ets,Alberta,2010,1A4B,,NA,NA
can_ab_ets,Alberta,2010,1A4C,,NA,NA
can_ab_ets,Alberta,2010,1A4C1,1.0,NA,NA
can_ab_ets,Alberta,2010,1A4C2,,NA,NA
can_ab_ets,Alberta,2010,1A4C3,,NA,NA
can_ab_ets,Alberta,2010,1A5,,NA,NA
can_ab_ets,Alberta,2010,1A5A,,NA,NA
can_ab_ets,Alberta,2010,1A5B,,NA,NA
can_ab_ets,Alberta,2010,1A5C,,NA,NA
can_ab_ets,Alberta,2010,1B,,NA,NA
can_ab_ets,Alberta,2010,1B1,,NA,NA
can_ab_ets,Alberta,2010,1B1A,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A1,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A11,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A12,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A13,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A14,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A2,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A21,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1A22,1.0,NA,NA
can_ab_ets,Alberta,2010,1B1B,,NA,NA
can_ab_ets,Alberta,2010,1B2,,NA,NA
can_ab_ets,Alberta,2010,1B2A,,NA,NA
can_ab_ets,Alberta,2010,1B2A1,,NA,NA
can_ab_ets,Alberta,2010,1B2A2,,NA,NA
can_ab_ets,Alberta,2010,1B2A3,,NA,NA
can_ab_ets,Alberta,2010,1B2A31,,NA,NA
can_ab_ets,Alberta,2010,1B2A32,,NA,NA
can_ab_ets,Alberta,2010,1B2A33,,NA,NA
can_ab_ets,Alberta,2010,1B2A34,,NA,NA
can_ab_ets,Alberta,2010,1B2A35,,NA,NA
can_ab_ets,Alberta,2010,1B2A36,,NA,NA
can_ab_ets,Alberta,2010,1B2B,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B1,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B2,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B3,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B31,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B32,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B33,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B34,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B35,1.0,NA,NA
can_ab_ets,Alberta,2010,1B2B36,1.0,NA,NA
can_ab_ets,Alberta,2010,1B3,,NA,NA
can_ab_ets,Alberta,2010,1C,,NA,NA
can_ab_ets,Alberta,2010,1C1,,NA,NA
can_ab_ets,Alberta,2010,1C1A,,NA,NA
can_ab_ets,Alberta,2010,1C1B,,NA,NA
can_ab_ets,Alberta,2010,1C1C,,NA,NA
can_ab_ets,Alberta,2010,1C2,,NA,NA
can_ab_ets,Alberta,2010,1C2A,,NA,NA
can_ab_ets,Alberta,2010,1C2B,,NA,NA
can_ab_ets,Alberta,2010,1C3,,NA,NA
can_ab_ets,Alberta,2010,2,,NA,NA
can_ab_ets,Alberta,2010,2A,,NA,NA
can_ab_ets,Alberta,2010,2A1,1.0,NA,NA
can_ab_ets,Alberta,2010,2A2,1.0,NA,NA
can_ab_ets,Alberta,2010,2A3,1.0,NA,NA
can_ab_ets,Alberta,2010,2A4,1.0,NA,NA
can_ab_ets,Alberta,2010,2A4A,1.0,NA,NA
can_ab_ets,Alberta,2010,2A4B,1.0,NA,NA
can_ab_ets,Alberta,2010,2A4C,1.0,NA,NA
can_ab_ets,Alberta,2010,2A4D,1.0,NA,NA
can_ab_ets,Alberta,2010,2B,,NA,NA
can_ab_ets,Alberta,2010,2B1,,NA,NA
can_ab_ets,Alberta,2010,2B10,,NA,NA
can_ab_ets,Alberta,2010,2B2,,NA,NA
can_ab_ets,Alberta,2010,2B3,,NA,NA
can_ab_ets,Alberta,2010,2B4,,NA,NA
can_ab_ets,Alberta,2010,2B5,,NA,NA
can_ab_ets,Alberta,2010,2B6,,NA,NA
can_ab_ets,Alberta,2010,2B7,,NA,NA
can_ab_ets,Alberta,2010,2B8,,NA,NA
can_ab_ets,Alberta,2010,2B8A,,NA,NA
can_ab_ets,Alberta,2010,2B8B,,NA,NA
can_ab_ets,Alberta,2010,2B8C,,NA,NA
can_ab_ets,Alberta,2010,2B8D,,NA,NA
can_ab_ets,Alberta,2010,2B8E,,NA,NA
can_ab_ets,Alberta,2010,2B8F,,NA,NA
can_ab_ets,Alberta,2010,2B9,,NA,NA
can_ab_ets,Alberta,2010,2B9A,,NA,NA
can_ab_ets,Alberta,2010,2B9B,,NA,NA
can_ab_ets,Alberta,2010,2C,,NA,NA
can_ab_ets,Alberta,2010,2C1,1.0,NA,NA
can_ab_ets,Alberta,2010,2C2,1.0,NA,NA
can_ab_ets,Alberta,2010,2C3,1.0,NA,NA
can_ab_ets,Alberta,2010,2C4,1.0,NA,NA
can_ab_ets,Alberta,2010,2C5,1.0,NA,NA
can_ab_ets,Alberta,2010,2C6,1.0,NA,NA
can_ab_ets,Alberta,2010,2C7,1.0,NA,NA
can_ab_ets,Alberta,2010,2D,,NA,NA
can_ab_ets,Alberta,2010,2D1,,NA,NA
can_ab_ets,Alberta,2010,2D2,,NA,NA
can_ab_ets,Alberta,2010,2D3,,NA,NA
can_ab_ets,Alberta,2010,2D4,,NA,NA
can_ab_ets,Alberta,2010,2E,,NA,NA
can_ab_ets,Alberta,2010,2E1,,NA,NA
can_ab_ets,Alberta,2010,2E2,,NA,NA
can_ab_ets,Alberta,2010,2E3,,NA,NA
can_ab_ets,Alberta,2010,2E4,,NA,NA
can_ab_ets,Alberta,2010,2E5,,NA,NA
can_ab_ets,Alberta,2010,2F,,NA,NA
can_ab_ets,Alberta,2010,2F1,,NA,NA
can_ab_ets,Alberta,2010,2F2,,NA,NA
can_ab_ets,Alberta,2010,2F3,,NA,NA
can_ab_ets,Alberta,2010,2F4,,NA,NA
can_ab_ets,Alberta,2010,2F5,,NA,NA
can_ab_ets,Alberta,2010,2F6,,NA,NA
can_ab_ets,Alberta,2010,2G,,NA,NA
can_ab_ets,Alberta,2010,2G1,,NA,NA
can_ab_ets,Alberta,2010,2G2,,NA,NA
can_ab_ets,Alberta,2010,2G3,,NA,NA
can_ab_ets,Alberta,2010,2G4,,NA,NA
can_ab_ets,Alberta,2010,2H,,NA,NA
can_ab_ets,Alberta,2010,2H1,,NA,NA
can_ab_ets,Alberta,2010,2H2,1.0,NA,NA
can_ab_ets,Alberta,2010,2H3,,NA,NA
can_ab_ets,Alberta,2010,3,,NA,NA
can_ab_ets,Alberta,2010,3A,,NA,NA
can_ab_ets,Alberta,2010,3A1,,NA,NA
can_ab_ets,Alberta,2010,3A2,,NA,NA
can_ab_ets,Alberta,2010,3B,,NA,NA
can_ab_ets,Alberta,2010,3B1,,NA,NA
can_ab_ets,Alberta,2010,3B1A,,NA,NA
can_ab_ets,Alberta,2010,3B1B,,NA,NA
can_ab_ets,Alberta,2010,3B2,,NA,NA
can_ab_ets,Alberta,2010,3B2A,,NA,NA
can_ab_ets,Alberta,2010,3B2B,,NA,NA
can_ab_ets,Alberta,2010,3B3,,NA,NA
can_ab_ets,Alberta,2010,3B3A,,NA,NA
can_ab_ets,Alberta,2010,3B3B,,NA,NA
can_ab_ets,Alberta,2010,3B4,,NA,NA
can_ab_ets,Alberta,2010,3B4A,,NA,NA
can_ab_ets,Alberta,2010,3B4B,,NA,NA
can_ab_ets,Alberta,2010,3B5,,NA,NA
can_ab_ets,Alberta,2010,3B5A,,NA,NA
can_ab_ets,Alberta,2010,3B5B,,NA,NA
can_ab_ets,Alberta,2010,3B6,,NA,NA
can_ab_ets,Alberta,2010,3B6A,,NA,NA
can_ab_ets,Alberta,2010,3B6B,,NA,NA
can_ab_ets,Alberta,2010,3B6B1,,NA,NA
can_ab_ets,Alberta,2010,3B6B2,,NA,NA
can_ab_ets,Alberta,2010,3B6B3,,NA,NA
can_ab_ets,Alberta,2010,3B6B4,,NA,NA
can_ab_ets,Alberta,2010,3B6B5,,NA,NA
can_ab_ets,Alberta,2010,3C,,NA,NA
can_ab_ets,Alberta,2010,3C1,,NA,NA
can_ab_ets,Alberta,2010,3C2,,NA,NA
can_ab_ets,Alberta,2010,3C3,,NA,NA
can_ab_ets,Alberta,2010,3C4,,NA,NA
can_ab_ets,Alberta,2010,3C5,,NA,NA
can_ab_ets,Alberta,2010,3C6,,NA,NA
can_ab_ets,Alberta,2010,3C7,,NA,NA
can_ab_ets,Alberta,2010,3C8,,NA,NA
can_ab_ets,Alberta,2010,3D,,NA,NA
can_ab_ets,Alberta,2010,3D1,,NA,NA
can_ab_ets,Alberta,2010,3D2,,NA,NA
can_ab_ets,Alberta,2010,4,,NA,NA
can_ab_ets,Alberta,2010,4A,1.0,NA,NA
can_ab_ets,Alberta,2010,4A1,1.0,NA,NA
can_ab_ets,Alberta,2010,4A2,1.0,NA,NA
can_ab_ets,Alberta,2010,4A3,,NA,NA
can_ab_ets,Alberta,2010,4B,,NA,NA
can_ab_ets,Alberta,2010,4C,,NA,NA
can_ab_ets,Alberta,2010,4C1,,NA,NA
can_ab_ets,Alberta,2010,4C2,,NA,NA
can_ab_ets,Alberta,2010,4D,,NA,NA
can_ab_ets,Alberta,2010,4D1,,NA,NA
can_ab_ets,Alberta,2010,4D2,,NA,NA
can_ab_ets,Alberta,2010,4E,,NA,NA
can_ab_ets,Alberta,2010,5,,NA,NA
can_ab_ets,Alberta,2010,5A,,NA,NA
can_ab_ets,Alberta,2010,5A1,,NA,NA
can_ab_ets,Alberta,2010,5A2,,NA,NA
can_ab_ets,Alberta,2011,0,,NA,NA
can_ab_ets,Alberta,2011,1,,NA,NA
can_ab_ets,Alberta,2011,1A,,NA,NA
can_ab_ets,Alberta,2011,1A1,,NA,NA
can_ab_ets,Alberta,2011,1A1A,,NA,NA
can_ab_ets,Alberta,2011,1A1A1,1.0,NA,NA
can_ab_ets,Alberta,2011,1A1A2,1.0,NA,NA
can_ab_ets,Alberta,2011,1A1A3,,NA,NA
can_ab_ets,Alberta,2011,1A1B,1.0,NA,NA
can_ab_ets,Alberta,2011,1A1C,,NA,NA
can_ab_ets,Alberta,2011,1A2,,NA,NA
can_ab_ets,Alberta,2011,1A2A,,NA,NA
can_ab_ets,Alberta,2011,1A2B,,NA,NA
can_ab_ets,Alberta,2011,1A2C,1.0,NA,NA
can_ab_ets,Alberta,2011,1A2D,,NA,NA
can_ab_ets,Alberta,2011,1A2E,1.0,NA,NA
can_ab_ets,Alberta,2011,1A2F,,NA,NA
can_ab_ets,Alberta,2011,1A2G,,NA,NA
can_ab_ets,Alberta,2011,1A2H,,NA,NA
can_ab_ets,Alberta,2011,1A2I,,NA,NA
can_ab_ets,Alberta,2011,1A2J,,NA,NA
can_ab_ets,Alberta,2011,1A2K,,NA,NA
can_ab_ets,Alberta,2011,1A2L,,NA,NA
can_ab_ets,Alberta,2011,1A2M,,NA,NA
can_ab_ets,Alberta,2011,1A3,,NA,NA
can_ab_ets,Alberta,2011,1A3A,,NA,NA
can_ab_ets,Alberta,2011,1A3A1,,NA,NA
can_ab_ets,Alberta,2011,1A3A2,,NA,NA
can_ab_ets,Alberta,2011,1A3B,,NA,NA
can_ab_ets,Alberta,2011,1A3C,,NA,NA
can_ab_ets,Alberta,2011,1A3D,,NA,NA
can_ab_ets,Alberta,2011,1A3D1,,NA,NA
can_ab_ets,Alberta,2011,1A3D2,,NA,NA
can_ab_ets,Alberta,2011,1A3E,,NA,NA
can_ab_ets,Alberta,2011,1A3E1,,NA,NA
can_ab_ets,Alberta,2011,1A4,,NA,NA
can_ab_ets,Alberta,2011,1A4A,,NA,NA
can_ab_ets,Alberta,2011,1A4B,,NA,NA
can_ab_ets,Alberta,2011,1A4C,,NA,NA
can_ab_ets,Alberta,2011,1A4C1,1.0,NA,NA
can_ab_ets,Alberta,2011,1A4C2,,NA,NA
can_ab_ets,Alberta,2011,1A4C3,,NA,NA
can_ab_ets,Alberta,2011,1A5,,NA,NA
can_ab_ets,Alberta,2011,1A5A,,NA,NA
can_ab_ets,Alberta,2011,1A5B,,NA,NA
can_ab_ets,Alberta,2011,1A5C,,NA,NA
can_ab_ets,Alberta,2011,1B,,NA,NA
can_ab_ets,Alberta,2011,1B1,,NA,NA
can_ab_ets,Alberta,2011,1B1A,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A1,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A11,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A12,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A13,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A14,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A2,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A21,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1A22,1.0,NA,NA
can_ab_ets,Alberta,2011,1B1B,,NA,NA
can_ab_ets,Alberta,2011,1B2,,NA,NA
can_ab_ets,Alberta,2011,1B2A,,NA,NA
can_ab_ets,Alberta,2011,1B2A1,,NA,NA
can_ab_ets,Alberta,2011,1B2A2,,NA,NA
can_ab_ets,Alberta,2011,1B2A3,,NA,NA
can_ab_ets,Alberta,2011,1B2A31,,NA,NA
can_ab_ets,Alberta,2011,1B2A32,,NA,NA
can_ab_ets,Alberta,2011,1B2A33,,NA,NA
can_ab_ets,Alberta,2011,1B2A34,,NA,NA
can_ab_ets,Alberta,2011,1B2A35,,NA,NA
can_ab_ets,Alberta,2011,1B2A36,,NA,NA
can_ab_ets,Alberta,2011,1B2B,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B1,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B2,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B3,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B31,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B32,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B33,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B34,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B35,1.0,NA,NA
can_ab_ets,Alberta,2011,1B2B36,1.0,NA,NA
can_ab_ets,Alberta,2011,1B3,,NA,NA
can_ab_ets,Alberta,2011,1C,,NA,NA
can_ab_ets,Alberta,2011,1C1,,NA,NA
can_ab_ets,Alberta,2011,1C1A,,NA,NA
can_ab_ets,Alberta,2011,1C1B,,NA,NA
can_ab_ets,Alberta,2011,1C1C,,NA,NA
can_ab_ets,Alberta,2011,1C2,,NA,NA
can_ab_ets,Alberta,2011,1C2A,,NA,NA
can_ab_ets,Alberta,2011,1C2B,,NA,NA
can_ab_ets,Alberta,2011,1C3,,NA,NA
can_ab_ets,Alberta,2011,2,,NA,NA
can_ab_ets,Alberta,2011,2A,,NA,NA
can_ab_ets,Alberta,2011,2A1,1.0,NA,NA
can_ab_ets,Alberta,2011,2A2,1.0,NA,NA
can_ab_ets,Alberta,2011,2A3,1.0,NA,NA
can_ab_ets,Alberta,2011,2A4,1.0,NA,NA
can_ab_ets,Alberta,2011,2A4A,1.0,NA,NA
can_ab_ets,Alberta,2011,2A4B,1.0,NA,NA
can_ab_ets,Alberta,2011,2A4C,1.0,NA,NA
can_ab_ets,Alberta,2011,2A4D,1.0,NA,NA
can_ab_ets,Alberta,2011,2B,,NA,NA
can_ab_ets,Alberta,2011,2B1,,NA,NA
can_ab_ets,Alberta,2011,2B10,,NA,NA
can_ab_ets,Alberta,2011,2B2,,NA,NA
can_ab_ets,Alberta,2011,2B3,,NA,NA
can_ab_ets,Alberta,2011,2B4,,NA,NA
can_ab_ets,Alberta,2011,2B5,,NA,NA
can_ab_ets,Alberta,2011,2B6,,NA,NA
can_ab_ets,Alberta,2011,2B7,,NA,NA
can_ab_ets,Alberta,2011,2B8,,NA,NA
can_ab_ets,Alberta,2011,2B8A,,NA,NA
can_ab_ets,Alberta,2011,2B8B,,NA,NA
can_ab_ets,Alberta,2011,2B8C,,NA,NA
can_ab_ets,Alberta,2011,2B8D,,NA,NA
can_ab_ets,Alberta,2011,2B8E,,NA,NA
can_ab_ets,Alberta,2011,2B8F,,NA,NA
can_ab_ets,Alberta,2011,2B9,,NA,NA
can_ab_ets,Alberta,2011,2B9A,,NA,NA
can_ab_ets,Alberta,2011,2B9B,,NA,NA
can_ab_ets,Alberta,2011,2C,,NA,NA
can_ab_ets,Alberta,2011,2C1,1.0,NA,NA
can_ab_ets,Alberta,2011,2C2,1.0,NA,NA
can_ab_ets,Alberta,2011,2C3,1.0,NA,NA
can_ab_ets,Alberta,2011,2C4,1.0,NA,NA
can_ab_ets,Alberta,2011,2C5,1.0,NA,NA
can_ab_ets,Alberta,2011,2C6,1.0,NA,NA
can_ab_ets,Alberta,2011,2C7,1.0,NA,NA
can_ab_ets,Alberta,2011,2D,,NA,NA
can_ab_ets,Alberta,2011,2D1,,NA,NA
can_ab_ets,Alberta,2011,2D2,,NA,NA
can_ab_ets,Alberta,2011,2D3,,NA,NA
can_ab_ets,Alberta,2011,2D4,,NA,NA
can_ab_ets,Alberta,2011,2E,,NA,NA
can_ab_ets,Alberta,2011,2E1,,NA,NA
can_ab_ets,Alberta,2011,2E2,,NA,NA
can_ab_ets,Alberta,2011,2E3,,NA,NA
can_ab_ets,Alberta,2011,2E4,,NA,NA
can_ab_ets,Alberta,2011,2E5,,NA,NA
can_ab_ets,Alberta,2011,2F,,NA,NA
can_ab_ets,Alberta,2011,2F1,,NA,NA
can_ab_ets,Alberta,2011,2F2,,NA,NA
can_ab_ets,Alberta,2011,2F3,,NA,NA
can_ab_ets,Alberta,2011,2F4,,NA,NA
can_ab_ets,Alberta,2011,2F5,,NA,NA
can_ab_ets,Alberta,2011,2F6,,NA,NA
can_ab_ets,Alberta,2011,2G,,NA,NA
can_ab_ets,Alberta,2011,2G1,,NA,NA
