Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Honduras,1989,0,,,,,,
Honduras,1989,1,,,,,,
Honduras,1989,1A,Coal/peat,,,,,
Honduras,1989,1A,Natural gas,,,,,
Honduras,1989,1A,Oil,,,,,
Honduras,1989,1A1,Coal/peat,,,,,
Honduras,1989,1A1,Natural gas,,,,,
Honduras,1989,1A1,Oil,,,,,
Honduras,1989,1A1A,Coal/peat,,,,,
Honduras,1989,1A1A,Natural gas,,,,,
Honduras,1989,1A1A,Oil,,,,,
Honduras,1989,1A1A1,Coal/peat,,,,,
Honduras,1989,1A1A1,Natural gas,,,,,
Honduras,1989,1A1A1,Oil,,,,,
Honduras,1989,1A1A2,Coal/peat,,,,,
Honduras,1989,1A1A2,Natural gas,,,,,
Honduras,1989,1A1A2,Oil,,,,,
Honduras,1989,1A1A3,Coal/peat,,,,,
Honduras,1989,1A1A3,Natural gas,,,,,
Honduras,1989,1A1A3,Oil,,,,,
Honduras,1989,1A1B,Coal/peat,,,,,
Honduras,1989,1A1B,Natural gas,,,,,
Honduras,1989,1A1B,Oil,,,,,
Honduras,1989,1A1C,Coal/peat,,,,,
Honduras,1989,1A1C,Natural gas,,,,,
Honduras,1989,1A1C,Oil,,,,,
Honduras,1989,1A2,Coal/peat,,,,,
Honduras,1989,1A2,Natural gas,,,,,
Honduras,1989,1A2,Oil,,,,,
Honduras,1989,1A2A,Coal/peat,,,,,
Honduras,1989,1A2A,Natural gas,,,,,
Honduras,1989,1A2A,Oil,,,,,
Honduras,1989,1A2B,Coal/peat,,,,,
Honduras,1989,1A2B,Natural gas,,,,,
Honduras,1989,1A2B,Oil,,,,,
Honduras,1989,1A2C,Coal/peat,,,,,
Honduras,1989,1A2C,Natural gas,,,,,
Honduras,1989,1A2C,Oil,,,,,
Honduras,1989,1A2D,Coal/peat,,,,,
Honduras,1989,1A2D,Natural gas,,,,,
Honduras,1989,1A2D,Oil,,,,,
Honduras,1989,1A2E,Coal/peat,,,,,
Honduras,1989,1A2E,Natural gas,,,,,
Honduras,1989,1A2E,Oil,,,,,
Honduras,1989,1A2F,Coal/peat,,,,,
Honduras,1989,1A2F,Natural gas,,,,,
Honduras,1989,1A2F,Oil,,,,,
Honduras,1989,1A2G,Coal/peat,,,,,
Honduras,1989,1A2G,Natural gas,,,,,
Honduras,1989,1A2G,Oil,,,,,
Honduras,1989,1A2H,Coal/peat,,,,,
Honduras,1989,1A2H,Natural gas,,,,,
Honduras,1989,1A2H,Oil,,,,,
Honduras,1989,1A2I,Coal/peat,,,,,
Honduras,1989,1A2I,Natural gas,,,,,
Honduras,1989,1A2I,Oil,,,,,
Honduras,1989,1A2J,Coal/peat,,,,,
Honduras,1989,1A2J,Natural gas,,,,,
Honduras,1989,1A2J,Oil,,,,,
Honduras,1989,1A2K,Coal/peat,,,,,
Honduras,1989,1A2K,Natural gas,,,,,
Honduras,1989,1A2K,Oil,,,,,
Honduras,1989,1A2L,Coal/peat,,,,,
Honduras,1989,1A2L,Natural gas,,,,,
Honduras,1989,1A2L,Oil,,,,,
Honduras,1989,1A2M,Coal/peat,,,,,
Honduras,1989,1A2M,Natural gas,,,,,
Honduras,1989,1A2M,Oil,,,,,
Honduras,1989,1A3,Coal/peat,,,,,
Honduras,1989,1A3,Natural gas,,,,,
Honduras,1989,1A3,Oil,,,,,
Honduras,1989,1A3A,Coal/peat,,,,,
Honduras,1989,1A3A,Natural gas,,,,,
Honduras,1989,1A3A,Oil,,,,,
Honduras,1989,1A3A1,Coal/peat,,,,,
